id,volume,addTime
29@70140,7,47995
41@50186,1,48522
2@41977,3,48856
8@86043,4,47970
9@90538,7,48127
42@1719,2,47072
31@48772,8,47195
63@73782,1,48791
31@84373,6,47611
29@56586,6,48340
41@5084,1,48154
15@84451,1,48810
31@45903,8,47960
1@48984,4,44684
22@73789,5,45166
1@39292,3,44162
31@937,3,44186
1@96718,6,44513
42@63734,4,45351
8@86747,2,45461
12@65005,8,44291
12@969,6,44679
8@39765,2,44856
8@3744,4,42856
11@96142,1,42725
8@31050,5,42530
8@37851,4,42577
14@88809,2,42696
12@85464,4,42514
31@62999,7,42451
31@97924,6,42586
9@66685,4,42520
22@12454,5,42377
22@11585,5,42645
22@53359,5,42390
31@56151,9,42515
9@2449,11,45262
31@81393,6,46260
42@40250,6,45804
4@15595,2,46054
29@40398,2,46153
4@1324,1,46444
41@69797,1,45947
22@83734,4,46143
19@8832,2,45253
46@91907,1,45646
31@14749,5,45987
9@29080,4,45208
12@49792,9,45844
8@11107,1,45925
41@95955,1,46028
8@80985,3,45641
12@34781,6,44217
2@89816,5,45092
11@70798,7,45715
9@73231,7,45852
108@43034,2,47716
1@62938,5,45556
9@15275,7,45641
19@98960,4,46497
42@55555,3,45821
8@43510,4,45639
31@83348,5,45504
8@58001,1,46147
71@8999,1,46386
3@71229,2,45153
19@65856,4,42824
1@16708,5,44985
11@76515,7,43845
19@48860,9,45726
11@49378,7,45807
11@5927,4,44661
19@38561,3,45129
71@38564,2,45222
154@44227,1,47022
115@39220,3,46470
92@90095,2,45246
63@25146,2,45320
1@25535,5,44557
11@44266,7,44601
92@81128,1,45344
31@38329,8,45000
83@56255,1,44975
31@96370,4,43636
9@6115,4,44092
22@14083,2,45802
9@64153,3,44885
11@57516,3,43603
1@29985,3,45295
14@96742,1,44905
108@3097,1,45208
84@35122,2,44674
63@98792,1,44707
42@49487,4,44484
14@62856,2,45556
0@24416,1,44611
63@12562,1,45507
19@6146,4,45485
12@37783,8,43714
31@88502,4,43775
14@98330,3,44812
70@25067,1,44151
65@81261,1,45373
31@63090,6,44363
31@18919,5,44860
33@31160,1,45265
14@589,2,45059
14@44081,3,44912
19@43935,5,44925
8@18273,5,44941
9@6477,7,43484
22@98097,3,44593
82@94284,1,44685
31@79961,7,44685
14@4183,1,44915
9@91317,4,44796
31@14645,7,44768
19@41957,8,44835
11@1116,4,43846
31@38631,8,44055
8@57867,6,44826
10@2188,1,44449
11@3028,6,44396
15@77474,1,44614
19@26580,3,44746
1@46470,5,44376
9@15210,8,44022
19@26143,2,44758
11@71279,7,43737
15@31297,3,44784
31@98637,6,44615
19@41528,3,44744
19@67619,5,43201
8@14275,3,43289
9@18403,10,44155
2@46997,3,44740
10@32789,1,45185
1@94598,2,44234
9@55667,8,43940
8@17541,2,44212
31@73808,7,44428
31@40523,8,44782
207,1173,44639
0@93600,2,44582
9@53279,4,44584
11@89302,3,44340
9@93203,3,45484
31@3346,9,44637
11@63389,4,43004
22@8998,6,43374
19@72304,3,44327
22@78268,2,44715
31@26794,8,43966
12@51459,5,44530
112@38125,1,46031
14@95609,2,44426
92@45086,1,44957
0@40019,2,44287
9@57811,8,44614
12@17590,3,44472
11@96988,5,42963
22@89511,4,44790
92@49993,1,49395
11@93572,2,49216
29@21504,5,48819
11@60905,3,48922
31@72755,9,48997
9@2818,8,49001
1@23703,7,48990
9@90645,9,48923
9@88239,7,48865
9@69505,5,48717
31@12567,6,48643
12@78035,4,49249
1@43308,11,48894
1@82327,4,49255
22@94814,6,48715
11@6150,3,49016
11@74941,3,48719
22@15919,4,48771
84@2547,1,49443
19@77060,4,49291
19@57547,5,48751
31@39261,12,48904
12@68714,5,49243
8@7421,4,49148
70@46607,1,49374
70@96078,1,49495
12@58909,10,48822
19@27658,2,49225
9@25604,14,48827
63@82136,2,49046
31@1541,6,49018
31@28302,8,48808
31@14149,5,48834
31@27256,12,48713
38@61181,3,48998
19@35017,3,49256
8@40495,3,49028
31@87240,7,48862
31@89907,7,48910
8@17192,4,48985
33@26574,3,48883
11@69954,9,48870
12@13532,9,48888
31@84824,4,48836
19@27412,3,49247
14@90009,2,49174
12@82897,7,48891
42@33428,4,48718
48@63111,1,49223
22@60355,3,48865
31@88365,8,48908
8@12265,3,49074
9@49566,6,48934
8@87491,2,49254
12@581,7,49025
29@14387,7,48675
42@2334,2,48982
112@78090,1,50815
75@44153,1,49045
31@10742,9,48670
31@80919,11,48865
2@49258,4,48918
19@464,4,49386
38@23913,2,48780
31@62937,9,48860
11@59258,8,48754
19@40783,2,49052
22@626,6,49160
42@4830,3,49368
9@19194,6,49007
19@1805,5,49093
8@35418,5,48986
8@66329,3,49275
31@67723,6,48861
155@87753,1,51130
42@82233,1,49458
33@73321,7,48693
42@52362,6,48946
38@65536,1,49283
42@3517,5,49014
42@14546,4,48920
38@52453,1,49296
115@98415,1,50976
31@42328,5,48843
29@63085,7,48799
22@93064,6,48832
19@10372,2,48889
42@50213,2,49344
42@61915,5,48997
63@54155,4,48744
22@53260,3,48607
22@99063,1,49035
8@3389,4,49386
11@99862,2,48894
31@96417,5,48828
42@87742,4,48912
42@40459,4,49202
2@66727,5,48856
3@65160,1,49286
42@56851,7,48805
38@43417,3,49223
33@38507,2,48829
19@44783,4,48779
8@26776,2,48766
29@26339,4,48693
2@16553,4,48934
9@58241,9,48804
63@73443,3,49234
22@12380,3,49189
12@77525,7,48910
19@38433,7,48674
12@7234,5,48924
22@65080,3,49208
38@40702,1,49282
9@97318,3,48920
48@89741,1,49320
11@91957,6,48786
22@86534,4,49025
31@68532,7,48608
1@92897,2,49286
22@48224,2,48908
31@39076,4,48670
14@39777,1,49203
42@22535,4,48842
22@70292,2,49236
31@50561,2,49246
22@65503,3,49256
31@63230,5,48825
31@72606,6,48806
29@66630,7,48842
92@16836,1,49233
29@99029,6,48925
5@24045,2,49108
12@22039,6,48760
33@37405,1,49181
12@49948,5,48637
12@11287,6,48814
19@63394,5,48910
8@60526,1,49484
11@7170,3,49012
19@33919,4,49116
19@27274,5,48755
1@24922,6,48779
8@47275,1,49337
63@28983,1,49270
11@50949,5,48855
2@92251,4,48903
77@56169,1,49198
19@59228,5,67030
33@65695,1,84966
4@7030,1,86733
115@6908,1,147855
31@68347,6,86562
22@88743,2,86340
22@22128,3,83131
31@83047,9,84097
19@68837,5,88595
22@65730,2,87227
31@83641,8,85782
9@2520,6,88478
31@37598,6,80169
2@58764,2,120757
31@32635,9,121199
14@31799,1,66542
31@29176,8,48896
14@33410,1,49390
31@58117,9,60954
52@45229,1,71060
42@63695,5,55335
12@89525,8,51959
4@96849,1,53376
3@7352,3,53064
12@45007,7,52468
33@88639,2,53216
29@60443,8,51962
11@85871,7,51719
2@97235,6,52774
12@54591,10,52720
9@8389,4,52507
8@21012,8,52363
15@99316,2,77784
12@2560,8,40744
70@10590,1,41268
19@12758,5,41202
33@44697,5,41001
31@19873,5,40948
38@59188,2,40846
42@29551,6,41085
2@92239,6,40829
115@35438,2,43466
2@75968,4,45001
115@20256,1,46704
11@70776,5,46002
31@74323,7,46735
1@46157,2,46398
19@94982,4,45085
12@8774,6,44110
115@5455,1,46172
22@32244,3,44560
31@3733,8,45995
112@60436,1,46913
22@3840,3,46063
12@7642,6,54806
11@26395,6,54505
31@17037,6,51634
33@65834,3,53382
19@24873,4,51971
29@36493,7,52209
31@10110,8,51853
31@67061,8,56311
31@97741,7,62360
19@44408,5,60622
42@96208,4,61208
31@14498,4,59891
42@68496,6,59837
31@97766,4,66917
42@35795,3,66058
31@89028,7,65132
1@72188,1,73250
29@56999,2,71929
31@81250,7,77551
15@38313,2,82373
8@76306,4,95755
29@12512,6,149358
31@75031,7,137336
8@81310,4,116165
1@64798,6,96680
29@72636,3,87053
14@90214,2,86214
92@87672,2,78401
29@45579,3,77552
19@77030,5,73366
31@4920,9,70945
8@67092,4,71797
31@93717,4,71737
8@28380,2,72199
4@79098,1,67711
132@26652,2,73512
19@61022,1,68657
31@56562,8,67437
11@59743,6,66853
8@3560,3,62487
31@4250,4,60452
15@60195,2,58299
29@1106,4,59590
60@41094,1,60613
31@15796,4,61638
19@41993,4,61542
31@17046,9,61517
1@86837,4,61443
2@76721,3,61986
31@4916,5,55711
22@92661,4,51639
8@79990,3,51996
31@14063,6,53307
42@36995,1,53571
19@63128,4,51645
29@56101,7,52566
1@59897,5,52709
31@93271,8,53181
31@35024,9,53043
42@60741,3,54167
11@79179,3,53351
19@56777,4,53677
11@68414,4,46001
22@36910,3,47294
42@94121,2,45975
31@52070,6,46049
3@3787,2,46692
31@93806,5,45762
42@48547,3,46107
31@48726,5,46524
11@84331,6,46345
8@97870,6,46732
60@11497,1,46313
33@8613,2,47041
9@47205,8,45501
122@50235,1,49073
8@48770,3,44715
31@85118,10,44574
8@69608,4,45661
60@37682,1,44212
9@32789,5,43749
31@30353,12,45190
22@27509,3,45062
42@45709,2,44709
31@67813,3,42072
31@20576,11,41580
11@48379,4,41319
14@78658,1,41511
8@82707,2,41492
42@99002,3,41923
70@15571,3,41782
19@7368,6,40500
19@27768,5,40528
83@7420,1,41733
11@63254,2,42138
77@55144,1,41500
2@41770,2,41780
19@29493,6,41120
31@68766,8,40367
22@51820,3,41361
31@9028,8,41862
2@39671,3,44782
31@7797,5,44216
84@66319,1,45061
29@79570,8,43312
115@57758,3,45890
22@76058,4,43648
33@63014,4,43713
42@56444,3,43557
22@11988,2,43394
38@52442,1,44678
22@18928,5,42757
12@2949,7,43792
33@94124,3,44086
2@78877,2,43804
19@44101,6,43402
8@80667,5,44097
29@32368,5,44140
19@79276,6,43699
15@77063,3,43820
12@82508,8,43499
108@97752,1,46759
29@97434,3,44175
112@45790,1,46345
3@40081,2,43274
15@24263,2,43749
19@2533,4,44682
42@80216,3,44735
31@49743,9,43699
115@43714,3,46562
31@53106,9,44497
63@96798,1,44906
42@44429,1,45070
108@17254,1,46727
31@42204,12,42945
31@75758,7,42140
42@52097,3,41644
31@87511,4,42597
31@56408,10,42565
9@70977,7,42725
2@16166,3,42842
29@97716,3,43571
27@91346,1,43461
18@15314,1,44676
14@1341,3,44318
112@3727,2,44369
31@91535,5,43150
31@26868,10,43010
29@51761,4,43883
42@31492,3,43453
8@26335,4,42263
108@55079,1,45567
38@92494,2,42041
12@27624,6,43192
19@359,5,43712
12@53931,8,42605
8@63659,3,43577
18@40467,1,43582
42@79363,4,43231
100@46804,1,44984
11@32770,5,43211
1@49016,8,42577
9@56273,7,43627
19@20540,3,43407
14@59788,1,42522
9@15513,7,42109
8@58807,6,42914
11@85093,5,42755
31@89452,8,42126
38@93768,3,43297
19@9725,6,42440
19@30546,7,42823
8@83416,5,42812
27@21635,1,43190
84@56217,1,42344
70@15598,2,38038
84@68090,1,37456
19@73748,4,37232
19@15126,5,36551
5@57206,3,37082
9@46845,5,37624
29@83096,5,38027
8@38533,2,37709
19@35525,7,37900
42@15878,3,37880
11@10521,1,37635
22@23591,7,38124
100@23797,1,39379
15@51188,2,38056
19@25032,6,37953
9@91858,7,38115
9@56747,7,37825
8@60478,6,37814
63@44502,2,38118
8@68966,3,37414
9@70643,3,37457
19@47383,4,37080
33@8935,3,37757
8@91698,5,37658
103@73724,1,39214
35@45706,1,40165
92@12996,1,38863
11@71409,6,38359
9@43599,8,37337
208,141,35048
19@9664,9,35821
29@96211,3,36026
31@29948,5,35803
8@93070,5,35875
22@73145,3,35770
9@56949,6,35597
31@60778,14,35545
108@1685,1,35896
149@60530,1,37468
31@72403,10,35550
0@77568,2,35566
31@91106,11,35217
82@72204,1,35589
9@21824,9,35444
9@53927,7,35334
31@91660,14,35208
38@50013,3,35602
31@13617,5,38491
31@30509,10,38430
31@31375,5,38316
63@51826,3,38208
75@62322,1,38961
1@72559,5,38341
209,451,36861
31@83059,3,38677
8@22761,3,37863
29@12164,3,38099
75@41012,1,38117
31@75279,6,38087
0@44283,1,38358
31@66400,3,38148
9@86983,7,38210
12@72946,11,37935
9@48376,7,38220
1@16680,3,38358
1@81118,2,38418
1@39653,6,38347
10@75370,1,38470
2@94377,6,38217
1@54650,4,37645
2@62733,3,38257
10@12122,1,38461
10@31241,1,38457
31@13718,7,36928
31@36141,4,36227
195@62503,1,37919
29@94190,7,36287
5@75396,3,36368
19@42882,2,36520
22@29363,2,36143
195@81327,1,37792
0@78289,2,36289
29@21112,11,37058
22@54515,4,38156
31@2284,11,37582
2@70951,2,38302
12@35965,2,38100
0@11668,1,38407
31@89455,6,37724
19@57046,3,37819
6@82237,2,37947
5@97375,2,37804
5@62822,3,38089
31@61743,7,37814
12@38047,5,37885
32@78688,1,36836
5@93686,4,36535
5@94243,1,36946
19@42372,6,36488
2@24667,3,36612
2@11749,4,36681
10@94507,1,37465
29@62004,4,37999
1@48211,6,38038
12@56804,3,37963
9@86705,6,38052
31@70178,12,37775
1@46175,3,38033
2@73680,3,37953
19@91526,7,37273
32@53179,1,36851
12@227,4,36739
6@18210,1,38341
24@26352,1,38219
31@54742,5,38007
22@58845,5,37970
24@442,1,38620
5@38531,2,38032
210,1040,36918
9@49272,5,36432
46@11924,1,36500
9@97053,3,37400
11@99329,3,37049
11@5941,4,37864
12@41087,7,37147
43@81320,1,37561
22@94587,3,37668
9@59029,11,37327
2@59514,5,37806
31@76035,8,37357
40@84316,1,36594
6@66898,1,36550
2@57028,2,38027
2@3316,5,37669
9@15195,10,36168
31@65898,7,37691
9@632,3,37991
24@71355,1,37805
6@2486,2,37741
1@82394,7,37152
6@39754,1,36758
33@99428,3,35931
2@77118,3,36291
12@40849,9,37395
0@47337,1,37318
1@9375,7,36890
1@14135,8,36851
11@36246,5,36902
22@52001,5,37123
12@66855,11,36755
29@93978,9,36900
12@59202,5,36910
9@46573,9,36882
13@58186,1,35787
11@47077,1,35897
12@23297,9,35729
12@63594,4,35816
1@158,2,36093
1@72306,5,36000
1@85986,3,37208
1@95556,6,37123
29@82137,3,37360
13@31099,1,37447
11@57426,2,37261
1@63688,5,36741
29@55520,1,37191
24@37664,1,37277
1@23886,5,36812
19@75399,3,36957
31@89394,9,36966
22@86585,2,36859
29@8478,7,36984
29@39210,6,36942
22@82792,3,37079
9@85212,8,37074
1@4216,7,36736
22@46521,4,34982
10@50634,1,35132
31@20163,8,34991
29@69399,4,35074
0@38999,2,35241
31@34856,4,35176
24@10400,2,35173
5@44804,2,35269
15@77332,4,35053
29@47667,3,34979
1@37881,5,35024
6@4416,1,35166
29@45636,5,34932
31@52912,9,36142
9@98699,7,37449
38@31906,1,37646
24@24272,1,37735
30@29617,1,37573
22@58148,4,37007
2@38692,5,37477
29@38651,2,37264
13@4766,1,37414
11@45680,5,36098
12@89146,7,35877
5@23607,6,36147
12@54895,8,36006
2@59700,4,36147
11@52045,3,36324
2@14458,1,36480
11@37772,5,36026
29@8078,7,36191
5@12604,1,37777
211,1034,37717
32@41468,2,37437
2@61964,4,37445
24@19426,1,37877
32@83046,2,37845
9@8405,9,37652
1@56340,4,37688
2@58305,5,36073
32@98739,1,37047
12@81309,4,37245
5@12523,2,36649
32@66899,1,37419
5@8048,2,37126
63@41151,1,37451
19@51291,3,37351
29@18285,5,37021
32@61198,1,37418
5@85276,1,37521
2@31633,3,37123
32@58865,1,36441
15@68683,4,37172
15@49532,3,35844
8@20207,5,36037
56@96088,1,36126
5@5073,1,36399
2@1696,2,36285
2@75479,3,35890
5@91118,2,36397
12@50845,6,37496
9@3709,9,37613
9@49455,7,37555
1@45406,4,37473
8@2817,3,37673
2@69249,4,37529
9@5680,10,36263
5@7328,4,37751
5@60123,3,37212
12@93749,6,37227
2@48790,3,37171
48@74322,2,37438
6@64060,2,37485
2@89673,2,37330
5@85140,3,37391
32@53719,2,36827
32@84345,2,36760
32@96311,1,36361
2@77962,4,36305
11@94716,6,36164
22@40336,3,35864
38@60980,3,37242
2@95107,4,37694
11@84662,1,37905
2@34493,4,37793
32@76619,1,37520
6@84451,1,37266
1@53749,2,37475
11@57574,2,37266
33@47146,3,37574
15@57339,1,37520
12@60236,8,37092
2@31992,1,36941
9@60015,6,39727
1@60295,3,48811
6@35687,3,68096
5@30460,1,48924
2@31557,4,48876
2@52717,3,48878
12@34249,7,48738
2@11949,5,48734
24@87319,1,48939
2@74479,4,48834
12@694,3,49009
2@91898,5,48730
24@70480,1,48793
6@88720,1,48991
5@66641,1,49076
6@61346,1,48983
5@85126,3,62819
2@24146,3,79642
6@86369,1,78476
53@82229,2,77450
6@72163,1,77423
5@41998,2,78287
2@5526,3,78013
5@42593,5,78851
5@12650,2,79154
9@538,7,77702
9@12875,9,77129
2@78602,8,76581
212,126,78450
12@25930,7,77604
2@27663,2,77160
12@67945,7,75490
1@70034,5,77217
5@70777,2,77535
5@55262,3,78314
32@80364,1,80416
2@96993,5,78529
2@71460,2,80028
9@70528,7,78099
41@40194,1,80092
5@70494,1,79092
2@99842,5,77339
38@91514,2,77954
2@95138,3,78839
5@42537,4,75909
19@80767,5,75749
2@56088,2,75432
2@71488,3,79716
19@45958,4,76273
2@58195,5,76223
2@56533,5,77658
2@18913,3,76849
2@85893,3,78514
32@52214,2,77708
32@32740,1,79752
2@69055,3,75404
2@78479,7,75824
2@47579,4,80944
12@54592,4,80739
2@91902,3,80755
2@4465,2,81603
41@96416,1,82262
5@23258,2,81663
56@96431,1,82498
9@17118,9,78240
2@57852,3,78483
2@82085,4,80118
2@53806,2,81493
19@17925,7,78757
38@87851,3,81326
33@72376,3,80987
2@43858,3,84986
5@75297,3,80837
2@55784,1,82700
2@95213,1,82007
2@24108,5,79951
19@33792,3,82069
16@15177,1,80075
2@64496,3,61110
2@17416,3,79010
2@27378,2,113602
3@48174,2,112872
8@67732,2,87590
24@43325,2,46192
32@45030,1,51854
8@8702,5,42865
8@46001,5,42914
9@35535,11,42957
8@57116,2,43570
9@86994,4,43772
2@11755,2,43839
12@44042,10,42956
53@8661,4,48099
12@19904,4,75447
2@15130,3,52509
15@55451,3,47849
29@21048,4,56109
2@98413,4,46663
2@19560,2,49112
19@74246,6,49834
24@97948,1,49684
3@59922,1,49783
2@70859,5,49250
2@58296,3,50385
2@24573,5,49102
2@12989,3,49969
12@34765,2,50008
5@52413,2,49211
9@93682,7,54490
20@84731,1,53588
56@40375,1,55465
5@3167,1,58077
53@78866,2,57259
5@89010,1,57793
1@34641,5,54693
33@59730,1,55106
2@73318,6,53973
2@73721,4,68957
1@30232,4,257891
27@72645,1,57021
19@3383,4,57015
9@47784,10,57451
2@27606,3,62749
12@46265,5,62680
2@49733,5,62068
53@85661,1,63630
1@85446,2,66136
5@76899,2,66528
2@92912,4,71694
29@72992,5,76399
2@24218,3,88864
24@38389,3,138779
24@9076,1,128955
2@71741,2,100904
11@7599,2,86923
2@83215,3,80503
1@70153,5,76561
29@39486,2,72734
2@42921,2,73142
41@28981,1,74261
24@49367,2,69223
24@93360,2,71131
2@57108,3,69118
43@21372,1,68441
2@57748,3,64045
11@71287,3,62039
2@41842,6,63293
2@12710,4,64434
37@63012,1,64947
22@52138,3,64345
9@22971,14,59132
2@95265,3,57886
2@23845,2,59222
27@6888,1,57903
5@93689,3,62045
1@54842,6,61636
2@20875,5,61649
37@22184,1,60775
2@70896,4,56737
9@63117,7,48494
12@79669,3,47236
56@49574,2,49154
12@64988,11,48003
6@19856,1,49106
2@36671,2,50902
41@2349,1,47901
2@50560,2,48823
12@55888,4,47053
1@53917,3,47804
9@69536,8,49859
5@57167,2,47809
2@20984,2,47863
31@34774,7,48972
13@38333,1,47326
37@59765,1,40355
2@73237,4,40745
2@91049,3,41608
1@29024,5,41837
2@1849,5,39889
29@21484,6,40653
31@87646,12,41538
2@62476,3,41300
2@2294,4,41245
2@95114,4,39792
2@90421,3,40893
6@92091,2,41072
45@14029,2,39213
5@4548,1,37802
12@33660,8,37531
40@62019,4,38752
37@10841,1,38815
22@56306,2,38938
31@82852,8,38907
2@67649,2,39282
24@96611,2,39385
2@96056,4,38421
1@63680,4,37982
6@21577,1,38574
29@37889,10,38023
9@3834,7,37459
2@59739,4,37592
22@99103,4,37706
9@82341,4,38479
2@21713,2,39403
22@39057,3,38782
29@70691,5,38610
31@43434,6,40100
1@41740,3,40256
12@20434,12,40131
22@28151,2,40241
195@32845,1,41842
9@80356,9,40160
2@42183,3,40130
6@35944,1,40764
1@26207,7,40468
89@1695,1,40713
1@11005,6,40633
46@3228,1,40610
22@30605,5,40331
1@91784,4,39783
24@62788,1,38132
24@4647,2,37279
22@74382,3,37464
29@1599,4,37405
1@17173,3,38518
32@4568,1,38535
1@40221,6,38413
1@20434,2,38383
195@90894,1,40796
12@87438,9,38294
31@85595,5,38230
8@72644,6,38446
22@40583,1,37824
195@67375,1,39711
22@73593,6,38657
9@24482,11,38288
29@43453,8,38870
19@62836,1,38753
9@96294,9,38017
9@19433,9,38115
9@99102,9,38297
9@8009,11,37490
19@71220,6,37586
9@16780,9,38338
15@27746,2,38060
29@50536,5,38194
9@79864,7,38104
48@21179,2,38333
38@62374,1,38502
12@44116,3,37946
30@35630,1,37956
1@39993,7,37512
5@33708,1,38564
9@90518,8,38492
3@91590,1,38480
1@78131,3,38799
1@58219,3,38475
5@55028,2,37462
11@36626,4,37894
5@85848,2,38916
9@62816,7,38421
9@60634,6,38042
8@80644,3,38358
48@22228,1,39018
11@97711,3,38217
9@24843,7,37891
54@78791,1,37602
1@4677,3,37864
5@16132,2,37938
9@68071,7,38172
32@27560,1,38942
9@45820,8,39428
15@53085,2,38939
1@61031,1,39313
9@83480,9,39147
1@10505,5,39221
9@64376,8,39599
1@13102,7,39233
12@51573,5,39026
12@14761,3,39420
9@82586,7,37838
13@26273,1,38449
54@74650,1,37929
32@59215,1,38370
5@6783,2,38432
33@6972,3,38150
32@81424,1,37386
33@38693,3,38723
9@88504,4,40474
33@833,1,40618
5@21458,2,40389
19@38306,3,40638
9@5765,6,40664
1@42245,7,40275
1@27747,5,40131
1@66484,6,40318
1@31017,6,40529
9@47319,7,40173
9@78451,9,40027
15@18648,2,40383
16@44365,1,40582
33@26325,3,39571
9@85754,4,39904
5@52698,2,40309
5@1258,4,40147
1@54753,3,40172
6@98963,1,40181
9@52093,8,39985
1@17605,3,37588
6@5892,2,37738
9@21688,8,37447
1@7151,6,37045
12@2461,5,37419
5@38115,2,37612
1@49328,3,36980
5@15192,1,37733
9@87065,7,36823
9@41262,11,36756
9@34821,9,36812
37@90785,1,37192
33@27416,4,36996
9@33168,5,37266
9@93889,8,36900
9@17815,6,38647
11@40746,5,39163
1@94585,3,38230
1@64734,1,37958
32@45065,1,37642
5@14462,1,37526
9@16892,8,37710
33@23555,3,37497
5@91193,1,37883
11@96507,4,37352
1@145,1,37973
9@33745,6,37458
9@62325,12,37406
9@81119,6,37405
1@33927,3,37563
9@87545,6,37613
1@90432,3,37361
5@49356,1,37921
13@87971,1,37451
1@64880,5,36280
1@87565,5,37277
54@47732,1,37834
11@17945,7,37286
9@13988,10,37498
54@96775,1,37839
1@46802,8,37563
1@31135,3,37529
1@76484,5,37286
1@22527,9,37696
1@88452,6,37659
101@3527,1,37019
8@25895,3,37720
32@85029,2,37195
4@55115,1,37799
5@93165,1,37622
23@90841,1,37538
195@97542,1,38869
9@7310,8,37144
29@8984,5,37322
1@38853,8,37255
9@64231,8,36867
1@34021,5,37346
1@33364,1,37558
54@64933,1,37406
1@42290,6,37240
1@2751,4,37282
12@61504,6,37360
41@63472,2,37010
12@97906,4,37518
9@13019,5,37409
8@39431,6,37492
9@16912,6,37351
5@83620,1,37364
1@32018,7,37077
9@85584,3,37184
5@5742,1,37567
9@95356,5,37286
5@27078,1,37437
5@66272,1,37451
1@93124,4,37174
33@48189,2,37480
9@72678,4,36974
9@63376,7,36694
38@5334,1,37743
23@82648,1,37418
12@61629,4,37056
12@18996,13,37148
11@71396,2,37372
9@18077,8,37349
12@43961,8,37101
9@37879,5,37363
1@16474,4,37183
20@28791,1,37228
5@3474,1,37810
9@72633,7,37131
1@19985,11,37206
5@99785,2,37363
12@323,9,37294
1@46592,6,37320
1@64753,6,36985
1@82606,5,35142
5@43168,3,34276
1@89550,7,34199
8@43661,5,34234
5@69945,1,34405
4@6239,1,34559
1@30827,6,34318
5@4386,3,34454
1@54380,5,34158
9@32667,3,34331
6@24057,3,34286
5@14114,3,34487
24@50260,1,34537
9@37008,10,34163
32@39287,2,34082
19@58939,7,33826
2@17820,4,34003
2@99041,2,34120
5@76771,2,34029
24@33859,1,34161
12@18162,6,33938
12@16530,7,33962
14@85105,2,34143
5@80741,3,34220
41@82202,1,33624
15@19952,1,33458
1@68743,4,33392
2@76160,1,33538
9@2300,13,33329
9@16462,8,33224
1@48650,2,33236
213,890,33276
12@11512,3,33150
2@88381,3,33142
9@77077,4,33208
1@79205,2,33397
12@51485,3,33158
2@41464,2,33444
1@73693,2,33561
1@24329,6,33398
6@79815,2,33733
29@28848,6,33110
13@69910,1,33372
11@75196,4,33046
38@2798,1,33345
2@42008,3,33317
2@59315,5,33431
2@43634,3,33571
2@20714,4,33410
2@92136,3,33329
5@68999,1,33684
2@59533,3,33298
37@83796,1,33384
53@53839,3,33084
2@62026,5,33250
2@30424,4,33218
2@51506,2,33300
32@99906,1,33378
9@87108,7,33102
1@34029,3,33167
1@41476,7,33046
9@24523,8,33018
2@14813,6,33132
142@47633,1,34372
2@8954,5,33274
37@39563,1,33251
24@65692,1,33206
213@72008,1,34453
31@61481,4,33094
11@97146,6,33106
2@48367,2,33389
213@80188,1,34456
38@86050,1,33069
31@43825,7,32964
2@40151,5,33074
12@14671,5,32981
2@30043,2,33202
9@23997,11,33179
2@64628,3,33161
9@98351,5,33279
13@8190,3,33133
12@96893,6,33018
12@41176,8,34079
11@85813,5,34793
15@63566,2,34858
1@51867,4,34681
12@2650,3,34679
2@83441,7,34991
5@85801,2,35171
2@14748,3,35118
9@4653,7,35148
2@70012,2,35015
5@32704,1,35232
15@4115,1,35257
1@99425,4,34802
9@29564,10,34835
5@91001,2,35015
12@6211,7,34514
2@41273,2,34926
32@30974,1,34998
2@26707,3,34805
2@24116,4,38018
8@36149,3,38903
2@9263,2,38927
9@32257,4,38837
2@32493,7,38352
1@1481,6,38920
44@54063,1,39109
40@91255,1,38865
15@80834,1,38758
2@12182,4,38171
12@11556,5,38502
5@57515,2,38737
2@40167,5,38489
53@90583,3,77482
2@42122,4,79128
5@16980,3,78357
2@52330,4,71204
9@6220,9,77105
53@56896,3,79445
2@43811,4,74955
5@69685,1,78250
2@41406,2,79018
12@51657,5,76659
2@22792,3,79736
5@650,3,77930
2@75343,4,81507
24@99970,1,79298
33@21965,2,78510
2@72324,4,77560
2@35616,3,78629
9@55092,10,75076
33@25189,3,76519
6@5214,1,76725
9@31558,7,74501
5@60746,2,73960
5@62335,2,76888
2@38827,4,75510
42@98277,4,74943
8@80054,2,76790
5@41720,2,74975
2@34431,5,75428
5@39426,6,76234
5@42173,1,77080
2@6197,7,76383
2@95291,5,78447
9@77079,7,81452
6@93333,1,76364
2@30755,1,73613
2@23084,3,73022
12@3844,9,73175
1@48015,3,75790
5@6230,1,75401
2@38359,4,75234
24@11886,1,77054
11@39436,10,78426
2@67996,3,78674
32@53166,1,79619
48@82532,2,78107
33@74156,2,77802
5@53102,1,79767
2@69881,4,77295
9@94128,7,76958
2@17374,2,78805
1@77518,3,76494
56@11359,1,78824
9@19218,7,77073
2@68869,6,76723
2@81849,3,76782
5@85046,3,77089
1@44562,7,76469
1@23510,4,76475
12@99574,6,75574
13@31960,1,92892
2@88208,2,77425
31@42015,7,76416
2@85986,4,76136
63@12263,1,77718
2@79483,3,77972
9@19630,9,56353
2@30909,4,68401
2@27043,2,94063
9@5053,9,95024
2@95042,3,101123
2@30837,7,55889
5@17915,2,50198
2@58687,5,43252
56@22770,1,43379
24@79196,1,44414
1@69618,3,43565
2@68889,4,42141
