keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1
F2789#F42645 ,        103,         87,       192,            0,         920,   23
F58997#F42811,         49,         33,        83,            0,         120,    3
F63138#F56863,         32,         19,        52,            0,          40,    1
F24588#F34998,         84,         36,       121,            0,         280,    7
F4645#F31722 ,        162,        123,       286,            0,        1200,   30
F10615#F12325,        174,        114,       290,            0,        1800,   45
F41472#F6206 ,        111,        106,       219,            0,         960,   24
F25560#F57408,         29,         19,        49,            0,          40,    1
F50506#F36857,        176,         92,       269,            0,        1520,   38
F20720#F18071,       1016,        259,      1278,            0,        8720,  218
F33646#F6654 ,         70,         79,       150,            0,         320,    8
F17368#F50698,        137,         85,       223,            0,        1160,   29
F42370#F8773 ,        100,        104,       205,            0,         680,   17
F41831#F24578,        148,        117,       268,            0,        1480,   37
F57151#F34990,         42,         26,        70,            0,          80,    2
F12772#F39904,         93,         73,       168,            0,         640,   16
F53565#F39195,        114,        100,       216,            0,         960,   24
F51463#F24241,         54,         32,        88,            0,          80,    2
F39738#F49487,         81,         73,       155,            0,         480,   12
F4306#F40754 ,        145,        106,       253,            1,        1440,   36
F34059#F56465,         51,         71,       123,            0,         240,    6
F55484#F13396,         52,         68,       121,            0,         200,    5
F61884#F39522,         29,         19,        49,            0,          40,    1
F36134#F18301,         28,         19,        48,            0,          40,    1
F38971#F55943,         62,         38,       101,            0,         200,    5
F60529#F10116,         31,         19,        51,            0,          40,    1
F41863#F13894,         63,         81,       146,            0,         320,    8
F352#F8433   ,        205,        129,       336,            1,        2600,   65
F45775#F53814,         50,         73,       124,            0,         160,    4
F36341#F21188,         33,         20,        54,            0,          80,    2
F22516#F46510,         90,         46,       138,            0,         280,    7
F26071#F25611,         30,         19,        50,            0,          40,    1
F31533#F41587,         57,         73,       131,            0,         280,    7
F37381#F29424,         86,         73,       161,            0,         480,   12
F52889#F9099 ,         63,         81,       147,            0,         320,    8
F21661#F31216,         47,         35,        83,            0,         160,    4
F39858#F12053,         53,         36,        90,            0,         200,    5
F50845#F61192,         46,         29,        77,            0,         120,    3
F37880#F53725,         46,         31,        78,            0,         160,    4
F38487#F59808,         44,         28,        73,            0,          40,    1
F32258#F147  ,         41,         32,        74,            0,          40,    1
F40782#F7869 ,         54,         73,       128,            0,         200,    5
F9549#F12825 ,        266,        159,       426,            0,        3800,   95
F45814#F8809 ,         70,         68,       140,            0,         280,    7
F62196#F56799,         32,         18,        51,            0,          40,    1
F44614#F32019,         32,         18,        51,            0,          40,    1
F60969#F35516,         37,         27,        65,            0,          80,    2
F17710#F43591,        153,         99,       253,            0,         960,   24
F5667#F8584  ,        876,        394,      1273,            1,       15560,  389
F62859#F13753,         32,         18,        51,            0,          40,    1
F38336#F49156,        106,         92,       200,            0,         880,   22
F15806#F62912,         31,         19,        52,            0,          40,    1
F5027#F23958 ,        355,        198,       556,            1,        5480,  137
F51128#F62992,         32,         35,        68,            0,          80,    2
F56007#F59464,         28,         18,        47,            0,          40,    1
F15117#F54862,         32,         19,        52,            0,         120,    3
F16541#F2155 ,        587,        265,       854,            0,        8840,  221
F4509#F28166 ,         72,         72,       147,            0,         280,    7
F46759#F57463,         44,         39,        85,            0,         160,    4
F35380#F6233 ,         34,         30,        66,            0,          80,    2
F41622#F38108,         80,         43,       125,            0,         360,    9
F7765#F52002 ,         30,         19,        51,            0,          40,    1
F32006#F37433,         39,         29,        70,            0,          80,    2
F1854#F30323 ,        123,         83,       207,            0,         720,   18
F36558#F56846,         37,         62,       101,            0,          80,    2
F28795#F28626,        216,        140,       358,            0,        2800,   70
F10937#F6482 ,        451,        226,       679,            1,        7000,  175
F62549#F58448,         30,         19,        51,            0,          40,    1
F34429#F39514,         39,         19,        59,            0,          80,    2
F5108#F5433  ,        138,        118,       257,            0,        1400,   35
F21422#F18525,        117,        104,       223,            0,         920,   23
F62177#F59778,         38,         26,        65,            0,          40,    1
F28998#F28032,        214,        138,       353,            0,        2520,   63
F6112#F39858 ,         49,         74,       124,            0,         200,    5
F61303#F61100,         37,         31,        70,            0,          80,    2
F52810#F4712 ,         76,         64,       142,            0,         320,    8
F15206#F19925,        290,        165,       458,            0,        4160,  104
F58361#F40896,         32,         19,        52,            0,          40,    1
F17208#F54854,         30,         17,        48,            0,          40,    1
F41115#F1996 ,         83,         74,       159,            0,         560,   14
F1713#F42216 ,        128,        113,       243,            1,        1400,   35
F11226#F61920,         38,         28,        67,            0,          40,    1
F33010#F20665,         39,         28,        69,            0,          40,    1
F56997#F55697,         50,         76,       128,            0,         160,    4
F34268#F17523,         40,         28,        70,            0,          80,    2
F38475#F1379 ,        151,        100,       253,            0,         920,   23
F18208#F34087,         89,         87,       176,            0,         680,   17
F25194#F51546,         44,         70,       116,            0,         160,    4
F59430#F2293 ,         36,         56,        94,            0,         120,    3
F11015#F51767,        115,        101,       217,            0,        1040,   26
F3731#F19951 ,        311,        186,       500,            1,        4640,  116
F56143#F27783,         45,         34,        80,            0,          40,    1
F14580#F29702,         61,         77,       140,            0,         320,    8
F11516#F58161,         30,         17,        48,            0,          40,    1
F2231#F17531 ,        455,        227,       684,            2,        7160,  179
F18564#F3610 ,        435,        225,       663,            1,        6640,  166
F10561#F56026,         55,         75,       132,            0,         200,    5
F38052#F1066 ,         80,         30,       111,            0,         120,    3
F41312#F4750 ,        200,        112,       313,            0,        1760,   44
F41277#F35502,         34,         28,        63,            0,          80,    2
F29988#F38107,         54,         32,        88,            0,         200,    5
F15829#F30448,        120,         93,       214,            0,        1040,   26
F40419#F31413,         44,         28,        74,            0,          80,    2
F34376#F45292,         88,         76,       177,            0,         560,   14
F44550#F21186,         61,         65,       127,            0,         320,    8
F53585#F59073,         38,         24,        63,            0,          40,    1
F9581#F49680 ,         46,         73,       121,            0,         160,    4
F6163#F27740 ,        265,        176,       443,            0,        3560,   89
F63067#F12586,         28,         16,        46,            0,          40,    1
F42504#F59877,         25,         17,        43,            0,          40,    1
F52470#F22086,         62,         64,       127,            0,         320,    8
F50602#F56207,         31,         17,        50,            0,          80,    2
F8917#F35112 ,        141,         90,       232,            0,         760,   19
F36938#F50202,        106,         87,       194,            0,         840,   21
F17072#F628  ,        286,        158,       446,            0,        3960,   99
F57505#F5684 ,         45,         40,        87,            0,          80,    2
F38136#F10813,        110,        103,       215,            0,         920,   23
F15994#F9277 ,        436,        195,       633,            0,        6600,  165
F7483#F63275 ,         34,         21,        56,            0,          40,    1
F25342#F33757,         29,         19,        50,            0,          40,    1
F40707#F24897,         86,         86,       174,            0,         520,   13
F59421#F38491,         42,         33,        76,            0,          40,    1
F56855#F3564 ,         89,         67,       158,            0,         480,   12
F32453#F8493 ,        168,         94,       264,            0,        1840,   46
F33204#F7785 ,         44,         35,        80,            0,          40,    1
F43096#F42533,         67,         73,       141,            0,         360,    9
F16313#F33416,         83,         82,       167,            0,         640,   16
F15535#F39772,        115,        116,       233,            1,        1040,   26
F12023#F28514,        114,        104,       220,            0,         960,   24
F30520#F49209,        130,        102,       234,            0,         800,   20
F41921#F50685,         74,         55,       130,            0,         200,    5
F56987#F35795,         34,         31,        67,            0,          80,    2
F48438#F21493,        130,        112,       244,            0,        1280,   32
F113#F5022   ,         41,         30,        73,            0,          80,    2
F37800#F36095,         40,         59,       100,            0,          80,    2
F1575#F60484 ,         49,         38,        88,            0,         160,    4
F43868#F40727,        158,        118,       277,            0,        1640,   41
F32412#F33583,         45,         21,        68,            0,          80,    2
F24304#F25081,         47,         23,        71,            0,          80,    2
F32620#F37340,         27,         18,        46,            0,          40,    1
F19911#F20537,        183,        123,       307,            0,        2240,   56
F20014#F1725 ,        291,        179,       472,            0,        4240,  106
F50703#F2789 ,         72,         55,       128,            0,         320,    8
F55428#F47775,         44,         33,        79,            0,         160,    4
F15009#F58246,         36,         32,        69,            0,          80,    2
F30269#F49713,         50,         50,       102,            0,         120,    3
F62121#F23997,         28,         16,        45,            0,          40,    1
F6290#F4284  ,       1844,        657,      2504,            3,       28680,  717
F11562#F12349,        341,        162,       505,            1,        4080,  102
F23706#F24001,        312,        169,       484,            0,        4400,  110
F62346#F54638,         25,         19,        45,            0,          40,    1
F37046#F3570 ,        146,        118,       267,            0,        1640,   41
F51248#F51230,         42,         24,        68,            0,          80,    2
F53581#F13606,         71,         32,       104,            0,         160,    4
F52219#F16265,        107,         98,       207,            0,         880,   22
F16350#F34993,         94,         60,       155,            0,         680,   17
F33035#F42009,         85,         50,       136,            0,         600,   15
F52933#F15261,         87,         69,       157,            0,         360,    9
F62396#F9518 ,         31,         25,        58,            0,          80,    2
F43047#F51478,         73,         66,       141,            0,         440,   11
F44216#F25241,        113,         90,       204,            0,        1040,   26
F58582#F51349,         24,         18,        43,            0,          40,    1
F2342#F30325 ,        138,        113,       253,            0,        1520,   38
F37547#F58211,         30,         18,        49,            0,          40,    1
F12973#F41535,        157,        108,       266,            0,        1720,   43
F32524#F12294,         34,         19,        55,            0,          80,    2
F39908#F55195,         35,         49,        85,            0,         120,    3
F46527#F51611,         90,         60,       151,            0,         760,   19
F521#F7841   ,       1185,        522,      1710,            6,       21720,  543
F51754#F54581,         29,         17,        47,            0,          40,    1
F14217#F12415,        494,        203,       699,            0,        6640,  166
F133#F17332  ,        306,        149,       457,            0,        3680,   92
F47620#F55623,         58,         84,       144,            0,         280,    7
F33393#F46007,         36,         24,        62,            0,          40,    1
F30379#F5019 ,         36,         24,        62,            0,          40,    1
F43125#F32454,         84,         36,       121,            0,         280,    7
F62174#F62226,         41,         39,        81,            0,          80,    2
F23420#F34429,         51,         54,       106,            0,         240,    6
F53658#F13119,         26,         16,        43,            0,          40,    1
F47355#F61341,         44,         36,        81,            0,         200,    5
F3712#F62891 ,         27,         21,        49,            0,          40,    1
F23570#F2442 ,       1190,        494,      1686,            1,       20520,  513
F28689#F27189,         78,         75,       155,            0,         440,   11
F146#F17973  ,        267,        150,       419,            0,        3840,   96
F29650#F2128 ,         52,         76,       130,            0,         240,    6
F56669#F37712,         48,         38,        88,            0,         200,    5
F23900#F34643,        118,         70,       189,            0,         600,   15
F98#F19307   ,        574,        243,       819,            0,        8960,  224
F2624#F51035 ,         46,         71,       118,            0,         200,    5
F59935#F55109,         30,         18,        50,            0,          40,    1
F2218#F45270 ,        117,         87,       205,            0,         840,   21
F1002#F1285  ,        393,        213,       608,            0,        6320,  158
F18600#F31076,        207,        132,       341,            0,        2600,   65
F7994#F44857 ,         69,         73,       143,            0,         320,    8
F29485#F39570,        155,        102,       259,            0,        1440,   36
F36391#F3507 ,        120,         84,       205,            0,        1240,   31
F31576#F22544,         87,         78,       167,            0,         560,   14
F18809#F35498,         58,         43,       102,            0,         280,    7
F59757#F1014 ,         30,         20,        51,            0,          40,    1
F51138#F40739,         53,         37,        92,            0,         200,    5
F36822#F19731,        164,        117,       283,            0,        1880,   47
F30335#F21769,        136,         98,       235,            0,        1360,   34
F57339#F50328,         40,         21,        62,            0,          80,    2
F54852#F43580,         26,         18,        45,            0,          40,    1
F44142#F12384,         84,         74,       160,            0,         280,    7
F48029#F58146,         56,         64,       121,            0,         160,    4
F49504#F27261,         99,         91,       191,            0,         800,   20
F31787#F16572,         45,         53,        99,            0,         120,    3
F36379#F55365,         39,         31,        71,            0,          80,    2
F41759#F42250,        124,         93,       218,            0,        1080,   27
F51489#F30038,         64,         45,       110,            0,         280,    7
F37553#F1900 ,         88,         95,       184,            0,         680,   17
F249#F28467  ,         89,         88,       178,            0,         560,   14
F11216#F15184,        400,        198,       600,            0,        6200,  155
F20843#F61781,         28,         17,        46,            0,          40,    1
F37988#F49013,        107,         75,       184,            0,         520,   13
F3938#F20434 ,        316,        190,       507,            0,        4880,  122
F5147#F23793 ,         85,         68,       154,            0,         480,   12
F47052#F51640,         40,         46,        87,            0,         120,    3
F11822#F3507 ,        347,        186,       535,            0,        5040,  126
F26695#F24915,         92,         82,       175,            0,         600,   15
F54409#F35590,         86,         89,       176,            0,         200,    5
F18861#F29624,         46,         32,        80,            0,         120,    3
F56308#F10031,         37,         25,        63,            0,          40,    1
F20091#F45475,        111,         89,       201,            0,         720,   18
F24409#F60713,         42,         28,        71,            0,          40,    1
F23281#F63494,         44,         33,        79,            0,          40,    1
F11281#F19934,        562,        259,       823,            1,        9040,  226
F28503#F40628,         59,         32,        92,            0,         240,    6
F27453#F42656,         35,         24,        61,            0,          40,    1
F5554#F25209 ,        113,        109,       224,            0,         960,   24
F38786#F13075,        135,        119,       256,            1,        1400,   35
F25830#F50939,         91,        104,       196,            0,         560,   14
F4412#F30724 ,         45,         74,       120,            0,         160,    4
F50817#F24368,         97,         99,       198,            0,         760,   19
F18964#F537  ,        165,        117,       283,            0,        1800,   45
F18036#F33135,         53,         70,       125,            0,         240,    6
F21663#F48872,        145,        108,       255,            0,        1000,   25
F37472#F2114 ,        476,        243,       722,            1,        7880,  197
F1330#F6303  ,       1008,        475,      1485,            1,       18160,  454
F27582#F55494,         88,        100,       189,            0,         560,   14
F61611#F43171,         38,         25,        64,            0,          80,    2
F3790#F9105  ,        193,        130,       324,            0,        2120,   53
F44779#F46158,         85,         87,       174,            0,         600,   15
F3963#F50332 ,         59,         79,       140,            0,         280,    7
F54600#F44743,         51,         31,        82,            0,          80,    2
F8094#F20433 ,         68,         79,       148,            0,         400,   10
F11132#F37879,         63,         84,       149,            0,         320,    8
F51818#F28589,         38,         33,        73,            0,         120,    3
F50170#F1616 ,         77,         89,       167,            0,         560,   14
F2255#F45512 ,         65,         85,       152,            0,         360,    9
F27338#F44488,         49,         35,        85,            0,          80,    2
F61522#F47194,         47,         33,        81,            0,          80,    2
F37904#F8165 ,         50,         73,       124,            0,         120,    3
F29529#F7467 ,        179,        121,       302,            0,        2200,   55
F3482#F63165 ,         42,         35,        78,            0,          80,    2
F36925#F998  ,        179,        108,       289,            0,        1800,   45
F47010#F4021 ,        104,         92,       197,            0,         840,   21
F34228#F39031,         69,         84,       155,            0,         400,   10
F36203#F37692,         31,         18,        50,            0,          40,    1
F33567#F5347 ,         30,         18,        49,            0,          40,    1
F14155#F10883,        617,        283,       902,            1,       10080,  252
F13586#F32405,         55,         30,        87,            0,         160,    4
F31358#F4424 ,        176,        117,       295,            0,        1760,   44
F60935#F37876,         47,         35,        84,            0,         160,    4
F48011#F12029,         62,         57,       120,            0,         280,    7
F17222#F26535,        215,        134,       351,            0,        2480,   62
F58625#F59306,         37,         26,        65,            0,          40,    1
F21418#F3522 ,         94,        103,       199,            0,         760,   19
F47806#F45869,         41,         32,        74,            0,          40,    1
F42276#F56849,         45,         71,       117,            0,         120,    3
F10958#F26539,        235,        156,       392,            0,        3000,   75
F54867#F42390,         52,         34,        89,            0,         200,    5
F54474#F31801,         31,         20,        53,            0,          80,    2
F20109#F32322,        121,        113,       235,            0,        1080,   27
F26349#F4905 ,        276,        159,       437,            0,        4080,  102
F36603#F54837,         44,         58,       103,            0,         160,    4
F52065#F54070,         37,         37,        76,            0,          80,    2
F6395#F26625 ,        140,        106,       248,            0,        1160,   29
F31776#F23276,         39,         24,        64,            0,          40,    1
F7129#F52683 ,         53,         42,        97,            0,         120,    3
F33448#F29878,         30,         21,        52,            0,          40,    1
F60298#F28002,         26,         20,        47,            0,          40,    1
F53766#F14415,         82,         43,       126,            0,         240,    6
F618#F239    ,        853,        703,      1559,            1,       15120,  378
F52378#F41885,        106,         89,       197,            1,         720,   18
F14484#F6761 ,        559,        293,       857,            2,       10640,  266
F10082#F46439,        121,         95,       218,            0,        1000,   25
F11080#F20197,        369,        210,       582,            1,        6160,  154
F48081#F35675,         53,         32,        87,            0,         200,    5
F44321#F59780,         43,         32,        75,            0,         120,    3
F60957#F24799,         38,         30,        69,            0,          40,    1
F28623#F44625,         80,         77,       159,            0,         640,   16
F40466#F44358,         29,         19,        48,            0,          40,    1
F23794#F2872 ,        217,        143,       362,            0,        3360,   84
F61569#F45237,         45,         36,        82,            0,         120,    3
F15224#F57074,         46,         33,        80,            0,          40,    1
F11379#F45589,        128,         92,       222,            1,        1240,   31
F40509#F3069 ,         57,         39,        98,            0,         200,    5
F6893#F44459 ,         82,         88,       172,            0,         520,   13
F60999#F63466,         23,         18,        42,            0,          40,    1
F15307#F38637,         95,         83,       179,            0,         800,   20
F59227#F47640,         23,         17,        41,            0,          40,    1
F38189#F21590,         82,         93,       177,            0,         800,   20
F57554#F58888,         33,         21,        54,            0,          40,    1
F41231#F47565,         76,         53,       131,            0,         560,   14
F7131#F37215 ,        105,         99,       205,            0,        1120,   28
F37655#F38979,         96,        100,       198,            0,         560,   14
F61571#F30649,         26,         19,        46,            0,          40,    1
F14319#F51890,         74,         67,       144,            0,         520,   13
F1703#F17133 ,        218,        144,       364,            1,        3200,   80
F51532#F46611,         54,         54,       110,            0,         200,    5
F42685#F43339,         52,         85,       138,            0,         240,    6
F22965#F32757,         67,         33,       101,            0,         240,    6
F44324#F47512,         77,         82,       161,            0,         560,   14
F19121#F13294,        233,        174,       408,            0,        3600,   90
F62949#F52527,         23,         16,        40,            0,          40,    1
F15650#F49279,         36,         47,        85,            0,          80,    2
F24198#F58989,         31,         25,        57,            0,          40,    1
F51566#F43394,         75,         87,       164,            0,         640,   16
F14002#F11901,        296,        173,       472,            0,        4800,  120
F57462#F30394,         29,         21,        52,            0,          40,    1
F43234#F14600,        138,        112,       253,            0,        1680,   42
F49733#F29474,         62,         74,       138,            0,         360,    9
F8536#F11857 ,        354,        188,       544,            0,        5320,  133
F22386#F4355 ,        130,        102,       234,            0,        1280,   32
F37092#F38624,         72,         93,       166,            0,         440,   11
F2812#F59229 ,         40,         24,        64,            0,         120,    3
F27422#F32680,         56,         63,       120,            0,         280,    7
F20916#F39765,        344,        194,       541,            1,        6160,  154
F62551#F7780 ,         28,         19,        49,            0,          40,    1
F37123#F63516,         26,         16,        44,            0,          40,    1
F52464#F225  ,         26,         18,        45,            0,          40,    1
F63574#F9875 ,         29,         17,        47,            0,          40,    1
F29359#F3820 ,         83,         81,       165,            0,         680,   17
F46767#F6238 ,         97,         74,       173,            0,         400,   10
F61294#F23160,         36,         35,        72,            0,         120,    3
F19390#F57210,         56,         27,        86,            0,          80,    2
F40124#F55483,         34,         37,        73,            0,          80,    2
F42534#F6659 ,         69,         84,       155,            0,         480,   12
F52051#F22451,         69,         84,       155,            0,         560,   14
F17613#F4204 ,        129,        110,       241,            0,        1560,   39
F22303#F10099,        246,        158,       406,            0,        3920,   98
F33650#F39245,         26,         17,        45,            0,          40,    1
F5394#F7602  ,        346,        214,       562,            1,        5880,  147
F61146#F18989,         38,         36,        76,            0,          80,    2
F31775#F38495,         59,         70,       130,            0,         200,    5
F45673#F37604,         91,         80,       173,            0,         680,   17
F33813#F16132,         57,         39,        97,            0,         360,    9
F26740#F23537,        210,        126,       337,            0,        2840,   71
F18873#F46773,         84,         70,       155,            0,         480,   12
F58946#F59121,         34,         34,        70,            0,          80,    2
F50730#F8691 ,         54,         34,        89,            1,         120,    3
F33256#F13309,         70,         85,       157,            0,         400,   10
F42133#F34603,         47,         81,       129,            0,         200,    5
F45582#F58790,         24,         18,        43,            0,          40,    1
F39961#F51046,         72,         85,       158,            0,         480,   12
F50496#F36896,         70,         42,       113,            0,         440,   11
F27753#F50867,         96,         86,       182,            0,         800,   20
F46974#F13317,         60,         38,        99,            0,         240,    6
F17652#F8143 ,        240,        143,       385,            0,        3800,   95
F47115#F57461,         60,         69,       132,            0,         200,    5
F42253#F5619 ,         77,         99,       178,            0,         360,    9
F29202#F11917,        121,         99,       222,            1,        1200,   30
F2926#F8557  ,        725,        382,      1109,            2,       14680,  367
F15640#F55505,         65,         49,       116,            0,         320,    8
F29591#F38397,         47,         38,        86,            0,          40,    1
F46479#F3722 ,        160,        136,       298,            0,        2120,   53
F11810#F63544,         37,         34,        72,            0,          40,    1
F25499#F22004,         44,         35,        79,            0,          40,    1
F33703#F60913,         46,         37,        84,            0,          40,    1
F14499#F1233 ,        277,        174,       454,            0,        4560,  114
F19084#F17132,        167,        117,       286,            0,        2120,   53
F12639#F4965 ,        347,        198,       547,            0,        6200,  155
F16444#F17032,        174,        123,       299,            0,        2160,   54
F5639#F25054 ,        402,        221,       624,            0,        7120,  178
F26977#F36596,        262,        161,       425,            0,        4040,  101
F32925#F30793,         47,         44,        93,            0,         200,    5
F48362#F60274,         42,         29,        72,            0,          40,    1
F23597#F48698,         98,        120,       219,            0,         880,   22
F2059#F40170 ,         83,         97,       182,            0,         680,   17
F17383#F31161,         50,         68,       119,            0,          80,    2
F43238#F16173,        117,        110,       229,            0,        1200,   30
F27795#F32382,         43,         34,        79,            0,          40,    1
F43187#F33429,         44,         29,        74,            0,          40,    1
F32581#F10090,         79,         89,       170,            0,         640,   16
F25491#F47349,         47,         34,        82,            0,          40,    1
F2686#F44214 ,         90,        107,       199,            0,         800,   20
F22313#F39044,         51,         29,        82,            0,         160,    4
F47384#F60228,         28,         19,        48,            0,          40,    1
F19323#F29394,         27,         18,        47,            0,          40,    1
F33095#F52548,         76,         44,       122,            0,         280,    7
F35150#F15351,         67,         86,       155,            0,         400,   10
F35360#F16728,         53,         36,        90,            0,          80,    2
F20759#F39954,         60,         43,       104,            0,         200,    5
F48823#F40553,         84,         86,       172,            0,         640,   16
F47098#F12419,         64,         91,       157,            0,         360,    9
F53620#F57235,         42,         33,        76,            0,          40,    1
F45833#F10656,         49,         75,       126,            0,         240,    6
F71#F43960   ,        105,         95,       203,            1,        1000,   25
F61595#F15662,         42,         34,        77,            0,          40,    1
F22362#F27945,        242,        140,       383,            1,        3000,   75
F32749#F55686,         66,         94,       163,            0,         280,    7
F53192#F12653,         91,         88,       181,            0,         600,   15
F35986#F25674,         44,         34,        79,            0,          40,    1
F3862#F18097 ,        215,        149,       366,            0,        3360,   84
F7918#F3886  ,        218,        138,       357,            0,        3400,   85
F9461#F17857 ,        528,        277,       808,            1,        9400,  235
F9762#F59066 ,         48,         34,        82,            0,          40,    1
F10371#F18178,        278,        180,       461,            0,        4640,  116
F4962#F18443 ,        201,        151,       354,            0,        3000,   75
F52792#F31975,         89,         84,       174,            0,         560,   14
F23254#F6521 ,        314,        192,       509,            1,        5320,  133
F44093#F51322,         68,         81,       151,            0,         360,    9
F1276#F25005 ,        278,        158,       437,            0,        4000,  100
F52474#F62791,         37,         26,        65,            0,          40,    1
F37221#F4617 ,         52,         78,       132,            0,         200,    5
F56212#F6954 ,         51,         37,        90,            0,         200,    5
F42552#F28751,         97,        101,       200,            0,         840,   21
F47282#F17288,        100,         91,       192,            0,         920,   23
F31829#F10644,         96,        106,       204,            0,         840,   21
F4414#F8173  ,       1004,        473,      1481,            1,       18840,  471
F20895#F30519,         86,         90,       178,            0,         720,   18
F49115#F54687,         38,         59,        99,            0,         160,    4
F48139#F60004,         35,         31,        67,            0,          40,    1
F26034#F35662,         42,         29,        72,            0,          40,    1
F46747#F19701,        107,         98,       206,            0,         800,   20
F38#F54212   ,         73,         92,       166,            0,         480,   12
F20132#F7976 ,        296,        176,       475,            0,        4840,  121
F26135#F49900,         77,         71,       150,            0,         480,   12
F8493#F56793 ,         77,         71,       149,            0,         160,    4
F30377#F42788,         67,         45,       113,            0,         400,   10
F37481#F31352,         24,         16,        42,            0,          40,    1
F15577#F19036,        518,        281,       801,            1,        9760,  244
F39518#F59024,         32,         19,        52,            0,          40,    1
F54649#F60725,         30,         19,        50,            0,          40,    1
F55081#F41281,         28,         18,        47,            0,          40,    1
F56803#F52049,         54,         33,        89,            0,         160,    4
F11533#F21851,         95,         84,       181,            0,         760,   19
F56763#F61026,         26,         19,        46,            0,          40,    1
F58836#F44350,         36,         23,        60,            0,          80,    2
F17677#F44026,         36,         21,        58,            0,          80,    2
F27550#F63084,         24,         16,        42,            0,          40,    1
F23066#F32478,         89,         89,       181,            0,         680,   17
F21588#F4112 ,         37,         29,        68,            0,          80,    2
F39310#F48418,         52,         35,        88,            0,         240,    6
F334#F37471  ,         54,         67,       122,            0,         280,    7
F13922#F30926,        100,         99,       201,            0,         960,   24
F32954#F19841,         27,         18,        46,            0,          40,    1
F52925#F40815,         66,         76,       143,            0,         320,    8
F34610#F47878,         18,         17,        37,            0,          40,    1
F56428#F53678,         46,         64,       112,            0,         160,    4
F37722#F7793 ,        187,        142,       331,            2,        2800,   70
F35344#F12884,         63,         42,       107,            0,         360,    9
F11757#F31852,         89,         73,       163,            0,         600,   15
F56617#F62917,         39,         17,        58,            0,          40,    1
F38985#F53873,         20,         17,        39,            0,          40,    1
F10235#F841  ,        290,        182,       474,            0,        4400,  110
F56548#F48973,         51,         35,        88,            0,          80,    2
F39804#F41337,        110,        108,       219,            0,        1040,   26
F39585#F22083,         56,         36,        93,            1,         240,    6
F57077#F52985,         47,         49,        98,            0,         240,    6
F28881#F15592,        179,        128,       309,            0,        2600,   65
F2235#F55590 ,         55,         84,       140,            0,         240,    6
F19552#F10599,        416,        214,       632,            1,        6880,  172
F51113#F21072,         70,         75,       146,            0,         480,   12
F33172#F29865,         50,         66,       117,            0,         240,    6
F46713#F42890,        118,         68,       189,            0,         520,   13
F27394#F29376,         45,         65,       111,            0,          80,    2
F836#F51486  ,         43,         31,        76,            0,         120,    3
F20138#F16910,        336,        205,       542,            0,        5920,  148
F25575#F49916,         47,         31,        79,            0,          40,    1
F48545#F25962,         43,         28,        72,            0,          40,    1
F46779#F52160,         50,         34,        85,            0,         120,    3
F17959#F36831,        191,        134,       327,            0,        2760,   69
F12089#F46676,        165,         90,       257,            0,        2000,   50
F23066#F55973,         64,         36,       102,            0,         240,    6
F28289#F23174,         74,         72,       147,            0,         480,   12
F44643#F29467,         64,         78,       143,            0,         440,   11
F27684#F28655,        324,        164,       491,            0,        4960,  124
F62599#F8203 ,         27,         17,        45,            0,          40,    1
F53298#F12742,         97,         98,       197,            0,         760,   19
F34247#F62696,         34,         49,        84,            0,          80,    2
F25032#F45614,         97,        105,       203,            0,         880,   22
F16385#F5614 ,        301,        175,       478,            1,        4520,  113
F58691#F29561,         43,         32,        77,            0,          80,    2
F2765#F36741 ,         69,         90,       160,            0,         440,   11
F45154#F33788,         47,         31,        79,            0,          80,    2
F9241#F56262 ,         48,         40,        89,            0,         160,    4
F45124#F29002,        110,         91,       202,            0,         920,   23
F5552#F43478 ,        121,        101,       224,            0,        1160,   29
F13166#F36588,         92,        101,       194,            0,         760,   19
F20990#F1776 ,        242,        147,       390,            0,        3640,   91
F62171#F63499,         28,         18,        47,            0,          40,    1
F15836#F17079,         76,         70,       148,            0,         400,   10
F33198#F47566,         35,         27,        64,            0,          80,    2
F38562#F34146,         91,         86,       178,            2,         720,   18
F24753#F58900,         23,         17,        41,            0,          40,    1
F51090#F28752,         63,         53,       118,            0,         440,   11
F29314#F40006,        161,        118,       281,            1,        2000,   50
F31233#F28226,         42,         61,       105,            0,         120,    3
F39672#F21125,        127,        115,       243,            0,        1400,   35
F45635#F25518,         73,        103,       177,            0,         520,   13
F19010#F45062,         83,         51,       135,            0,         160,    4
F14267#F48590,         94,        195,       291,            0,         520,   13
F20369#F23274,        155,        131,       288,            0,        1760,   44
F19462#F15850,        345,        202,       550,            0,        5880,  147
F23043#F51241,         47,         31,        78,            0,          40,    1
F17459#F20985,        178,        134,       313,            0,        2360,   59
F19583#F38290,        114,         92,       208,            0,        1080,   27
F51035#F22084,         60,         62,       124,            0,         200,    5
F3456#F52991 ,         61,         87,       150,            0,         360,    9
F51113#F15368,         82,         77,       161,            0,         480,   12
F28846#F60402,         29,         22,        53,            0,          40,    1
F43064#F58120,         32,         22,        56,            0,          80,    2
F44580#F17488,         60,         23,        84,            0,          80,    2
F22972#F7172 ,        150,         92,       246,            0,        1160,   29
F26847#F53133,         89,         42,       134,            0,         200,    5
F61569#F57977,         46,         37,        85,            0,         120,    3
F18750#F51746,         44,         38,        83,            0,         120,    3
