updtw1,updtw2,storage
900,16644,581882.56
901,16644,581932.8
902,16644,581983.04
903,16644,582033.28
904,16644,582083.52
905,16644,582133.76
906,16644,582184.0
907,16644,582234.24
908,16644,582284.48
909,16644,582334.72
910,16644,582384.96
911,16644,582435.2
912,16644,582485.44
913,16644,582535.68
914,16644,582585.92
915,16644,582636.16
916,16644,582686.4
917,16644,582736.64
918,16644,582786.88
919,16644,582837.12
920,16644,582887.36
921,16644,582937.6
922,16644,582987.84
923,16644,583038.08
924,16644,583088.32
925,16644,583138.56
926,16644,583188.8
927,16644,583239.04
928,16644,583289.28
929,16644,583339.52
930,16644,583389.76
931,16644,583440.0
932,16644,583490.24
933,16644,583540.48
934,16644,583590.72
935,16644,583640.96
936,16644,583691.2
937,16644,583741.44
938,16644,583791.68
939,16644,583841.92
940,16644,583892.16
941,16644,583942.4
942,16644,583992.64
943,16644,584042.88
944,16644,584093.12
945,16644,584143.36
946,16644,584193.6
947,16644,584243.84
948,16644,584294.08
949,16644,584344.32
950,16644,584394.56
951,16644,584444.8
952,16644,584495.04
953,16644,584545.28
954,16644,584595.52
955,16644,584645.76
956,16644,584696.0
957,16644,584746.24
958,16644,584796.48
959,16644,584846.72
960,16644,584896.96
961,16644,584947.2
962,16644,584997.44
963,16644,585047.68
964,16644,585097.92
965,16644,585148.16
966,16644,585198.4
967,16644,585248.64
968,16644,585298.88
969,16644,585349.12
970,16644,585399.36
971,16644,585449.6
972,16644,585499.84
973,16644,585550.08
974,16644,585600.32
975,16644,585650.56
976,16644,585700.8
977,16644,585751.04
978,16644,585801.28
979,16644,585851.52
980,16644,585901.76
981,16644,585952.0
982,16644,586002.24
983,16644,586052.48
984,16644,586102.72
985,16644,586152.96
986,16644,586203.2
987,16644,586253.44
988,16644,586303.68
989,16644,586353.92
990,16644,586404.16
991,16644,586454.4
992,16644,586504.64
993,16644,586554.88
994,16644,586605.12
995,16644,586655.36
996,16644,586705.6
997,16644,586755.84
998,16644,586806.08
999,16644,586856.32
1000,16644,586906.56
1001,16644,586956.8
1002,16644,587007.04
1003,16644,587057.28
1004,16644,587107.52
1005,16644,587157.76
1006,16644,587208.0
1007,16644,587258.24
1008,16644,587308.48
1009,16644,587358.72
1010,16644,587408.96
1011,16644,587459.2
1012,16644,587509.44
1013,16644,587559.68
1014,16644,587609.92
1015,16644,587660.16
1016,16644,587710.4
1017,16644,587760.64
1018,16644,587810.88
1019,16644,587861.12
1020,16644,587911.36
1021,16644,587961.6
1022,16644,588011.84
1023,16644,588062.08
1024,16644,588112.32
1025,16644,588162.56
1026,16644,588212.8
1027,16644,588263.04
1028,16644,588313.28
1029,16644,588363.52
1030,16644,588413.76
1031,16644,588464.0
1032,16644,588514.24
1033,16644,588564.48
1034,16644,588614.72
1035,16644,588664.96
1036,16644,588715.2
1037,16644,588765.44
1038,16644,588815.68
1039,16644,588865.92
1040,16644,588916.16
1041,16644,588966.4
1042,16644,589016.64
1043,16644,589066.88
1044,16644,589117.12
1045,16644,589167.36
1046,16644,589217.6
1047,16644,589267.84
1048,16644,589318.08
1049,16644,589368.32
1050,16644,589418.56
1051,16644,589468.8
1052,16644,589519.04
1053,16644,589569.28
1054,16644,589619.52
1055,16644,589669.76
1056,16644,589720.0
1057,16644,589770.24
1058,16644,589820.48
1059,16644,589870.72
1060,16644,589920.96
1061,16644,589971.2
1062,16644,590021.44
1063,16644,590071.68
1064,16644,590121.92
1065,16644,590172.16
1066,16644,590222.4
1067,16644,590272.64
1068,16644,590322.88
1069,16644,590373.12
1070,16644,590423.36
1071,16644,590473.6
1072,16644,590523.84
1073,16644,590574.08
1074,16644,590624.32
1075,16644,590674.56
1076,16644,590724.8
1077,16644,590775.04
1078,16644,590825.28
1079,16644,590875.52
1080,16644,590925.76
1081,16644,590976.0
1082,16644,591026.24
1083,16644,591076.48
1084,16644,591126.72
1085,16644,591176.96
1086,16644,591227.2
1087,16644,591277.44
1088,16644,591327.68
1089,16644,591377.92
1090,16644,591428.16
1091,16644,591478.4
1092,16644,591528.64
1093,16644,591578.88
1094,16644,591629.12
1095,16644,591679.36
1096,16644,591729.6
1097,16644,591779.84
1098,16644,591830.08
1099,16644,591880.32
1100,16644,591930.56
1101,16644,591980.8
1102,16644,592031.04
1103,16644,592081.28
1104,16644,592131.52
1105,16644,592181.76
1106,16644,592232.0
1107,16644,592282.24
1108,16644,592332.48
1109,16644,592382.72
1110,16644,592432.96
1111,16644,592483.2
1112,16644,592533.44
1113,16644,592583.68
1114,16644,592633.92
1115,16644,592684.16
1116,16644,592734.4
1117,16644,592784.64
1118,16644,592834.88
1119,16644,592885.12
1120,16644,592935.36
1121,16644,592985.6
1122,16644,593035.84
1123,16644,593086.08
1124,16644,593136.32
1125,16644,593186.56
1126,16644,593236.8
1127,16644,593287.04
1128,16644,593337.28
1129,16644,593387.52
1130,16644,593437.76
1131,16644,593488.0
1132,16644,593538.24
1133,16644,593588.48
1134,16644,593638.72
1135,16644,593688.96
1136,16644,593739.2
1137,16644,593789.44
1138,16644,593839.68
1139,16644,593889.92
1140,16644,593940.16
1141,16644,593990.4
1142,16644,594040.64
1143,16644,594090.88
1144,16644,594141.12
1145,16644,594191.36
1146,16644,594241.6
1147,16644,594291.84
1148,16644,594342.08
1149,16644,594392.32
1150,16644,594442.56
1151,16644,594492.8
1152,16644,594543.04
1153,16644,594593.28
1154,16644,594643.52
1155,16644,594693.76
1156,16644,594744.0
1157,16644,594794.24
1158,16644,594844.48
1159,16644,594894.72
1160,16644,594944.96
1161,16644,594995.2
1162,16644,595045.44
1163,16644,595095.68
1164,16644,595145.92
1165,16644,595196.16
1166,16644,595246.4
1167,16644,595296.64
1168,16644,595346.88
1169,16644,595397.12
1170,16644,595447.36
1171,16644,595497.6
1172,16644,595547.84
1173,16644,595598.08
1174,16644,595648.32
1175,16644,595698.56
1176,16644,595748.8
1177,16644,595799.04
1178,16644,595849.28
1179,16644,595899.52
1180,16644,595949.76
1181,16644,596000.0
1182,16644,596050.24
1183,16644,596100.48
1184,16644,596150.72
1185,16644,596200.96
1186,16644,596251.2
1187,16644,596301.44
1188,16644,596351.68
1189,16644,596401.92
1190,16644,596452.16
1191,16644,596502.4
1192,16644,596552.64
1193,16644,596602.88
1194,16644,596653.12
1195,16644,596703.36
1196,16644,596753.6
1197,16644,596803.84
1198,16644,596854.08
1199,16644,596904.32
1200,16644,596954.56
1201,16644,597004.8
1202,16644,597055.04
1203,16644,597105.28
1204,16644,597155.52
1205,16644,597205.76
1206,16644,597256.0
1207,16644,597306.24
1208,16644,597356.48
1209,16644,597406.72
1210,16644,597456.96
1211,16644,597507.2
1212,16644,597557.44
1213,16644,597607.68
1214,16644,597657.92
1215,16644,597708.16
1216,16644,597758.4
1217,16644,597808.64
1218,16644,597858.88
1219,16644,597909.12
