keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F10800#F1130,71,48,119,0,480,10,262
F10800#F10258,71,89,160,0,480,10,263
F10800#F11386,66,53,119,0,480,10,264
F10800#F10156,69,53,122,0,480,10,265
F10800#F1018,78,55,133,0,480,10,266
F10800#F10078,70,51,121,0,480,10,267
F10800#F11186,67,90,157,0,480,10,268
F10800#F10025,66,50,116,0,480,10,269
F10800#F10882,70,51,121,0,480,10,270
F10800#F10935,68,55,123,0,480,10,271
F10800#F10212,69,56,125,0,480,10,272
F10800#F10129,71,53,124,0,480,10,273
F10800#F10332,65,87,152,0,480,10,274
F10800#F10321,69,52,121,0,480,10,275
F10800#F10076,65,52,117,0,480,10,276
F10800#F11545,68,53,121,0,480,10,277
F10800#F11096,68,54,122,0,480,10,278
F10800#F10060,76,52,128,0,480,10,279
F10800#F10164,75,54,129,0,480,10,280
F10800#F10389,78,58,136,0,480,10,281
F10800#F10133,72,85,157,0,480,10,282
F10800#F10248,71,52,123,0,480,10,283
F10800#F11487,70,49,119,0,480,10,284
F10800#F1016,68,49,117,0,480,10,285
F10800#F10442,67,53,120,0,480,10,286
F10800#F11185,70,51,121,0,480,10,287
F10800#F10242,65,97,162,0,480,10,288
F10800#F11334,70,51,121,0,480,10,289
F10800#F10291,72,99,171,0,480,10,290
F10800#F11405,70,60,130,0,480,10,291
F10800#F1069,76,54,130,0,480,10,292
F10800#F11584,69,60,129,0,480,10,293
F10800#F10733,69,92,161,0,480,10,294
F10800#F10476,70,50,120,0,480,10,295
F10800#F10842,78,58,136,0,480,10,296
F10800#F11211,73,51,124,0,480,10,297
F10800#F10128,71,50,121,0,480,10,298
F10800#F10105,77,54,131,0,480,10,299
F10800#F10273,70,54,124,0,480,10,300
F10800#F10284,71,53,124,0,480,10,301
F10800#F10028,69,51,120,0,480,10,302
F10800#F10554,70,56,126,0,480,10,303
F10800#F10058,69,55,124,0,480,10,304
F10800#F10439,74,93,167,0,480,10,305
F10800#F11134,72,56,128,0,480,10,306
F10800#F11785,74,59,133,0,480,10,307
F10800#F10093,103,56,159,0,480,10,308
F10800#F1108,72,94,166,0,480,10,309
F10800#F10574,72,57,129,0,480,10,310
F10800#F10553,76,54,130,0,480,10,311
F10800#F10333,109,59,168,0,480,10,312
F10800#F1085,71,94,165,0,480,10,313
F10800#F10295,80,55,135,0,480,10,314
F10800#F10262,112,53,165,0,480,10,315
F10800#F10148,84,60,144,0,480,10,316
F10800#F10486,78,52,130,0,480,10,317
F10800#F1051,72,53,125,0,480,10,318
F10800#F10075,68,56,124,0,480,10,319
F10800#F10137,71,54,125,0,480,10,320
F10800#F11306,70,54,124,0,480,10,321
F10800#F10840,72,62,134,0,480,10,322
F10800#F10144,79,54,133,0,480,10,323
F10800#F10030,70,64,134,0,480,10,324
F10800#F10682,79,49,128,0,480,10,325
F10800#F10003,68,96,164,0,480,10,326
F10800#F10331,75,95,170,0,480,10,327
F10800#F10803,82,54,136,0,480,10,328
F10800#F1004,76,60,136,0,480,10,329
F10800#F10569,73,55,128,0,480,10,330
F10800#F10051,72,53,125,0,480,10,331
F10800#F11141,68,72,140,0,480,10,332
F10800#F1310,111,86,197,0,480,10,333
F10800#F10363,88,59,147,0,480,10,334
F10800#F10677,100,57,157,0,480,10,335
F10800#F10753,75,88,163,0,480,10,336
F10800#F10196,76,58,134,0,480,10,337
F10800#F10251,80,59,139,0,480,10,338
F10800#F10473,73,94,167,0,480,10,339
F10800#F10327,84,58,142,0,480,10,340
F10800#F1081,77,96,173,0,480,10,341
F10800#F1007,76,56,132,0,480,10,342
F10800#F10969,75,51,126,0,480,10,343
F10800#F10107,74,56,130,0,480,10,344
F10800#F10359,74,58,132,0,480,10,345
F10800#F10002,74,99,173,0,480,10,346
F10800#F1008,79,55,134,0,480,10,347
F10800#F12082,96,55,151,0,480,10,348
F10800#F10059,87,60,147,0,480,10,349
F10800#F10269,78,100,178,0,480,10,350
F10800#F1105,134,107,241,0,480,10,351
F10800#F10184,81,57,138,0,480,10,352
F10800#F10701,82,62,144,0,480,10,353
F10800#F10883,81,109,190,0,480,10,354
F10800#F1057,86,57,143,0,480,10,355
F10800#F10071,76,105,181,0,480,10,356
F10800#F11041,77,94,171,0,480,10,357
F10800#F10203,72,50,122,0,480,10,358
F10800#F10352,77,59,136,0,480,10,359
F10800#F10168,83,55,138,0,480,10,360
F10800#F10461,75,97,172,0,480,10,361
F10800#F10145,78,55,133,0,480,10,362
F10800#F12033,81,98,179,0,480,10,363
F10800#F11179,74,97,171,0,480,10,364
F10800#F1,75,57,132,0,480,10,365
F10800#F11549,78,58,136,0,480,10,366
F10800#F10421,78,59,137,0,480,10,367
F10800#F10323,90,64,154,0,480,10,368
F10800#F10414,79,89,168,0,480,10,369
F10800#F12399,80,53,133,0,480,10,370
F10800#F10506,75,59,134,0,480,10,371
F10800#F10214,100,97,197,0,480,10,372
F10800#F11320,73,95,168,0,480,10,373
F10800#F10010,74,56,130,0,480,10,374
