keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1, w2
F10800#F10084,         49,         33,        83,            0,         480, 10,   202
F10800#F10318,         93,         35,       129,            0,         480, 10,   203
F10800#F10119,         52,         81,       134,            0,         480, 10,   204
F10800#F10185,         47,         80,       129,            0,         480, 10,   205
F10800#F11093,         59,         38,        98,            0,         480, 10,   206
F10800#F10288,         54,         44,        99,            0,         480, 10,   207
F10800#F10412,         48,         36,        85,            0,         480, 10,   208
F10800#F10929,         43,         35,        80,            0,         480, 10,   209
F10800#F10871,         49,         34,        85,            0,         480, 10,   210
F10800#F10243,         56,         40,        97,            0,         480, 10,   211
F10800#F10008,         58,         40,        99,            0,         480, 10,   212
F10800#F1017 ,         56,         36,        93,            0,         480, 10,   213
F10800#F10245,         52,         34,        87,            0,         480, 10,   214
F10800#F10913,         52,         37,        90,            0,         480, 10,   215
F10800#F10070,         50,         36,        88,            0,         480, 10,   216
F10800#F10522,         46,         37,        84,            0,         480, 10,   217
F10800#F10587,         49,         33,        83,            0,         480, 10,   218
F10800#F11237,         50,         33,        85,            0,         480, 10,   219
F10800#F11664,         50,         36,        86,            0,         480, 10,   220
F10800#F10001,         48,         36,        85,            0,         480, 10,   221
F10800#F10125,         50,         81,       132,            0,         480, 10,   222
F10800#F11102,         49,         35,        85,            0,         480, 10,   223
F10800#F10425,         48,         38,        86,            0,         480, 10,   224
F10800#F10718,         52,         34,        87,            0,         480, 10,   225
F10800#F10689,         41,         33,        75,            0,         480, 10,   226
F10800#F10167,         44,         32,        77,            0,         480, 10,   227
F10800#F1015 ,         89,         34,       124,            0,         480, 10,   228
F10800#F10215,         49,         33,        83,            0,         480, 10,   229
F10800#F10518,         46,         36,        83,            0,         480, 10,   230
F10800#F10050,         46,         35,        81,            0,         480, 10,   231
F10800#F10665,         41,         77,       118,            0,         480, 10,   232
F10800#F10477,         51,         37,        89,            0,         480, 10,   233
F10800#F10173,         46,         36,        82,            0,         480, 10,   234
F10800#F10007,         45,         79,       125,            0,         480, 10,   235
F10800#F11813,         52,         40,        93,            0,         480, 10,   236
F10800#F10229,         45,         36,        82,            0,         480, 10,   237
F10800#F10209,         47,         38,        86,            0,         480, 10,   238
F10800#F11048,         49,         35,        85,            0,         480, 10,   239
F10800#F10446,         56,         39,        96,            0,         480, 10,   240
F10800#F10026,         57,         85,       143,            0,         480, 10,   241
F10800#F10322,         55,         34,        90,            0,         480, 10,   242
F10800#F10232,         53,         35,        89,            0,         480, 10,   243
F10800#F10000,         52,         40,        92,            0,         480, 10,   244
F10800#F10123,         50,         36,        86,            0,         480, 10,   245
F10800#F10208,         50,         36,        87,            0,         480, 10,   246
F10800#F10009,         54,         38,        93,            0,         480, 10,   247
F10800#F11541,         54,         33,        87,            0,         480, 10,   248
F10800#F11400,         47,         83,       131,            0,         480, 10,   249
F10800#F10172,         50,         39,        89,            0,         480, 10,   250
F10800#F10101,         47,         35,        84,            0,         480, 10,   251
F10800#F11925,         47,         36,        84,            0,         480, 10,   252
F10800#F10799,         97,         38,       136,            0,         480, 10,   253
F10800#F1082 ,         46,         33,        80,            0,         480, 10,   254
F10800#F1077 ,         52,         35,        88,            0,         480, 10,   255
F10800#F10524,         48,         35,        84,            0,         480, 10,   256
F10800#F11045,         45,         34,        80,            0,         480, 10,   257
F10800#F1027 ,         53,         35,        89,            0,         480, 10,   258
F10800#F10448,         55,         33,        90,            0,         480, 10,   259
F10800#F10127,         49,         85,       135,            0,         480, 10,   260
F10800#F10134,         51,         37,        89,            0,         480, 10,   261
F10800#F1130 ,         51,         33,        86,            0,         480, 10,   262
F10800#F10258,         53,         73,       127,            0,         480, 10,   263
F10800#F11386,         47,         38,        86,            0,         480, 10,   264
F10800#F10156,         48,         36,        85,            0,         480, 10,   265
F10800#F1018 ,         58,         36,        95,            0,         480, 10,   266
F10800#F10078,         49,         34,        84,            0,         480, 10,   267
F10800#F11186,         47,         80,       129,            0,         480, 10,   268
F10800#F10025,         45,         32,        78,            0,         480, 10,   269
F10800#F10882,         51,         36,        87,            0,         480, 10,   270
F10800#F10935,         47,         41,        90,            0,         480, 10,   271
F10800#F10212,         48,         39,        88,            0,         480, 10,   272
