keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F839#F0,2764.0,1137.0,3901.0,0,31032,862,26946
F838#F0,2533.0,1262.0,3795.0,0,31068,863,26946
F835#F0,2787.0,1207.0,3994.0,0,31104,864,26946
F832#F0,2790.2256944444443,1304.0,4094.2256944444443,0,31140,865,26946
F830#F0,2793.451388888889,1401.0,4194.451388888889,0,31176,866,26946
F829#F0,3348.0,1170.0,4518.0,0,31212,867,26946
F827#F0,2852.0,1214.0,4066.0,0,31248,868,26946
F825#F0,2600.0,1206.0,3806.0,0,31284,869,26946
F823#F0,2959.0,1271.0,4230.0,0,31320,870,26946
F822#F0,3299.0,1227.0,4526.0,0,31356,871,26946
F820#F0,3403.0,1285.0,4688.0,0,31392,872,26946
F819#F0,3356.0,1236.0,4592.0,0,31428,873,26946
F818#F0,3275.0,1255.0,4530.0,0,31464,874,26946
F814#F0,3268.0,1242.0,4510.0,0,31500,875,26946
F813#F0,3321.0,1231.0,4552.0,0,31536,876,26946
F812#F0,2706.0,1176.0,3882.0,0,31572,877,26946
F807#F0,2707.0,1159.0,3866.0,0,31608,878,26946
F806#F0,3181.0,1193.0,4374.0,0,31644,879,26946
F805#F0,3072.0,1204.0,4276.0,0,31680,880,26946
F803#F0,3042.0,1165.0,4207.0,0,31716,881,26946
F801#F0,2994.0,1191.0,4185.0,0,31752,882,26946
F798#F0,3027.0,1178.0,4205.0,0,31788,883,26946
F796#F0,3106.0,1181.0,4287.0,0,31824,884,26946
F795#F0,3112.0,1156.0,4268.0,0,31860,885,26946
F793#F0,3056.0,1260.0,4316.0,0,31896,886,26946
F792#F0,3163.0,1279.0,4442.0,0,31932,887,26946
F789#F0,3086.0,1315.0,4401.0,0,31968,888,26946
F788#F0,3108.0,1221.0,4329.0,0,32040,890,26946
F786#F0,2932.0,1253.0,4185.0,0,32076,891,26946
F785#F0,2912.0,1285.0,4197.0,0,32112,892,26946
F783#F0,2912.0,1292.0,4204.0,0,32148,893,26946
F782#F0,2798.0,1237.0,4035.0,0,32184,894,26946
F781#F0,2693.0,1373.0,4066.0,0,32220,895,26946
F777#F0,2422.0,1180.0,3602.0,0,32256,896,26946
F775#F0,2539.0,1207.0,3746.0,0,32292,897,26946
F772#F0,2462.0,1231.0,3693.0,0,32328,898,26946
F771#F0,2543.0,1170.0,3713.0,0,32364,899,26946
F770#F0,2560.0,1204.0,3764.0,0,32400,900,26946
F769#F0,2564.0,1202.0,3766.0,0,32436,901,26946
F765#F0,2557.0,1326.0,3883.0,0,32472,902,26946
F764#F0,2626.0,1317.0,3943.0,0,32508,903,26946
F760#F0,2911.0,1360.0,4271.0,0,32544,904,26946
F756#F0,3262.0,1293.0,4555.0,0,32616,906,26946
F752#F0,2732.0,1233.0,3965.0,0,32688,908,26946
F751#F0,2748.0,1309.0,4057.0,0,32724,909,26946
F749#F0,2903.0,1400.0,4303.0,0,32760,910,26946
F747#F0,2605.0,1308.0,3913.0,0,32796,911,26946
F745#F0,2607.8594950603733,1225.0,3832.8594950603733,0,32832,912,26946
F742#F0,2532.0,1278.0,3810.0,0,32868,913,26946
F740#F0,2556.0,1279.0,3835.0,0,32904,914,26946
F735#F0,2625.0,1165.0,3790.0,0,32940,915,26946
F734#F0,2549.0,1149.0,3698.0,0,33012,917,26946
F731#F0,2565.0,1111.0,3676.0,0,33048,918,26946
F730#F0,2613.0,1102.0,3715.0,0,33120,920,26946
F728#F0,2564.0,1208.0,3772.0,0,33192,922,26946
F727#F0,2566.780911062907,1258.0,3824.780911062907,0,33228,923,26946
F726#F0,2591.0,1195.0,3786.0,0,33264,924,26946
F725#F0,2719.0,1158.0,3877.0,0,33336,926,26946
F722#F0,2623.0,1091.0,3714.0,0,33372,927,26946
