KeywordCount, Counter, Storage(Bytes)
657,657,4264.92864
658,658,4271.42016
659,659,4277.91168
660,660,4284.4032
661,661,4290.89472
662,662,4297.38624
663,663,4303.87776
664,664,4310.36928
665,665,4316.8608
666,666,4323.35232
667,667,4329.84384
668,668,4336.33536
669,669,4342.82688
670,670,4349.3184
671,671,4355.80992
672,672,4362.30144
673,673,4368.79296
674,674,4375.28448
675,675,4381.776
676,676,4388.26752
677,677,4394.75904
678,678,4401.25056
679,679,4407.74208
680,680,4414.2336
681,681,4420.72512
682,682,4427.21664
683,683,4433.70816
684,684,4440.19968
685,685,4446.6912
686,686,4453.18272
687,687,4459.67424
688,688,4466.16576
689,689,4472.65728
690,690,4479.1488
691,691,4485.64032
692,692,4492.13184
693,693,4498.62336
694,694,4505.11488
695,695,4511.6064
696,696,4518.09792
697,697,4524.58944
698,698,4531.08096
699,699,4537.57248
700,700,4544.064
701,701,4550.55552
702,702,4557.04704
703,703,4563.53856
704,704,4570.03008
705,705,4576.5216
706,706,4583.01312
707,707,4589.50464
708,708,4595.99616
709,709,4602.48768
710,710,4608.9792
711,711,4615.47072
712,712,4621.96224
713,713,4628.45376
714,714,4634.94528
715,715,4641.4367999999995
716,716,4647.92832
717,717,4654.41984
718,718,4660.91136
719,719,4667.40288
720,720,4673.8944
721,721,4680.38592
722,722,4686.87744
723,723,4693.36896
724,724,4699.86048
725,725,4706.352
726,726,4712.84352
727,727,4719.33504
728,728,4725.8265599999995
729,729,4732.31808
730,730,4738.8096
731,731,4745.30112
732,732,4751.79264
733,733,4758.28416
734,734,4764.77568
735,735,4771.2672
736,736,4777.75872
737,737,4784.25024
738,738,4790.74176
739,739,4797.23328
740,740,4803.7248
741,741,4810.2163199999995
742,742,4816.70784
743,743,4823.19936
744,744,4829.69088
745,745,4836.1824
746,746,4842.67392
747,747,4849.16544
748,748,4855.65696
749,749,4862.14848
750,750,4868.64
751,751,4875.13152
752,752,4881.62304
753,753,4888.11456
754,754,4894.60608
755,755,4901.0976
756,756,4907.58912
757,757,4914.08064
758,758,4920.57216
759,759,4927.06368
760,760,4933.5552
761,761,4940.04672
762,762,4946.53824
763,763,4953.02976
764,764,4959.52128
765,765,4966.0128
766,766,4972.50432
767,767,4978.99584
768,768,4985.48736
769,769,4991.97888
770,770,4998.4704
771,771,5004.96192
772,772,5011.45344
773,773,5017.94496
774,774,5024.43648
775,775,5030.928
776,776,5037.41952
777,777,5043.91104
778,778,5050.40256
779,779,5056.89408
780,780,5063.3856
781,781,5069.87712
782,782,5076.36864
783,783,5082.86016
784,784,5089.35168
785,785,5095.8432
786,786,5102.33472
787,787,5108.82624
788,788,5115.31776
789,789,5121.8092799999995
790,790,5128.3008
791,791,5134.79232
792,792,5141.28384
793,793,5147.77536
794,794,5154.26688
795,795,5160.7584
796,796,5167.24992
797,797,5173.74144
798,798,5180.23296
799,799,5186.72448
800,800,5193.216
801,801,5199.70752
802,802,5206.1990399999995
803,803,5212.69056
804,804,5219.18208
805,805,5225.6736
806,806,5232.16512
807,807,5238.65664
808,808,5245.14816
809,809,5251.63968
810,810,5258.1312
811,811,5264.62272
812,812,5271.11424
813,813,5277.60576
814,814,5284.09728
