KeywordCount, Counter, Storage(Bytes)
516,22827,15269.96736
517,22875,15299.56032
518,22923,15329.15328
519,22971,15358.74624
520,23019,15388.3392
521,23067,15417.93216
522,23115,15447.52512
523,23163,15477.11808
524,23211,15506.71104
525,23260,15794.351999999999
526,23309,15824.43648
527,23358,15854.52096
528,23407,15884.60544
529,23456,15914.689919999999
530,23505,15944.7744
531,23554,15974.85888
532,23603,16004.94336
533,23652,16035.027839999999
534,23701,16065.11232
535,23750,16095.1968
536,23799,16125.28128
537,23848,16155.365759999999
538,23897,16185.45024
539,23946,16215.53472
540,23995,16245.6192
541,24044,16275.703679999999
542,24093,16305.78816
543,24142,16335.87264
544,24191,16365.95712
545,24240,16396.0416
546,24289,16426.126080000002
547,24338,16456.21056
548,24387,16486.295039999997
549,24436,16516.379520000002
550,24485,16546.464
551,24534,16576.548479999998
552,24583,16606.63296
553,24632,16636.71744
554,24681,16666.801919999998
555,24730,16696.8864
556,24779,16726.97088
557,24828,16757.05536
558,24877,16787.13984
559,24926,16817.22432
560,24975,16847.3088
561,25024,16877.39328
562,25073,16907.47776
563,25122,16937.56224
564,25171,16967.646719999997
565,25220,16997.731200000002
566,25269,17027.81568
567,25318,17057.900159999997
568,25367,17087.98464
569,25416,17118.06912
570,25465,17148.153599999998
571,25514,17178.23808
572,25563,17208.32256
573,25612,17238.40704
574,25661,17268.49152
575,25710,17298.576
576,25759,17328.66048
577,25808,17358.74496
578,25857,17388.82944
579,25906,17418.91392
580,25955,17448.9984
581,26004,17479.08288
582,26053,17509.16736
583,26102,17539.251839999997
584,26151,17569.336320000002
585,26200,17599.4208
586,26249,17629.505279999998
587,26298,17659.58976
588,26347,17689.67424
589,26396,17719.758719999998
590,26445,17749.8432
591,26494,17779.92768
592,26543,17810.01216
593,26592,17840.09664
594,26642,18162.144
595,26692,18192.719999999998
596,26742,18223.296
597,26792,18253.871999999996
598,26842,18284.447999999997
599,26892,18315.023999999998
600,26942,18345.6
601,26992,18376.176
602,27042,18406.752
603,27092,18437.327999999998
604,27142,18467.904
605,27192,18498.479999999996
606,27242,18529.055999999997
607,27292,18559.631999999998
608,27342,18590.208
609,27392,18620.784
610,27442,18651.36
611,27492,18681.935999999998
612,27542,18712.512
613,27592,18743.087999999996
614,27642,18773.663999999997
615,27692,18804.239999999998
616,27742,18834.816
617,27792,18865.392
618,27842,18895.968
619,27892,18926.543999999998
620,27942,18957.12
621,27992,18987.695999999996
622,28042,19018.271999999997
623,28092,19048.847999999998
624,28142,19079.424
625,28192,19110.0
626,28242,19140.575999999997
627,28292,19171.152
628,28342,19201.727999999996
629,28392,19232.303999999996
630,28442,19262.879999999997
631,28492,19293.456
632,28542,19324.032
633,28592,19354.608
634,28642,19385.183999999997
635,28692,19415.76
636,28742,19446.335999999996
637,28792,19476.911999999997
638,28842,19507.487999999998
639,28892,19538.064
640,28942,19568.64
641,28992,19599.216
642,29042,19629.791999999998
643,29092,19660.368
644,29142,19690.943999999996
645,29192,19721.519999999997
646,29242,19752.095999999998
647,29292,19782.672
648,29342,19813.248
649,29392,19843.824
650,29442,19874.399999999998
651,29492,19904.976
652,29542,19935.551999999996
653,29592,19966.127999999997
654,29642,19996.703999999998
655,29692,20027.28
656,29742,20057.856
657,29792,20088.432
658,29842,20119.007999999998
659,29892,20149.583999999995
660,29942,20180.159999999996
661,29992,20210.735999999997
662,30042,20241.311999999998
663,30092,20271.888
664,30142,20302.464
665,30192,20333.039999999997
666,30242,20363.615999999998
667,30292,20394.192
668,30342,20424.767999999996
669,30392,20455.343999999997
670,30442,20485.92
671,30492,20516.496
672,30542,20547.071999999996
673,30592,20577.647999999997
674,30642,20608.224
675,30692,20638.8
676,30743,21001.64352
677,30794,21032.711040000002
678,30845,21063.778560000002
679,30896,21094.846080000003
680,30947,21125.9136
