KeywordCount,Storage(Bits)
1153,216483840
1154,216702720
1155,216921600
1156,217140480
1157,217359360
1158,217578240
1159,217797120
1160,218016000
1161,218234880
1162,218453760
1163,218672640
1164,218891520
1165,219110400
1166,219329280
1167,219548160
1168,219767040
1169,219985920
1170,220204800
1171,220423680
1172,220642560
1173,220861440
1174,221080320
1175,221299200
1176,221518080
1177,221736960
1178,221955840
1179,222174720
1180,222393600
1181,222612480
1182,222831360
1183,223050240
1184,223269120
1185,223488000
1186,223706880
1187,223925760
1188,224144640
1189,224363520
1190,224582400
1191,224801280
1192,225020160
1193,225239040
1194,225457920
1195,225676800
1196,225895680
1197,226114560
1198,226333440
1199,226552320
1200,226771200
1201,226990080
1202,227208960
1203,227427840
1204,227646720
1205,227865600
1206,228084480
1207,228303360
1208,228522240
1209,228741120
1210,228960000
1211,229178880
1212,229397760
1213,229616640
1214,229835520
1215,230054400
1216,230273280
1217,230492160
1218,230711040
1219,230929920
1220,231148800
1221,231367680
1222,231586560
1223,231805440
1224,232024320
1225,232243200
1226,232462080
1227,232680960
1228,232899840
1229,233118720
1230,233337600
1231,233556480
1232,233775360
1233,233994240
1234,234216960
1235,234439680
1236,234662400
1237,234885120
1238,235107840
1239,235330560
1240,235553280
1241,235776000
1242,235998720
1243,236221440
1244,236444160
1245,236666880
1246,236889600
1247,237112320
1248,237335040
1249,237557760
1250,237780480
1251,238003200
1252,238225920
1253,238448640
1254,238671360
1255,238894080
1256,239116800
1257,239339520
1258,239562240
1259,239784960
1260,240007680
1261,240230400
1262,240453120
1263,240675840
1264,240898560
1265,241121280
1266,241344000
1267,241566720
1268,241789440
1269,242012160
1270,242234880
1271,242457600
1272,242680320
1273,242903040
1274,243125760
1275,243348480
1276,243571200
1277,243793920
1278,244016640
1279,244239360
1280,244462080
1281,244684800
1282,244907520
1283,245130240
1284,245352960
1285,245575680
1286,245798400
1287,246021120
1288,246243840
1289,246466560
1290,246689280
1291,246912000
1292,247134720
1293,247357440
1294,247580160
1295,247802880
1296,248025600
1297,248248320
1298,248471040
1299,248693760
1300,248916480
1301,249139200
1302,249361920
1303,249584640
1304,249807360
1305,250030080
1306,250252800
1307,250475520
1308,250698240
1309,250920960
1310,251143680
1311,251366400
1312,251589120
1313,251811840
1314,252034560
1315,252257280
1316,252483840
1317,252710400
1318,252936960
1319,253163520
1320,253390080
1321,253616640
1322,253843200
1323,254069760
1324,254296320
1325,254522880
1326,254749440
1327,254976000
1328,255202560
1329,255429120
1330,255655680
1331,255882240
1332,256108800
1333,256335360
1334,256561920
1335,256788480
1336,257015040
1337,257241600
1338,257468160
1339,257694720
1340,257921280
1341,258147840
1342,258374400
1343,258600960
1344,258827520
1345,259054080
1346,259280640
1347,259507200
1348,259733760
1349,259960320
1350,260186880
1351,260413440
1352,260640000
1353,260866560
1354,261093120
1355,261319680
1356,261546240
1357,261772800
1358,261999360
1359,262225920
1360,262452480
1361,262679040
1362,262905600
1363,263132160
1364,263358720
1365,263585280
1366,263811840
1367,264038400
1368,264264960
1369,264491520
1370,264718080
1371,264944640
1372,265171200
1373,265397760
1374,265624320
1375,265850880
1376,266077440
1377,266304000
1378,266530560
1379,266757120
1380,266983680
