keyword,clientSearchTime,serverTime,resultLength
F12181#F12181,4.228271ms,2.334935ms,0
F23451#F55611,788.193µs,697.68µs,0
F20217#F20217,1.741429ms,1.002228ms,0
F44085#F38966,2.052447ms,1.443087ms,0
F10385#F6925,4.412472ms,2.420885ms,1
F12129#F12129,1.94867ms,1.445906ms,0
F2467#F2467,1.379232ms,1.019624ms,0
F33914#F44764,946.53µs,724.06µs,0
F8702#F8702,3.88817ms,2.511766ms,0
F24949#F24949,754.177µs,453.89µs,0
F28214#F25762,2.869155ms,1.901256ms,0
F47127#F38574,3.611948ms,1.160087ms,1
F28#F51206,2.157362ms,1.680122ms,1
F38423#F38423,1.203218ms,1.081848ms,0
F26775#F26775,1.541488ms,1.089811ms,0
F10488#F10488,1.959744ms,1.177368ms,0
F7369#F7369,1.358058ms,1.173502ms,0
F34020#F58620,682.027µs,499.89µs,1
F18921#F18921,2.522582ms,1.467772ms,0
F26144#F30306,1.326854ms,1.012749ms,1
F21932#F21932,740.623µs,497.349µs,0
F61690#F61690,669.462µs,497.318µs,0
F4810#F18429,2.748157ms,1.599758ms,1
F14413#F48261,1.239002ms,914.564µs,0
F6534#F6534,3.325734ms,2.372723ms,0
F53508#F53508,1.017214ms,936.235µs,0
F44499#F56558,1.235049ms,840.849µs,0
F8345#F29629,2.806294ms,1.77655ms,2
F3937#F3937,737.612µs,498.292µs,0
F36807#F24374,2.752822ms,1.694479ms,1
F52982#F52982,1.321645ms,987.982µs,0
F29304#F53710,952.136µs,762.412µs,0
F28763#F28763,1.192938ms,778.565µs,0
F8532#F8532,2.687026ms,2.105802ms,0
F10329#F10329,3.902759ms,2.785843ms,0
F2991#F2991,836.071µs,449.612µs,0
F18938#F18938,2.53701ms,1.677144ms,0
F5111#F5111,1.092705ms,723.068µs,0
F40107#F40107,875.58µs,527.169µs,0
F11939#F22831,3.274736ms,2.14113ms,2
F31162#F31976,745.981µs,480.229µs,1
F5819#F5819,695.018µs,501.516µs,0
F13186#F11456,3.567752ms,2.373026ms,0
F45500#F59278,960.622µs,727.262µs,0
F36932#F36932,799.612µs,632.26µs,0
F3248#F35074,1.622079ms,977.653µs,0
F51790#F52409,688.921µs,478.462µs,0
F54920#F54920,685.786µs,505.003µs,0
F9932#F9932,4.085266ms,1.21311ms,0
F21058#F21058,722.47µs,493.141µs,0
F54249#F56439,976.542µs,518.534µs,0
F27500#F33355,1.669827ms,1.084397ms,1
F53276#F53554,1.268882ms,833.338µs,1
F48768#F48768,1.009473ms,858.368µs,0
F7473#F7473,1.793108ms,1.454634ms,0
F15263#F26046,1.977782ms,1.274364ms,0
F1787#F1787,1.481377ms,1.174239ms,0
F17222#F61821,743.845µs,530.488µs,1
F16621#F16621,2.035811ms,1.389254ms,0
F6091#F36720,1.336895ms,1.004426ms,3
F4355#F16868,3.252973ms,2.095341ms,1
F29650#F52580,1.065672ms,731.828µs,0
F41505#F45118,1.310902ms,918.995µs,1
F16725#F2881,3.687858ms,2.259061ms,0
F13285#F40721,2.058642ms,1.368239ms,0
F4020#F4020,1.494326ms,813.526µs,0
F40569#F22644,2.649171ms,1.760329ms,0
F60385#F55964,765.311µs,494.721µs,0
F10783#F45091,2.551432ms,1.678598ms,2
F28382#F31285,1.503867ms,868.366µs,0
F51066#F51066,1.066932ms,599.257µs,0
F29381#F36124,748.663µs,499.082µs,0
F10173#F10173,4.075382ms,2.535988ms,0
F41483#F33173,1.365633ms,992.554µs,0
F58115#F61805,726.686µs,495.461µs,0
F18760#F40550,1.932607ms,1.165929ms,0
F19870#F19870,735.389µs,502.368µs,0
F8918#F8918,698.982µs,498.235µs,0
F5475#F5475,3.48359ms,2.295839ms,0
F4957#F38294,1.353197ms,999.936µs,0
F25982#F60143,750.668µs,493.91µs,1
F43438#F43438,660.98µs,495.962µs,0
F16594#F44449,2.299046ms,1.342154ms,1
F32472#F32472,740.92µs,442.451µs,0
F13272#F13272,4.609664ms,1.741755ms,0
F42606#F49410,1.914003ms,1.203429ms,0
F25#F34137,1.876134ms,1.522743ms,1
F24475#F24475,739.289µs,520.065µs,0
F8014#F8014,3.015256ms,1.746614ms,0
F50820#F50820,888.062µs,653.741µs,0
F38255#F38255,1.340921ms,692.662µs,0
F19554#F43422,2.08614ms,1.572007ms,0
F29129#F42741,1.244675ms,896.739µs,1
F937#F937,1.849681ms,1.056517ms,0
F47066#F25549,802.486µs,546.427µs,0
F6020#F6020,684.11µs,440.624µs,0
F46080#F54788,662.188µs,508.408µs,1
F5412#F5412,900.848µs,538.441µs,0
F7068#F42746,1.378653ms,924.529µs,1
F19648#F32169,741.024µs,491.813µs,0
F21450#F21450,2.528725ms,1.54549ms,0
F43731#F43731,803.969µs,488.417µs,0
F19321#F19321,2.686395ms,1.454588ms,0
F1469#F1469,771.361µs,497.752µs,0
F37855#F26123,837.131µs,503.954µs,1
F55169#F55169,668.388µs,535.138µs,0
F51311#F51311,699.701µs,494.557µs,0
F20972#F20972,2.904189ms,1.932971ms,0
F2225#F4497,4.916333ms,2.605192ms,4
F22166#F29299,2.03738ms,1.258567ms,0
F21256#F21256,1.466522ms,1.031613ms,0
F56948#F56948,904.269µs,613.839µs,0
F22008#F22008,956.382µs,880.316µs,0
F3131#F33855,1.239064ms,1.009505ms,1
F7149#F7149,2.305931ms,1.486803ms,0
F48414#F48414,1.809102ms,1.644296ms,0
F4389#F4389,7.202319ms,2.431135ms,0
F11968#F11968,738.037µs,485.448µs,0
F12441#F12441,924.647µs,539.129µs,0
F13101#F8505,2.201993ms,1.608293ms,1
F3380#F3380,1.365557ms,1.138839ms,0
F7136#F32113,1.483491ms,1.140598ms,1
F23623#F23623,2.479513ms,1.873641ms,0
F19538#F19538,1.988707ms,1.689407ms,0
F11584#F11584,914.443µs,638.213µs,0
F12244#F12244,2.192905ms,1.332996ms,0
F3845#F3845,973.124µs,874.838µs,0
F32428#F32428,1.543276ms,1.03232ms,0
F58824#F58824,723.013µs,438.962µs,0
F385#F385,3.345203ms,1.800257ms,0
F27735#F27735,1.312241ms,861.833µs,0
F36521#F52726,734.876µs,712.189µs,0
F11755#F11755,2.107143ms,894.699µs,0
F27067#F27067,1.63201ms,1.643839ms,0
F10062#F10062,1.344129ms,970.269µs,0
F12426#F12426,2.410447ms,1.765728ms,0
F3610#F3610,3.900352ms,2.895473ms,0
F24092#F58542,733.025µs,443.529µs,1
F41595#F51631,981.636µs,699.795µs,0
F32114#F32114,1.516652ms,900.452µs,0
F19531#F19531,773.515µs,500.043µs,0
F24740#F24740,1.685288ms,860.723µs,0
F17789#F17789,2.582645ms,2.084778ms,0
F32349#F45237,1.315075ms,878.07µs,0
F39505#F47419,1.663714ms,1.22758ms,0
F34542#F34542,954.286µs,864.539µs,0
F4115#F4115,2.682747ms,2.232241ms,0
F5057#F5057,4.021228ms,1.237258ms,0
F11991#F25440,1.759063ms,1.325418ms,0
F42#F42,4.085727ms,2.792911ms,0
F5334#F5334,736.92µs,487.226µs,0
F1308#F1308,959.58µs,592.214µs,0
F38570#F38570,1.281798ms,915.909µs,0
F6888#F61583,726.365µs,501.742µs,0
F43557#F43557,1.723373ms,861.12µs,0
F5802#F5802,1.00182ms,859.109µs,0
F44498#F56446,1.630162ms,1.001201ms,2
F6513#F35771,743.676µs,491.244µs,1
F16352#F16352,1.467645ms,1.191698ms,0
F15603#F53743,1.019566ms,529.282µs,0
F5440#F5440,3.969631ms,2.735499ms,0
F44262#F61235,1.25ms,450.418µs,0
F14659#F50180,1.814759ms,1.2539ms,2
F31884#F39703,2.044233ms,1.461825ms,0
F32968#F30373,786.821µs,490.499µs,0
F7689#F51739,1.174218ms,1.003804ms,0
F5225#F5225,2.22846ms,1.517143ms,0
F13570#F33783,736.429µs,424.019µs,1
F6855#F53024,1.415194ms,1.076078ms,0
F5573#F5573,1.30019ms,660.318µs,0
F6143#F18917,2.66816ms,1.865095ms,1
F28695#F42084,1.360501ms,971.182µs,0
F14599#F14599,2.707585ms,2.078435ms,0
F13243#F13243,1.87545ms,1.661384ms,0
F19846#F19846,1.239048ms,673.17µs,0
F46654#F46654,824.705µs,538.347µs,0
F13449#F19997,3.064549ms,1.971937ms,0
F28095#F28095,1.694506ms,1.055017ms,0
F53413#F53413,1.093681ms,769.451µs,0
F17653#F39318,1.067754ms,792.275µs,0
F4190#F4190,786.615µs,482.168µs,0
F2392#F55029,993.925µs,594.624µs,0
F36929#F58779,923.15µs,914.18µs,0
F4457#F4457,2.210764ms,1.552672ms,0
F17565#F18565,7.67933ms,2.343308ms,3
F21121#F21121,1.57225ms,1.109397ms,0
F29659#F29659,1.527784ms,1.198169ms,0
F822#F822,2.781158ms,1.55474ms,0
F857#F857,731.314µs,519.29µs,0
F51639#F59185,670.691µs,441.792µs,1
F26415#F25499,664.267µs,498.093µs,0
F23127#F23127,667.985µs,433.504µs,0
F53233#F48371,915.673µs,667.283µs,0
F9731#F46449,2.324113ms,1.812547ms,2
F13490#F13490,1.987108ms,1.65045ms,0
F23597#F49510,2.110321ms,1.525028ms,0
F15515#F55333,874.646µs,712.954µs,0
F52877#F52877,726.193µs,431.467µs,0
F13868#F23285,2.425073ms,1.506656ms,1
F28023#F28023,784.514µs,488.316µs,0
F22349#F22349,2.871598ms,1.571094ms,0
F9837#F9837,788.33µs,475.642µs,0
F61299#F61299,715.896µs,497.531µs,0
F15963#F15963,2.225654ms,1.137244ms,0
F55793#F55793,767.843µs,485.213µs,0
F19535#F19535,668.409µs,448.497µs,0
F8353#F28870,1.717463ms,1.300757ms,2
F4635#F4635,950.816µs,504.728µs,0
F743#F24061,941.086µs,813.547µs,0
F8827#F8827,2.806602ms,1.729353ms,0
F23606#F23606,1.139228ms,1.099632ms,0
F1492#F30390,2.394012ms,1.912781ms,0
F23375#F60079,799.86µs,791.18µs,0
F44681#F44681,1.343031ms,735.636µs,0
F1807#F1807,1.971018ms,1.424148ms,0
F34591#F34591,898.874µs,615.997µs,0
F7172#F30062,1.482626ms,927.469µs,0
F19861#F19861,1.018136ms,923.78µs,0
F6591#F6591,3.080627ms,1.800771ms,0
F13243#F13243,1.993836ms,1.448678ms,0
F49990#F49990,726.112µs,440.793µs,0
F10576#F61592,690.634µs,486.649µs,1
F116#F13899,3.290734ms,1.916838ms,1
F12147#F23348,2.082835ms,1.500516ms,1
F23164#F23164,791.795µs,457.645µs,0
F20940#F20940,1.477509ms,949.537µs,0
F5849#F5849,1.427166ms,969.569µs,0
F438#F21685,4.797726ms,1.642712ms,1
F5383#F5383,2.93088ms,2.130599ms,0
F20146#F63333,741.363µs,442.976µs,1
F61120#F61120,817.396µs,489.993µs,0
F22834#F31852,1.922481ms,1.248161ms,0
F607#F57839,782.044µs,540.788µs,0
F12533#F12533,2.833115ms,1.837215ms,0
F28771#F57568,1.574733ms,884.45µs,0
F37868#F53126,1.322992ms,928.268µs,2
F19065#F60203,841.979µs,525.771µs,0
F60727#F60727,671.88µs,440.442µs,0
F24292#F24292,716.929µs,513.378µs,0
F3908#F3908,2.573318ms,2.25628ms,0
F27600#F32260,1.33225ms,801.572µs,0
F43647#F43647,1.49452ms,715.391µs,0
F40005#F44510,1.63016ms,1.263757ms,0
F15240#F15240,1.215982ms,976.16µs,0
F38684#F38684,2.008966ms,1.04691ms,0
F25210#F48491,948.789µs,772.703µs,0
F31437#F41645,2.939995ms,1.718772ms,0
F2679#F2679,1.692133ms,1.221379ms,0
F1333#F1333,2.042085ms,1.39474ms,0
F41168#F41168,1.848382ms,1.456999ms,0
F12363#F59080,951.077µs,709.091µs,0
F4621#F4621,1.131459ms,493.854µs,0
F10367#F10367,1.384682ms,1.077211ms,0
F23288#F23288,1.710955ms,896.246µs,0
F9169#F38774,2.198165ms,1.204906ms,3
F12407#F18259,739.363µs,428.507µs,1
F50065#F61281,671.521µs,491.567µs,0
F61516#F61516,708.102µs,495.49µs,0
F16728#F49006,1.818105ms,1.007792ms,1
F22023#F35263,1.723739ms,1.337079ms,0
F16656#F16656,2.641616ms,2.009432ms,0
F11755#F11755,1.094441ms,794.864µs,0
F42134#F54439,1.418334ms,1.001316ms,0
F28156#F28156,721.025µs,428.343µs,0
F7256#F7256,1.918322ms,1.341709ms,0
F9398#F9398,722.772µs,496.26µs,0
F8659#F11615,2.6784ms,1.921715ms,1
F16507#F9227,2.812895ms,1.957616ms,1
F22341#F22341,5.41585ms,1.990497ms,0
F6153#F6153,741.01µs,577.08µs,0
F41714#F34711,1.573554ms,1.062344ms,0
F22837#F22837,1.81287ms,1.274182ms,0
F49349#F32818,739.625µs,494.267µs,0
F9995#F51065,1.530283ms,993.465µs,3
F28072#F28072,2.845146ms,2.065811ms,0
F4465#F4465,778.546µs,446.162µs,0
F42883#F42883,887.875µs,525.211µs,0
F501#F501,2.007729ms,1.734859ms,0
F25678#F35522,1.011576ms,870.492µs,0
F25747#F25747,1.822077ms,1.252598ms,0
F12414#F12414,1.225031ms,872.861µs,0
F15870#F49806,1.53226ms,1.051191ms,1
F5036#F5036,3.36459ms,2.697225ms,0
F10005#F10005,969.112µs,527.002µs,0
F11004#F11004,1.609757ms,1.094694ms,0
F13423#F23477,4.15453ms,2.774866ms,1
F6380#F12217,3.261894ms,2.053238ms,3
F3600#F31731,1.23542ms,977.732µs,0
F4392#F51278,1.421194ms,1.070897ms,1
F27499#F62790,734.914µs,431.836µs,0
F54929#F54929,1.391747ms,1.007378ms,0
F21875#F54742,1.510061ms,999.559µs,0
F30176#F37375,2.401011ms,1.134706ms,0
F20610#F20610,1.79134ms,1.653237ms,0
F32322#F53812,727.179µs,433.071µs,1
F4611#F4611,2.160731ms,1.531748ms,0
F3914#F3914,1.214673ms,787.678µs,0
F53558#F51296,749.982µs,560.247µs,1
F44094#F44094,707.379µs,435.573µs,0
F25084#F25084,1.385432ms,999.915µs,0
F3513#F3513,670.658µs,495.158µs,0
F13318#F13318,670.943µs,498.53µs,0
F1496#F1496,2.645626ms,1.711903ms,0
F32152#F40748,1.141946ms,689.061µs,2
F18377#F18377,1.89341ms,1.456114ms,0
F25081#F44199,2.1741ms,1.655739ms,1
F29127#F29127,1.499125ms,1.171699ms,0
F30038#F48976,1.76158ms,919.699µs,1
F9730#F14759,2.235066ms,1.871559ms,1
F27075#F26233,2.738234ms,1.825212ms,0
F16860#F32317,1.601384ms,1.211834ms,1
F25380#F24847,2.6104ms,1.265859ms,0
F49292#F59383,1.027799ms,515.371µs,0
F15279#F58097,1.283594ms,730.09µs,1
F49084#F49084,812.32µs,677.677µs,0
F9738#F5732,2.734201ms,2.002966ms,3
F21317#F32454,849.229µs,600.09µs,0
F24630#F28429,1.903404ms,1.180663ms,0
F13722#F13722,2.028016ms,1.608494ms,0
F27150#F27150,752.324µs,491.869µs,0
F749#F749,730.992µs,455.26µs,0
F30085#F43809,707.028µs,515.754µs,1
F34171#F63269,657.352µs,510.897µs,0
F31001#F31001,727.43µs,469.707µs,0
F32668#F32668,709.579µs,504.275µs,0
F53296#F53296,721.509µs,430.468µs,0
F54336#F54336,1.00668ms,685.501µs,0
F628#F11980,4.316636ms,2.778673ms,3
F42066#F42066,1.494231ms,1.068693ms,0
F2391#F30923,869.36µs,738.804µs,0
F17854#F17854,1.082302ms,944.6µs,0
F6278#F6278,2.060705ms,1.511987ms,0
F60640#F60640,811.742µs,429.534µs,0
F1185#F1185,964.977µs,689.04µs,0
F7520#F59892,741.979µs,507.489µs,1
F21952#F21952,3.159776ms,2.049045ms,0
F5032#F34945,1.411582ms,729.612µs,2
F9141#F17760,3.133626ms,2.273007ms,0
F18183#F23548,2.43449ms,1.722528ms,2
F9752#F28788,2.608891ms,1.964294ms,2
F12910#F45130,2.009011ms,1.426404ms,1
F6066#F8279,5.054578ms,1.637759ms,1
F42#F43700,1.589579ms,1.144798ms,1
F22964#F22964,1.606803ms,1.38625ms,0
F40325#F30791,1.214193ms,823.806µs,1
F40459#F40459,2.121374ms,1.399485ms,0
F45385#F45385,769.653µs,653.448µs,0
F19929#F36946,3.631696ms,2.128516ms,0
F18395#F60970,1.332649ms,1.010489ms,1
F39461#F39461,1.338848ms,991.452µs,0
F5230#F54112,1.085569ms,604.762µs,0
F24663#F63593,746.975µs,495.207µs,1
F19386#F19386,704.682µs,447.519µs,0
F6271#F25018,2.737208ms,1.828257ms,2
F9895#F39482,1.93351ms,1.519179ms,3
F3051#F3051,734.832µs,432.769µs,0
F29122#F29122,2.236825ms,1.483003ms,0
F13041#F13041,1.462758ms,1.015971ms,0
F35032#F60257,741.435µs,447.314µs,1
F12308#F8899,3.388349ms,1.839789ms,0
F48592#F48592,731.019µs,498.822µs,0
F7664#F7664,1.050424ms,596.076µs,0
F45611#F56058,1.794936ms,1.145672ms,1
F53647#F53647,1.864059ms,1.277353ms,0
F11918#F11918,1.415594ms,941.638µs,0
F21326#F44725,658.489µs,495.244µs,1
F12162#F12162,2.751307ms,2.114962ms,0
F14125#F26610,879.372µs,855.852µs,0
F26263#F26263,942.689µs,697.744µs,0
F17672#F17672,2.564509ms,1.77465ms,0
F37146#F37146,1.759935ms,1.338535ms,0
F50928#F21989,1.793873ms,1.061144ms,0
F27586#F27586,1.935909ms,1.236813ms,0
F20295#F37484,2.183852ms,1.61507ms,0
F44639#F44639,738.491µs,495.086µs,0
F13549#F13549,8.322657ms,2.699521ms,0
F44349#F27962,732.698µs,501.249µs,0
F44539#F44539,1.929488ms,1.05338ms,0
F6704#F6704,674.608µs,443.621µs,0
F20878#F20878,661.422µs,494.376µs,0
F1344#F36866,677.962µs,518.115µs,1
F25960#F25960,2.247992ms,1.409416ms,0
F10978#F15787,3.46692ms,2.334365ms,0
F8781#F47950,772.301µs,528.96µs,0
F12866#F12866,1.354206ms,1.094894ms,0
F19953#F19953,661.056µs,437.959µs,0
F9335#F23145,2.844846ms,1.789723ms,1
F11949#F22771,3.603751ms,2.632315ms,1
F40917#F49821,1.654006ms,1.514731ms,0
F50812#F50812,1.003534ms,744.284µs,0
F21407#F21407,2.256392ms,1.713696ms,0
F11015#F11015,4.050879ms,2.604705ms,0
F53679#F53679,790.035µs,485.855µs,0
F16134#F39138,2.15544ms,1.364232ms,2
F61572#F61572,728.081µs,486.294µs,0
F10207#F43244,1.326659ms,1.213247ms,1
F2320#F51586,958.01µs,629.708µs,0
F10592#F16973,3.488292ms,2.215426ms,1
F30344#F30344,1.20955ms,1.054334ms,0
F17770#F17770,727.889µs,512.277µs,0
F34363#F63249,720.395µs,471.648µs,0
F23892#F44292,1.757491ms,1.460007ms,0
F47695#F58840,924.679µs,535.078µs,0
F33739#F33739,736.366µs,471.411µs,0
F1841#F62122,677.229µs,503.558µs,0
F38239#F38239,1.822553ms,1.330715ms,0
F18053#F18053,674.087µs,444.034µs,0
F11506#F14765,7.252748ms,2.372257ms,1
F1279#F28007,1.997584ms,1.61631ms,1
F14048#F14048,4.293448ms,2.676932ms,0
F40627#F40627,1.00366ms,555.204µs,0
F62896#F62896,741.31µs,432.233µs,0
F25043#F55368,690.88µs,494.325µs,0
F868#F4446,4.234668ms,2.710738ms,1
F145#F145,1.136771ms,803.478µs,0
F35134#F30474,742.559µs,453.677µs,1
F2483#F2483,1.710145ms,1.193039ms,0
F14342#F14342,1.808601ms,1.290771ms,0
F20536#F20536,1.758486ms,1.49454ms,0
F39224#F55706,753.573µs,525.237µs,1
F31497#F26892,667.493µs,483.353µs,1
F18136#F26506,2.92799ms,1.995817ms,1
F18875#F18875,721.811µs,481.732µs,0
F36791#F36791,2.910657ms,1.618386ms,0
F26788#F49055,1.027734ms,768.811µs,0
F49976#F49976,931.348µs,548.424µs,0
F22669#F22669,1.208443ms,840.398µs,0
F58699#F58699,730.827µs,552.211µs,0
F3472#F3472,2.597471ms,1.371742ms,0
F54899#F54899,798.621µs,686.236µs,0
F43163#F43163,742.887µs,488.12µs,0
F5231#F6493,1.967751ms,1.201775ms,1
F6017#F55377,1.287824ms,1.106965ms,1
F17994#F40496,2.243756ms,1.320921ms,1
F25198#F54630,1.322339ms,977.258µs,0
F7330#F43540,1.772167ms,1.328579ms,0
F10209#F10209,1.887126ms,1.078547ms,0
F39222#F39222,1.882433ms,1.490736ms,0
F4884#F59384,811.02µs,496.177µs,1
F49909#F49909,664.31µs,489.961µs,0
F6824#F6824,5.210662ms,1.844123ms,0
F42208#F47469,1.808477ms,1.115179ms,0
F17667#F17667,867.121µs,502.327µs,0
F21198#F40581,986.747µs,1.074522ms,0
F7166#F7166,263.161µs,510.097µs,0
F3618#F19148,3.057331ms,1.918055ms,1
F22667#F51221,1.469225ms,1.259249ms,0
F13618#F51749,1.214946ms,928.97µs,0
F2384#F2384,1.507408ms,1.221028ms,0
F36840#F43370,1.734856ms,1.51292ms,1
F48627#F53798,1.818275ms,1.302876ms,0
F13387#F18528,2.700396ms,1.555029ms,0
F10310#F10310,2.676421ms,1.887412ms,0
F5859#F52698,1.675692ms,1.318377ms,1
F21275#F50724,1.419973ms,1.069616ms,2
F20971#F20971,3.111167ms,2.117498ms,0
F8318#F28369,2.174664ms,1.593089ms,0
F9063#F11708,2.930414ms,1.975926ms,1
F57016#F61823,786.749µs,488.507µs,0
F6735#F23541,2.193306ms,1.28368ms,1
F3313#F16968,1.582567ms,1.185742ms,2
F50909#F44616,1.471434ms,1.018452ms,2
F8160#F5416,4.300797ms,2.539356ms,3
F170#F170,2.326633ms,1.678588ms,0
F19314#F19314,1.817577ms,1.444304ms,0
F10106#F51675,1.132974ms,595.135µs,0
F39605#F16711,910.353µs,689.009µs,0
F39820#F39820,1.407333ms,1.012403ms,0
F14546#F39531,2.356881ms,2.013793ms,1
F30282#F30282,1.393458ms,856.675µs,0
F24562#F24562,1.00338ms,489.763µs,0
F25174#F29116,2.846198ms,1.681775ms,0
F747#F15421,2.72481ms,1.995303ms,1
F28052#F28052,722.598µs,498.2µs,0
F39679#F39679,665.9µs,490.752µs,0
F2396#F40999,2.005405ms,1.458439ms,0
F51737#F62849,756.649µs,519.009µs,1
F16484#F35505,1.730617ms,1.145332ms,0
F48311#F30194,1.785029ms,1.05195ms,0
F8556#F34618,1.271949ms,936.585µs,1
F1347#F1347,1.478854ms,827.181µs,0
F32536#F32536,763.761µs,492.026µs,0
F58275#F33702,706.674µs,572.5µs,0
F20008#F21504,3.928388ms,2.376385ms,0
F44520#F61908,986.325µs,688.974µs,0
F42311#F24735,1.041395ms,594.262µs,0
F30549#F44143,1.717836ms,1.089508ms,1
F45428#F56899,1.004914ms,817.71µs,0
F26608#F26608,1.684351ms,1.298766ms,0
F42623#F42623,723.966µs,439.773µs,0
F10192#F49343,1.365166ms,809.433µs,2
F43479#F43479,1.47352ms,973.663µs,0
F52751#F52751,1.084257ms,773.766µs,0
F53343#F53343,918.168µs,495.322µs,0
F6880#F23173,2.653089ms,1.818188ms,1
F37535#F37535,946.111µs,907.007µs,0
F55370#F46108,957.226µs,906.205µs,0
F15636#F15636,970.215µs,712.658µs,0
F54029#F54029,758.981µs,542.808µs,0
F36324#F58219,1.793516ms,1.007885ms,0
F11173#F11173,732.19µs,497.942µs,0
F50130#F54949,901.831µs,685.196µs,0
F12406#F23957,3.728407ms,2.506645ms,4
F347#F42480,1.837362ms,1.393923ms,0
F378#F39062,2.512305ms,1.87654ms,1
F16942#F16942,1.110693ms,1.11699ms,0
F32188#F32188,789.231µs,431.514µs,0
F33504#F33504,1.17071ms,813.527µs,0
F3571#F62884,729.863µs,434.824µs,1
F15089#F15089,697.039µs,497.231µs,0
F56393#F56393,660.381µs,448.772µs,0
F44112#F60997,993.091µs,788.044µs,0
F22699#F22699,736.919µs,433.356µs,0
F10918#F10918,1.472352ms,732.685µs,0
F26449#F29777,724.191µs,436.592µs,1
F17295#F46902,1.353879ms,1.160769ms,1
F6653#F6653,1.028599ms,971.179µs,0
F20763#F20763,2.058829ms,2.865185ms,0
F7782#F7782,2.246412ms,785.785µs,0
F56177#F56177,725.761µs,446.043µs,0
F50717#F32091,1.415469ms,1.098258ms,1
F21865#F34136,1.328753ms,825.795µs,1
F19508#F19508,2.095293ms,1.489912ms,0
F23684#F23684,2.598901ms,1.462817ms,0
F44756#F44756,2.533286ms,1.648917ms,0
F11189#F48692,2.148436ms,1.626359ms,1
F19791#F19791,1.378407ms,991.448µs,0
F10728#F23830,2.945541ms,1.799637ms,2
F37548#F46845,1.061113ms,765.126µs,0
F5293#F5293,1.648089ms,1.266201ms,0
F22551#F22551,2.730727ms,1.759261ms,0
F54353#F59896,740.818µs,500.04µs,0
F20329#F20329,941.27µs,437.703µs,0
F3990#F12089,2.822049ms,1.323644ms,2
F21043#F48339,1.978611ms,1.46616ms,0
F40996#F40996,1.568369ms,1.13663ms,0
F10596#F10596,2.683288ms,2.005797ms,0
F22806#F22806,926.035µs,563.514µs,0
F38037#F38037,1.190308ms,803.847µs,0
F5927#F9399,4.397461ms,2.567364ms,0
F15043#F34714,1.506621ms,1.387777ms,1
F15516#F15516,3.621817ms,2.451809ms,0
F30866#F35350,857.937µs,484.475µs,1
F1200#F1200,682.507µs,502.476µs,0
F42690#F38535,1.723336ms,1.224564ms,1
F7650#F7650,1.442288ms,1.038726ms,0
F28461#F28461,669.85µs,1.534649ms,0
F2586#F57966,1.355262ms,656.233µs,0
F18323#F26560,744.228µs,445.064µs,1
F28177#F28177,888.6µs,511.335µs,0
F7893#F7893,4.549533ms,2.898913ms,0
F27897#F27897,1.146464ms,794.813µs,0
F50579#F50579,782.399µs,532.23µs,0
F11821#F11821,1.138213ms,700.436µs,0
F31494#F31494,1.632231ms,1.391121ms,0
F23155#F56250,1.191986ms,786.835µs,1
F40679#F40679,2.09574ms,1.346865ms,0
F58117#F58117,739.614µs,503.572µs,0
F24231#F24231,1.888476ms,968.842µs,0
F13226#F60904,1.141765ms,590.302µs,0
F18723#F18723,1.873143ms,1.355251ms,0
F43634#F43634,739.542µs,522.838µs,0
F671#F671,3.696757ms,2.100921ms,0
F38892#F38892,960.792µs,875.669µs,0
F15718#F15718,720.959µs,435.65µs,0
F1473#F48173,1.436423ms,1.103986ms,1
F15575#F15575,2.253571ms,1.787013ms,0
F8106#F8106,2.560558ms,1.790333ms,0
F6841#F6841,1.229456ms,999.642µs,0
F43388#F43388,943.638µs,707.783µs,0
F21534#F61225,717.387µs,501.669µs,0
F20291#F20291,2.770138ms,2.017939ms,0
F4562#F25421,2.262565ms,1.396496ms,1
F20700#F45316,1.279554ms,678.66µs,0
F4945#F4945,3.776908ms,2.252269ms,0
F24406#F24406,1.371794ms,1.121312ms,0
F42720#F42720,998.859µs,780.476µs,0
F6499#F6499,2.113131ms,1.664214ms,0
F33979#F52020,1.11304ms,498.495µs,1
F31383#F48168,2.140125ms,1.375784ms,0
F1493#F27220,2.722351ms,516.99µs,1
F41775#F41775,1.856341ms,1.44218ms,0
F21413#F21413,2.496654ms,1.462627ms,0
F42431#F42431,1.698062ms,1.313816ms,0
F9850#F56356,1.202747ms,940.785µs,0
F17486#F17486,2.809941ms,1.814979ms,0
F7621#F19704,2.92838ms,2.115107ms,1
F40233#F59574,874.464µs,657.515µs,0
F37415#F44897,714.118µs,686.472µs,0
F7129#F7129,1.439906ms,807.097µs,0
F37494#F61159,831.507µs,488.802µs,0
F29745#F31122,1.523023ms,946.084µs,1
F45812#F45812,1.690389ms,1.053006ms,0
F42880#F42880,728.066µs,492.577µs,0
F49949#F49949,1.808084ms,1.310069ms,0
F43591#F43591,1.876475ms,1.073037ms,0
F3004#F3004,3.119903ms,1.937961ms,0
F3936#F54444,1.695582ms,1.204009ms,1
F37764#F37764,2.476794ms,1.301811ms,0
F9398#F9398,913.77µs,711.706µs,0
F52115#F52115,755.669µs,572.392µs,0
F16989#F16989,680.973µs,662.969µs,0
F32176#F32176,1.295604ms,855.808µs,0
F23193#F23193,1.445093ms,934.108µs,0
F15928#F15928,4.610531ms,2.710487ms,0
