keyword,clientSearchTime,serverTime,resultLength
F13431#F45848,406.083µs,597.625µs,1
F28938#F45154,605.708µs,697.791µs,1
F43449#F16661,540.833µs,429.542µs,1
F53581#F63580,129.166µs,116.042µs,1
F31930#F56760,224.625µs,142.25µs,0
F2785#F60567,263.584µs,1.503916ms,0
F60088#F801,437.333µs,196.333µs,0
F2909#F16305,2.473124ms,3.652959ms,4
F36735#F59896,130.083µs,120.125µs,0
F44392#F4412,444.417µs,358.083µs,0
F30441#F5089,1.122583ms,667.542µs,1
F42797#F37366,328.292µs,377.541µs,0
F24912#F16849,1.104875ms,954.917µs,2
F28224#F34297,449µs,355.208µs,1
F36102#F4430,117.916µs,116.625µs,0
F29484#F29074,727.249µs,785.5µs,2
F50591#F21301,158.041µs,162.125µs,1
F40454#F11824,437.624µs,673.667µs,2
F14229#F63341,114µs,119.292µs,0
F24077#F35413,410.209µs,348.542µs,0
F32258#F26541,174.251µs,117.042µs,0
F36491#F47952,367.833µs,440.292µs,0
F8501#F53634,122.167µs,134.417µs,0
F22177#F57172,337.458µs,631.166µs,0
F41267#F37074,155.167µs,117.667µs,0
F34438#F24547,300.042µs,253.833µs,0
F3382#F39453,614.875µs,717.834µs,1
F54781#F12968,231.959µs,285.042µs,0
F29668#F57219,355.041µs,356µs,0
F33287#F56970,114.75µs,135.042µs,0
F24989#F49687,297.375µs,430.375µs,1
F2867#F28445,824.666µs,1.020166ms,5
F1916#F6075,331.875µs,1.257708ms,0
F51190#F27561,411.624µs,156µs,0
F54608#F49454,250.541µs,254.792µs,0
F58283#F49495,458.042µs,294.083µs,0
F34592#F44547,271.583µs,287.833µs,1
F59878#F18557,172.083µs,132.5µs,0
F48371#F1672,179.5µs,137.334µs,0
F45573#F43572,271.917µs,689.083µs,0
F56625#F41877,626.917µs,505.292µs,1
F42445#F62726,113.291µs,140.084µs,0
F2922#F21516,997.334µs,1.027ms,2
F45570#F48928,120.209µs,133.208µs,0
F38904#F45611,690.584µs,466.083µs,1
F26990#F9786,132.917µs,140.625µs,0
F48032#F56666,247.709µs,244.791µs,0
F8974#F46909,703.999µs,926.667µs,1
F17583#F52082,115.666µs,186.042µs,0
F2506#F23976,1.013583ms,1.020042ms,0
F56278#F37574,272.709µs,751.417µs,0
F50259#F1600,681.75µs,440.75µs,1
F13464#F52642,243.166µs,252.958µs,0
F34500#F51101,129.168µs,270.166µs,0
F16423#F29171,790.084µs,854.792µs,1
F38159#F30428,424.501µs,332.667µs,1
F57922#F5624,136.459µs,115.167µs,0
F30429#F15393,767.417µs,553.958µs,3
F9408#F33147,111.958µs,126.458µs,0
F58842#F44428,119.083µs,117.041µs,0
F2272#F47906,839.958µs,616.958µs,2
F20125#F32211,1.235167ms,691.542µs,2
F2413#F20628,246.792µs,202.417µs,0
F37273#F24778,506.166µs,472.208µs,2
F29754#F44490,128.376µs,126.542µs,1
F58365#F32197,113.749µs,140.25µs,0
F8195#F45666,253.166µs,371.667µs,0
F34628#F7842,185.375µs,205.209µs,0
F51342#F25645,112.208µs,146.875µs,0
F10095#F10394,1.635334ms,1.280375ms,4
F19484#F9576,707.542µs,1.063ms,2
F9214#F7652,6.659625ms,1.556375ms,3
F47148#F24716,341.875µs,288.625µs,0
F10269#F6340,1.899792ms,2.814291ms,5
F2779#F1659,2.149959ms,2.459708ms,3
F26660#F4065,1.094ms,618.25µs,2
F56597#F41990,205.833µs,183.083µs,0
F13923#F46278,669µs,350.75µs,0
F11585#F26981,322.292µs,302.959µs,1
F43708#F41767,220.417µs,210.375µs,0
F9195#F30950,822.625µs,562.125µs,0
F10685#F31172,865µs,1.21525ms,3
F62934#F50564,133.709µs,144.375µs,0
F14325#F21602,700.417µs,876.291µs,1
F59202#F50027,130.958µs,142.708µs,0
F63062#F34214,286.542µs,112.708µs,0
F4918#F40778,535.417µs,250.792µs,0
F44668#F27826,115.125µs,115.834µs,0
F63271#F50344,155.917µs,211.583µs,0
F62675#F21185,115.25µs,112.667µs,0
F37340#F54415,139.958µs,216µs,0
F3405#F1447,1.938958ms,1.358583ms,7
F7476#F2468,1.679251ms,1.134333ms,3
F27732#F12134,545.541µs,396.666µs,1
F48062#F5380,306.376µs,276.625µs,0
F58895#F38721,127.583µs,117.291µs,0
F18124#F40108,158.334µs,487.375µs,0
F44343#F42189,322.291µs,131µs,0
F58358#F34743,385.917µs,242.75µs,1
F39587#F56740,141.834µs,183.333µs,0
F39213#F24747,703.583µs,1.008625ms,0
F17059#F63031,121.958µs,114.042µs,0
F14732#F7125,1.1065ms,1.170084ms,1
F28997#F3779,679.125µs,716.708µs,2
F32651#F63073,139.667µs,120.583µs,0
F59500#F32312,137.5µs,115.083µs,1
F42335#F32717,263.333µs,225.625µs,1
F26993#F9447,180.792µs,192.75µs,0
F20158#F24886,4.942541ms,2.652667ms,2
F3985#F30508,879.917µs,186.541µs,0
F49062#F35531,145.083µs,164.916µs,0
F37293#F16427,266.542µs,371.125µs,1
F22463#F8522,825.167µs,1.672958ms,0
F37803#F33331,143.542µs,143.708µs,0
F15432#F4698,2.671625ms,951.916µs,3
F62303#F5399,151.249µs,162.958µs,0
F422#F52394,134.708µs,154.083µs,0
F50325#F58433,184.417µs,181µs,0
F24645#F38342,170.374µs,126.833µs,0
F25040#F9838,367.416µs,216.75µs,1
F38531#F58732,165.25µs,143µs,0
F22411#F51312,167.625µs,238.083µs,1
F1475#F34347,542.5µs,557.292µs,2
F61795#F56325,132.167µs,132.916µs,0
F7942#F12080,3.0565ms,2.321917ms,5
F13334#F33592,868.959µs,944.083µs,2
F11147#F1792,1.231458ms,1.059333ms,2
F54638#F55382,246.292µs,303.875µs,1
F21049#F3192,692.584µs,629µs,1
F61911#F26768,130.583µs,140.458µs,0
F29285#F9129,521.334µs,387.833µs,2
F4358#F11058,227.584µs,124.584µs,1
F17988#F2569,1.956375ms,1.605416ms,3
F2294#F6766,1.959166ms,2.109625ms,3
F33561#F47404,223.541µs,175.75µs,0
F5388#F8105,2.717333ms,2.348042ms,4
F45166#F50608,214.833µs,246.083µs,0
F13317#F10955,2.247666ms,2.11775ms,2
F35371#F38526,344.833µs,545.833µs,0
F626#F41008,580.667µs,397µs,1
F26514#F17745,576.209µs,728.292µs,0
F11177#F17157,2.357583ms,1.681208ms,6
F59146#F25132,131.667µs,138.667µs,0
F17690#F28826,1.234167ms,1.634792ms,3
F14950#F28175,416.917µs,364.291µs,0
F22668#F49093,685.625µs,2.053875ms,0
F32043#F5881,355.25µs,144.916µs,1
F6943#F42717,647.917µs,468.75µs,0
F39266#F57214,194.999µs,208.958µs,0
F52605#F34397,328.167µs,295.583µs,2
F3405#F34643,476.541µs,714.834µs,0
F29200#F5111,3.032292ms,1.373542ms,2
F10101#F26777,748.125µs,822.625µs,4
F25968#F31313,350.042µs,399.833µs,0
F31410#F63615,126.251µs,304.708µs,0
F35972#F11497,389.333µs,459.292µs,1
F16346#F39454,350.583µs,113.291µs,0
F38947#F54055,130.584µs,139.583µs,0
F27265#F25719,1.093042ms,1.068625ms,1
F35113#F37090,245.708µs,210.625µs,0
F27195#F27705,794.666µs,758.75µs,1
F9107#F62019,146.501µs,119.333µs,0
F57935#F21976,251.209µs,154.958µs,1
F16092#F53368,378.208µs,358µs,0
F23874#F48382,194.084µs,264.834µs,1
F10280#F61003,220.416µs,144.167µs,0
F31246#F41549,175.334µs,195.5µs,0
F34171#F4017,329.792µs,271.459µs,1
F18012#F19654,2.500124ms,1.921958ms,2
F62895#F44294,124.708µs,139.292µs,0
F20661#F8599,829.083µs,600.25µs,1
F13560#F4891,266.957µs,315.542µs,1
F23299#F42936,968.125µs,703.25µs,3
F44561#F3725,447.042µs,657.292µs,1
F310#F44932,426.166µs,396.167µs,0
F53397#F42895,300.125µs,389.541µs,0
F49033#F1421,819.874µs,612µs,0
F22325#F50583,377.417µs,420.084µs,0
F48931#F59713,118.667µs,111.625µs,0
F20255#F25972,364.875µs,596.542µs,1
F39077#F50562,488.792µs,440.375µs,0
F10446#F43429,477.5µs,487.167µs,2
F44582#F11681,246.584µs,235.041µs,0
F44621#F45591,149.167µs,171.5µs,0
F24274#F16666,767.667µs,856µs,3
F876#F44295,230.875µs,301.916µs,0
F32633#F56080,133.543µs,119.375µs,0
F48324#F53108,442.832µs,264.042µs,1
F5920#F51731,296.541µs,540.417µs,0
F12210#F28894,1.163625ms,779.333µs,2
F13073#F39976,162.792µs,188.75µs,0
F33818#F53652,200.167µs,138.5µs,0
F30150#F7800,261.042µs,273.958µs,0
F52986#F31401,153.709µs,334.75µs,1
F14442#F4891,2.507042ms,773.541µs,1
F32566#F26116,119.875µs,134.959µs,0
F48326#F42268,324.333µs,267.167µs,0
F24228#F226,1.169208ms,1.125625ms,3
F17789#F18589,930.291µs,1.020875ms,0
F6527#F31302,369.791µs,457.209µs,0
F60385#F49008,255.25µs,531.167µs,0
F53655#F43828,677.333µs,403.583µs,0
F13294#F13550,2.048ms,5.328792ms,5
F15666#F26584,143.292µs,119.791µs,1
F16161#F18007,2.643959ms,2.285ms,3
F42087#F43277,304.291µs,320.25µs,0
F30128#F25115,141.166µs,129.083µs,0
F9221#F51737,406.584µs,325µs,1
F45830#F4555,481.791µs,376.75µs,0
F11871#F9519,1.436291ms,1.566542ms,2
F18050#F231,1.467375ms,2.014125ms,2
F25400#F35977,246.416µs,154.333µs,1
F7807#F40002,244.292µs,287.542µs,2
F10896#F7366,1.307792ms,3.220833ms,1
F2908#F17789,2.493208ms,2.12725ms,5
F23594#F8576,2.483667ms,2.206708ms,6
F55480#F30503,567.584µs,319.625µs,0
F31757#F57849,315.376µs,194.875µs,0
F13063#F23520,1.875292ms,1.151792ms,1
F51521#F51464,138.125µs,122.417µs,0
F62975#F29030,121.75µs,134.416µs,0
F47518#F32885,466µs,714.5µs,1
F29714#F43751,269.417µs,292.125µs,0
F49418#F45274,372.833µs,354.875µs,0
F6912#F33660,551.624µs,748.042µs,1
F60705#F19158,335.749µs,365.166µs,1
F61873#F51239,133.209µs,205.417µs,0
F53009#F44373,2.027125ms,333.709µs,0
F62777#F6207,147.084µs,169µs,0
F7809#F52755,175.5µs,117.709µs,0
F32565#F27060,117.208µs,127.542µs,0
F38315#F14098,705.125µs,934.042µs,1
F35436#F37587,161.876µs,148.666µs,0
F12448#F2484,1.999333ms,7.855084ms,3
F16820#F9832,4.691458ms,3.920834ms,3
F51991#F43415,592.542µs,519.542µs,1
F31700#F51948,227.291µs,204.042µs,0
F47220#F1403,286.208µs,516µs,0
F57239#F35607,206.084µs,129.666µs,0
F60923#F24168,299.042µs,296.25µs,0
F3506#F47333,368.708µs,1.2055ms,2
F35530#F35747,122.292µs,133µs,1
F60614#F3929,212.916µs,430.208µs,0
F62680#F60019,192.834µs,112.167µs,0
F32737#F22325,128.583µs,133.416µs,0
F30781#F39817,293.583µs,111.333µs,0
F2653#F2132,2.533126ms,5.702625ms,7
F60908#F19117,242.791µs,379.041µs,0
F37880#F12246,932.667µs,1.171ms,1
F61350#F26777,418.459µs,304.458µs,1
F32644#F18416,186.251µs,312.958µs,1
F59879#F42768,144.875µs,126.375µs,0
F29559#F33003,485.5µs,133.709µs,1
F54652#F56861,156.709µs,152.709µs,0
F11726#F3128,1.042084ms,1.364583ms,1
F3607#F18275,1.525334ms,2.666333ms,3
F37309#F60160,120.458µs,134.458µs,0
F62844#F14426,133.75µs,120.917µs,0
F33715#F16061,158.625µs,337.25µs,1
F43311#F22055,387.583µs,267.459µs,0
F55694#F10382,253.376µs,441.75µs,0
F31286#F25589,141.957µs,115.875µs,0
F718#F27181,2.25375ms,740.375µs,0
F60357#F60391,222µs,530.167µs,0
F36952#F45159,195.292µs,111.417µs,0
F25859#F5759,779.876µs,1.692166ms,4
F40450#F42168,164.876µs,160.292µs,0
F53900#F7501,260.458µs,324.125µs,0
F60056#F59502,122.167µs,136.208µs,0
F10807#F10904,2.950666ms,2.372958ms,3
F29393#F63417,120.458µs,114.209µs,0
F12330#F56128,226.208µs,221.708µs,1
F41203#F14877,739.459µs,732.166µs,1
F6637#F27791,123.958µs,118.75µs,0
F10732#F53513,236µs,137.667µs,0
F16971#F4356,341.5µs,247.916µs,0
F45894#F58052,270.959µs,254.292µs,0
F17004#F41299,1.075084ms,866.541µs,2
F5653#F9363,1.487208ms,1.522625ms,1
F39228#F39715,797.208µs,565.708µs,0
F9772#F2579,2.090417ms,2.240208ms,3
F41730#F60469,132.376µs,173.875µs,0
F16248#F40896,801.001µs,1.304042ms,3
F45570#F60045,115.708µs,114.709µs,0
F7785#F40744,271.208µs,413.584µs,0
F22888#F3843,2.471584ms,785.125µs,1
F44577#F59657,130.417µs,339.875µs,0
F32123#F21067,242.957µs,151.459µs,0
F31637#F62029,116.709µs,118.75µs,0
F62195#F44668,130.25µs,112.167µs,0
F61453#F38385,244.251µs,154.625µs,0
F54864#F24362,367.208µs,208.958µs,0
F31751#F18382,2.255917ms,589µs,0
F52310#F7508,174µs,131.125µs,0
F53958#F36810,119.167µs,124.542µs,0
F4669#F60809,264.042µs,212.333µs,0
F10059#F50513,240.416µs,368.417µs,1
F58705#F52486,113.792µs,115.541µs,0
F14866#F10160,1.061333ms,1.504333ms,0
F7196#F5901,2.148709ms,1.384875ms,1
F57336#F2192,354µs,141.25µs,0
F40205#F45894,697.584µs,567.583µs,1
F47796#F58733,115.417µs,125.125µs,0
F56687#F14580,135.584µs,237.208µs,0
F55855#F21371,249.501µs,250.417µs,0
F56098#F59529,118.249µs,138.5µs,0
F30903#F7423,169.125µs,135.458µs,0
F22525#F17907,137.917µs,120.292µs,0
F33332#F15086,254.126µs,264.917µs,0
F43230#F23757,118.375µs,131.125µs,0
F15563#F61369,128.958µs,227.084µs,0
F13944#F49626,173.5µs,164.667µs,0
F57730#F28226,135.792µs,264.834µs,0
F28431#F47694,330.542µs,143µs,0
F18387#F35228,197.125µs,136.208µs,0
F60221#F20169,113.708µs,110.75µs,0
F43746#F62704,114.75µs,147.458µs,1
F60013#F35736,116.667µs,118.125µs,0
F20724#F50669,293.417µs,251.583µs,0
F47374#F13874,387.083µs,735.5µs,0
F35966#F27985,247.959µs,270.75µs,0
F26255#F59592,139.334µs,123.625µs,0
F56629#F1173,283.834µs,292.791µs,0
F20708#F51709,249.376µs,255.5µs,2
F29307#F18980,213.167µs,249.708µs,0
F2645#F12823,1.919542ms,2.175917ms,6
F12057#F31382,171.583µs,111.542µs,0
F4007#F62500,119.084µs,122.416µs,0
F7601#F3005,585.416µs,839.542µs,1
F11086#F49375,372µs,528.542µs,0
F52144#F41979,165.917µs,165.75µs,0
F43189#F27484,447.001µs,433.667µs,2
F15182#F55241,253.75µs,236.125µs,0
F2002#F54810,264.459µs,223.292µs,0
F32375#F7594,126.875µs,120.166µs,0
F17306#F51151,236.583µs,221.792µs,0
F14853#F39085,838.625µs,1.556917ms,4
F23526#F48225,597.042µs,433.292µs,0
F56232#F34209,122.584µs,207.5µs,0
F30589#F2421,314.833µs,472.208µs,1
F410#F49360,442.208µs,340.459µs,0
F36731#F10677,462.167µs,794.25µs,2
F35353#F62750,113.001µs,110.792µs,0
F56073#F1852,156.916µs,161.167µs,0
F52952#F46425,493.959µs,398µs,0
F36413#F22925,1.03475ms,834.416µs,4
F1211#F3598,1.313833ms,1.26375ms,4
F5027#F6033,1.794667ms,1.85175ms,5
F16863#F31077,640.625µs,651.583µs,0
F45023#F18849,502.208µs,704.75µs,2
F43052#F23561,569.874µs,427.667µs,0
F15480#F51437,134.208µs,119.208µs,0
F61360#F59344,115.875µs,128.917µs,1
F37322#F36627,682.792µs,873.625µs,2
F31123#F26496,116.375µs,167.625µs,0
F37608#F705,920.084µs,904.458µs,1
F39170#F13687,407.25µs,353µs,0
F9762#F37530,617.959µs,627.792µs,1
F41529#F23718,250.708µs,565.208µs,0
F55334#F18677,393.418µs,436.583µs,0
F22282#F36849,792.166µs,893.792µs,3
F26405#F41614,152.375µs,120.75µs,0
F18596#F22007,557.042µs,601.416µs,1
F9880#F2628,671.459µs,502.334µs,2
F42451#F12383,597.291µs,626.334µs,0
F21814#F23976,333.667µs,378.042µs,0
F13569#F43491,461.416µs,433.75µs,1
F63102#F35886,116.041µs,117.709µs,0
F53236#F55561,129µs,154.25µs,0
F53146#F30537,115.209µs,114.25µs,0
F34929#F62617,120.541µs,116.084µs,0
F47702#F34911,287.667µs,277.125µs,2
F15750#F50778,445.707µs,503.125µs,1
F16656#F52069,159.208µs,148.125µs,0
F62784#F27749,115.375µs,137.375µs,0
F2070#F52280,210.876µs,189.541µs,0
F49079#F8573,113.916µs,118.833µs,0
F39844#F15775,606.708µs,689.458µs,2
F24948#F60782,120.958µs,119.875µs,0
F13066#F33830,127.333µs,138.292µs,0
F7731#F61325,205.667µs,114.291µs,0
F8537#F2314,1.668374ms,4.020917ms,5
F12262#F19399,178.666µs,137.25µs,0
F52477#F52415,616.292µs,129µs,0
F23306#F5009,131.708µs,135.375µs,0
F54603#F6465,133.125µs,127.458µs,0
F3700#F3067,576.167µs,582.875µs,1
F62754#F52921,126.417µs,126.083µs,0
F56727#F50203,173.126µs,125.625µs,0
F26906#F43800,237.418µs,239.5µs,0
F8233#F11043,1.156209ms,1.315084ms,2
F7792#F43570,856.083µs,588.333µs,1
F53526#F1301,168.709µs,222.458µs,0
F40210#F34835,147.166µs,125.375µs,0
F23963#F42615,312.958µs,307.375µs,1
F24084#F59678,145.834µs,141.958µs,0
F9496#F47501,524.083µs,613µs,0
F30266#F55420,292.667µs,233µs,1
F32895#F30012,142.583µs,128.916µs,1
F53453#F43409,191.958µs,151µs,1
F15903#F15266,430.541µs,423.458µs,0
F31853#F60657,255.792µs,239.5µs,3
F6639#F53708,154.625µs,125.333µs,0
F29144#F53837,416.833µs,372.708µs,1
F39706#F48787,278.834µs,319.333µs,1
F1392#F53236,134.125µs,146.291µs,0
F11864#F41651,570.292µs,671.25µs,1
F11#F20124,923.126µs,800.25µs,2
F33415#F33174,128.459µs,129.791µs,1
F10748#F18420,729.875µs,685.459µs,3
F12892#F15418,989.376µs,1.592208ms,0
F6715#F3445,2.30725ms,2.416916ms,5
F25588#F10289,1.104708ms,4.571875ms,1
F35990#F6500,371.291µs,471.375µs,1
F58778#F11777,352.166µs,155.25µs,1
F3713#F37452,541.542µs,460.875µs,2
F37204#F22459,181.959µs,132.375µs,2
F44067#F22140,392.25µs,375.625µs,0
F56772#F35362,139.249µs,127µs,1
F38566#F37339,889.334µs,784.042µs,1
F57977#F22924,241.833µs,261.542µs,0
F5108#F18127,1.124792ms,1.458292ms,6
F14568#F15817,2.133958ms,1.770792ms,1
F23696#F49572,328.334µs,468.625µs,0
F26841#F42056,334µs,306.333µs,0
F42549#F18645,243.709µs,254.25µs,0
F23594#F3976,244.25µs,320.75µs,0
F12183#F59289,113.459µs,124.083µs,0
F55786#F5599,192.5µs,131.25µs,0
F61642#F29630,173.5µs,118.416µs,0
F23417#F20734,1.255083ms,1.193084ms,4
F915#F19394,1.532958ms,1.6405ms,5
F32448#F26010,140.958µs,120.625µs,0
F31217#F9055,195.292µs,173µs,0
F35486#F5805,423.5µs,141.875µs,0
F60459#F37847,250.875µs,401.333µs,0
F37031#F26181,556.958µs,661.208µs,0
F4602#F22955,902.834µs,804.125µs,3
F6548#F45482,355.042µs,573.916µs,0
F55758#F38921,262.749µs,214.708µs,0
F22268#F41874,769µs,1.25575ms,1
F22578#F29477,136.084µs,113.875µs,0
F28921#F53927,202.251µs,281.042µs,0
F37077#F7466,548.082µs,621.625µs,1
F42566#F53428,124.791µs,251.459µs,0
F53319#F4176,162.375µs,216.25µs,0
F4613#F4218,1.703041ms,1.645625ms,4
F21954#F17907,367µs,590.458µs,1
F56015#F35358,153.124µs,122.875µs,0
F52671#F18472,155.084µs,450.042µs,0
F2954#F50171,737.542µs,596.75µs,0
F33108#F10864,173.666µs,117.5µs,0
F17169#F28917,761.708µs,504.833µs,1
F22746#F25380,947.959µs,2.303333ms,1
F40797#F12651,1.092417ms,544.334µs,0
F15770#F44156,391.291µs,466.708µs,0
F33649#F22842,151.458µs,142.375µs,0
F24311#F55954,282.458µs,202.709µs,0
F35158#F3931,122.709µs,124.583µs,0
F39924#F34169,119.375µs,115.333µs,1
F48720#F49920,154.041µs,121.875µs,0
F28913#F29296,687.042µs,756.417µs,1
F26647#F3214,659.958µs,641.792µs,3
F28960#F45093,197.125µs,185.875µs,0
F28386#F11773,345.292µs,799.333µs,0
F1199#F4018,2.510625ms,1.904167ms,1
F63388#F46799,120.208µs,135.583µs,0
F43889#F22191,835.333µs,557µs,0
F60401#F50851,161.207µs,112.708µs,0
F11459#F3313,673.249µs,734.709µs,0
F57503#F62617,148.625µs,116.333µs,1
F28239#F52304,685.417µs,260.666µs,2
F53267#F18511,512.874µs,525.875µs,0
F7837#F27747,820.75µs,713.208µs,4
F15929#F57040,174.708µs,250.458µs,0
F13353#F5336,1.929249ms,1.449958ms,6
F17478#F1543,1.864875ms,1.9295ms,5
F42786#F51686,143.417µs,248.792µs,0
F39138#F42676,435.042µs,409.834µs,1
F57850#F15326,130.584µs,116.958µs,0
F22644#F49566,251.041µs,305.416µs,1
F19989#F54394,384.584µs,384.958µs,0
F41742#F58138,202.375µs,361.709µs,1
F1954#F14016,1.934251ms,2.926875ms,1
F50634#F18965,157.792µs,197.209µs,0
F21532#F10798,1.89475ms,694.208µs,1
F42357#F11094,563.793µs,1.052625ms,0
F26933#F12033,2.735959ms,876.208µs,1
F39571#F1208,521.332µs,1.189208ms,0
F38210#F27198,202.625µs,194.416µs,0
F43897#F8698,329.416µs,326.334µs,0
F37901#F11407,752.458µs,770.125µs,4
F10019#F50081,148.791µs,132.208µs,0
F8399#F34824,1.055083ms,768.958µs,1
F34043#F17433,319.542µs,328µs,2
F49038#F46289,166.083µs,166.125µs,0
F48895#F15738,360.75µs,220.875µs,1
F6221#F51428,164.625µs,305.125µs,1
F29560#F55269,126.292µs,155.083µs,0
F36323#F38288,955.709µs,2.020375ms,1
F6135#F62060,584.583µs,181.625µs,0
F12680#F21989,380.666µs,377.833µs,0
F44186#F45065,124.501µs,290.167µs,0
F34950#F59812,120.958µs,111.667µs,0
F8829#F47250,132.709µs,124.792µs,0
F59586#F30461,128.959µs,116.75µs,1
F58416#F36083,123.834µs,117.083µs,0
F13810#F59883,114.792µs,113.5µs,0
F11454#F72,1.990875ms,2.708083ms,5
F25813#F18851,1.5805ms,1.180125ms,2
F35964#F1958,134.458µs,122.833µs,0
F30271#F43819,161µs,154.875µs,1
F614#F56840,160.292µs,115.625µs,0
F62282#F5250,114.167µs,117.833µs,0
F9240#F57180,262.959µs,262.291µs,2
F46555#F13662,792.791µs,766.167µs,0
F49171#F8380,306.584µs,357.042µs,1
F51799#F13545,310µs,380.042µs,0
F7227#F39629,881.084µs,781.5µs,3
F29246#F34382,165.375µs,139.042µs,0
F9939#F8680,2.366041ms,4.028958ms,11
F32190#F39170,204.459µs,152.083µs,0
F44355#F38055,294.5µs,274.75µs,0
F9614#F31939,320.626µs,348.458µs,0
F45993#F50308,281.208µs,344.208µs,2
F46701#F23675,1.343375ms,559µs,1
F27452#F40786,1.463459ms,575.541µs,0
F37542#F44400,580.374µs,628.042µs,0
F42618#F42598,377.625µs,374.375µs,1
F25840#F6535,995.959µs,1.232416ms,4
F59761#F39767,130.625µs,129.292µs,0
F49382#F42871,148.209µs,241.167µs,0
F47017#F25308,599.791µs,627.708µs,0
F3351#F26629,127.375µs,125.083µs,0
F32108#F43335,385.207µs,482.042µs,1
F48207#F9400,530.667µs,548.875µs,1
F28714#F55118,143.041µs,152.75µs,1
F13114#F5955,1.344292ms,1.537792ms,4
F15263#F54350,254.25µs,319.583µs,0
F57211#F24874,137.584µs,167.334µs,1
F33928#F41810,399.667µs,774µs,1
F9313#F38893,1.607584ms,1.279167ms,1
F12184#F13601,1.018418ms,1.216708ms,4
F44617#F2830,235.458µs,247.208µs,0
F36809#F21464,697.375µs,812.542µs,1
F17998#F27002,348.291µs,333.667µs,1
F62458#F55975,152.083µs,126.166µs,0
F28513#F37291,177.25µs,219.709µs,0
F36406#F39320,664µs,673.5µs,4
F1307#F50951,238.791µs,265.417µs,0
F13836#F10147,1.537584ms,1.833541ms,1
F44778#F51489,249.5µs,231.709µs,0
F4821#F4785,1.155542ms,1.962208ms,3
F49018#F5443,563.959µs,328.625µs,0
F58803#F32166,136.541µs,174.375µs,0
F49991#F27620,523.75µs,440.584µs,1
F49496#F23587,343.292µs,464.292µs,1
F49172#F57464,145.875µs,263.041µs,0
F52993#F11089,412.375µs,678.583µs,0
F33595#F34331,445.916µs,909.666µs,0
F36379#F32580,376.083µs,642.542µs,0
F41083#F54075,465.292µs,465.542µs,0
F15278#F49708,428.416µs,355.833µs,0
F21685#F34641,528.958µs,574.125µs,0
F51024#F18819,191.459µs,340.292µs,1
F57508#F30937,1.146376ms,310.5µs,0
F38546#F33466,467.583µs,861.834µs,2
F22734#F29332,304.625µs,736.958µs,0
F39435#F27796,116.208µs,146.917µs,0
F12526#F48671,493.334µs,479.625µs,0
F25535#F16034,135.501µs,168.125µs,0
F55180#F19857,230.292µs,132.709µs,0
F42350#F930,157.041µs,282.333µs,0
F33981#F45016,627.166µs,317.167µs,0
F31160#F25282,167.543µs,549.583µs,0
F20481#F61063,429.5µs,175.958µs,0
F40674#F22033,554.833µs,679.542µs,2
F57862#F29458,195.833µs,170.75µs,0
F60166#F24413,118.084µs,115.208µs,0
F1134#F24358,118.333µs,128.834µs,1
F29189#F6596,718.083µs,1.009666ms,2
F30427#F27338,1.858667ms,690.083µs,2
F62550#F12552,207.125µs,111.75µs,0
F22677#F36653,263.459µs,243.167µs,0
F47962#F1618,170.583µs,112.458µs,0
F31867#F61954,115.957µs,128.834µs,0
F20356#F2146,463.041µs,443.708µs,1
F5139#F62500,112.167µs,160.166µs,0
F59841#F55591,133.334µs,117.75µs,0
F3002#F51867,347.167µs,414.167µs,1
F46015#F22464,172.917µs,175.042µs,0
F23186#F44261,365.208µs,377.416µs,1
F10353#F27095,455.208µs,478.167µs,0
F5972#F2815,1.394959ms,1.293292ms,4
F61735#F62014,113.166µs,129.917µs,0
F5550#F38261,780.208µs,667.584µs,2
F843#F17013,512.376µs,668.333µs,1
F30548#F33042,400.125µs,415µs,1
F13241#F46236,686.376µs,648.584µs,0
F27016#F24464,522.583µs,713.583µs,2
F426#F54495,167µs,240.375µs,1
F33303#F55579,263.542µs,204.459µs,0
F52992#F56045,115.667µs,183.25µs,0
F22408#F26402,469.125µs,560.708µs,0
F30204#F22329,758.834µs,967.917µs,3
F25703#F54687,194.833µs,258µs,0
F26798#F24709,445.043µs,314.042µs,0
F10639#F28296,153.875µs,132.875µs,1
F44038#F61974,145.875µs,117.792µs,0
F62447#F24209,125.916µs,144.167µs,0
F57153#F36531,129.375µs,193.25µs,0
F36380#F2813,453.125µs,414.5µs,0
F23861#F5315,314.874µs,281.708µs,1
F56596#F26913,408.625µs,298.875µs,0
F27079#F57492,112.125µs,146.459µs,0
F26885#F22308,987.167µs,1.208042ms,2
F61869#F5249,116.543µs,117.208µs,0
F57017#F55495,112.543µs,112.5µs,0
F45082#F40090,256.501µs,240.584µs,2
F58665#F8500,130.25µs,129.291µs,0
F40626#F40958,348.666µs,340.541µs,0
F38667#F9508,553.084µs,528.583µs,3
F57169#F54819,209.667µs,163.125µs,0
F28372#F14331,123.042µs,222.5µs,0
F45282#F27468,158.293µs,197.75µs,0
F13958#F33368,259.25µs,1.035167ms,0
F41766#F16877,2.192542ms,741.625µs,1
F62270#F43957,153.083µs,135.167µs,1
F14106#F16516,403.499µs,478.375µs,1
F43212#F1671,385.666µs,695µs,0
F48963#F20301,660.417µs,871.292µs,3
F37088#F52772,160.875µs,132.458µs,1
