keyword,clientSearchTime,serverTime,resultLength
F33503#F28052,904.283µs,1.018865184s,1
F35377#F39679,663.988µs,1.073332921s,0
F2396#F40999,1.77043ms,963.662958ms,11
F51737#F62849,736.635µs,1.040765291s,1
F16484#F35505,1.87323ms,669.067877ms,2
F48311#F30194,1.318669ms,861.301433ms,4
F8556#F34618,1.130856ms,720.81117ms,3
F49772#F1347,1.398784ms,661.429139ms,9
F59115#F32536,741.097µs,1.079567885s,0
F58275#F33702,682.343µs,1.059949254s,0
F20008#F21504,5.465301ms,1.184622113s,26
F44520#F61908,875.652µs,793.545621ms,1
F42311#F24735,714.491µs,756.950804ms,1
F30549#F44143,1.612261ms,655.360841ms,4
F45428#F56899,825.765µs,727.704702ms,2
F51759#F26608,1.493486ms,630.603766ms,4
F63075#F42623,742.795µs,1.069923328s,0
F10192#F49343,1.245608ms,1.095189549s,4
F49291#F43479,1.420655ms,835.832582ms,6
F60430#F52751,1.147105ms,724.481776ms,2
F30854#F53343,723.511µs,994.580723ms,1
F6880#F23173,2.682178ms,1.196063043s,25
F41317#F37535,833.852µs,681.957671ms,1
F55370#F46108,818.362µs,705.894891ms,1
F58409#F15636,890.579µs,835.652075ms,1
F58980#F54029,828.294µs,1.050134512s,1
F36324#F58219,1.841801ms,772.573317ms,6
F29760#F11173,729.121µs,1.009374613s,1
F50130#F54949,957.312µs,802.64037ms,1
F12406#F23957,3.538666ms,1.273824059s,32
F347#F42480,1.623277ms,1.110047161s,4
F378#F39062,2.109249ms,1.200193466s,16
F41960#F16942,1.118252ms,683.743141ms,3
F46060#F32188,709.229µs,1.133703583s,1
F61005#F33504,964.179µs,713.639402ms,3
F3571#F62884,714.83µs,1.087771998s,1
F22101#F15089,667.505µs,1.232785525s,1
F52777#F56393,700.343µs,1.125990222s,1
F44112#F60997,357.603µs,787.682844ms,1
F59556#F22699,758.747µs,1.012927998s,1
F58210#F10918,1.297552ms,702.690254ms,5
F26449#F29777,779.571µs,1.069941031s,1
F17295#F46902,1.188237ms,651.307982ms,5
F48672#F6653,1.059144ms,683.355832ms,5
F30844#F20763,1.677719ms,899.814467ms,11
F54405#F7782,1.337804ms,771.527672ms,2
F29450#F56177,747.979µs,1.071108638s,0
F50717#F32091,1.330635ms,925.382717ms,1
F21865#F34136,1.133085ms,939.127105ms,3
F22127#F19508,2.058005ms,1.163537168s,16
F21915#F23684,2.339128ms,1.19138009s,22
F47913#F44756,2.040591ms,1.066143477s,11
F11189#F48692,1.82244ms,1.118915267s,13
F50683#F19791,1.406249ms,645.042531ms,6
F10728#F23830,1.844341ms,1.19292244s,20
F37548#F46845,946.325µs,717.820271ms,3
F17387#F5293,1.585978ms,625.088071ms,10
F34165#F22551,1.456551ms,1.171699768s,15
F54353#F59896,761.402µs,1.011587682s,0
F57897#F20329,663.73µs,960.23228ms,0
F3990#F12089,2.551228ms,1.217505181s,18
F21043#F48339,1.914997ms,968.510908ms,9
F28927#F40996,1.226962ms,912.267099ms,3
F21573#F10596,2.545713ms,1.193096979s,19
F59564#F22806,954.143µs,842.459658ms,0
F42041#F38037,1.131541ms,714.350478ms,4
F5927#F9399,4.028728ms,1.418047935s,46
F15043#F34714,3.506099ms,758.90566ms,7
F23231#F15516,3.260848ms,1.435310926s,32
F30866#F35350,772.792µs,1.141995251s,1
F36097#F1200,656.657µs,1.089636505s,1
F42690#F38535,1.475855ms,892.59145ms,5
F42838#F7650,1.678161ms,864.887351ms,7
F57305#F28461,720.461µs,1.062838695s,1
F2586#F57966,835.663µs,760.777179ms,2
F18323#F26560,711.35µs,933.748458ms,1
F61131#F28177,807.668µs,743.635178ms,2
F4833#F7893,4.176923ms,1.802952342s,51
F51724#F27897,1.107251ms,705.920227ms,3
F32905#F50579,666.732µs,928.578659ms,1
F31289#F11821,925.227µs,725.774705ms,1
F44111#F31494,1.394744ms,660.312654ms,4
F23155#F56250,1.012164ms,673.030092ms,5
F19533#F40679,1.669522ms,978.831154ms,8
F63601#F58117,738.393µs,1.088016469s,0
F34844#F24231,1.627886ms,646.25276ms,6
F13226#F60904,844.771µs,777.111646ms,1
F36924#F18723,1.495211ms,824.345307ms,9
F33318#F43634,806.624µs,1.066837111s,0
F11526#F671,2.7407ms,1.204032956s,30
F47242#F38892,393.647µs,709.333508ms,1
F59499#F15718,722.789µs,1.021826373s,1
F1473#F48173,1.196522ms,666.26602ms,5
F11296#F15575,2.182438ms,1.177891824s,19
F27324#F8106,1.937443ms,1.159314509s,16
F49558#F6841,1.328618ms,857.297433ms,7
F56277#F43388,941.63µs,724.273114ms,2
F21534#F61225,666.751µs,1.124487107s,0
F2452#F20291,2.471242ms,1.222216065s,23
F4562#F25421,1.611561ms,1.053773287s,15
F20700#F45316,782.309µs,736.12623ms,3
F21852#F4945,2.726099ms,1.205428583s,31
F23793#F24406,1.487932ms,797.905501ms,6
F31199#F42720,1.03597ms,706.124048ms,1
F44247#F6499,1.454207ms,797.023136ms,9
F33979#F52020,724.295µs,1.052548741s,1
F31383#F48168,1.686891ms,901.105778ms,5
F1493#F27220,730.088µs,1.077212709s,1
F32550#F41775,2.185023ms,1.038705684s,6
F2452#F21413,2.422542ms,1.203657099s,21
F40389#F42431,1.460087ms,969.503011ms,6
F9850#F56356,1.082231ms,844.009264ms,6
F40341#F17486,2.318245ms,1.202525319s,18
F7621#F19704,2.230077ms,1.254494961s,26
F40233#F59574,883.183µs,823.954346ms,1
F37415#F44897,820.328µs,775.306691ms,1
F42802#F7129,1.084835ms,696.312696ms,3
F37494#F61159,723.755µs,1.074180144s,0
F29745#F31122,1.203799ms,661.518459ms,4
F4721#F45812,1.04105ms,632.532147ms,4
F61978#F42880,707.997µs,1.087320566s,1
F46084#F49949,1.63219ms,762.928186ms,3
F44579#F43591,1.789683ms,900.41178ms,6
F13293#F3004,2.587397ms,1.222353974s,29
F3936#F54444,1.381203ms,667.63307ms,8
F17949#F37764,1.568724ms,1.144518499s,8
F58694#F9398,889.557µs,820.407677ms,2
F54425#F52115,734.032µs,1.099905063s,1
F45992#F16989,654.953µs,1.102168717s,1
F38613#F32176,1.191315ms,663.465458ms,2
F53190#F23193,1.009136ms,680.681672ms,5
F12246#F15928,3.283073ms,1.686578455s,45
F57142#F56893,1.065845ms,687.021843ms,2
F41349#F16102,2.526603ms,1.203706674s,15
F44861#F17949,1.473593ms,1.097319557s,6
F59879#F26297,842.724µs,1.070762908s,0
F22235#F30880,1.686649ms,837.140254ms,5
F38322#F32024,723.113µs,1.167159291s,1
F2181#F16303,2.354432ms,1.177885046s,19
F43478#F7518,1.46672ms,1.029455646s,12
F29964#F55213,1.424831ms,816.349906ms,1
F61560#F7464,847.619µs,742.564979ms,3
F11256#F37567,1.488672ms,978.308909ms,11
F43994#F18964,1.242848ms,857.8904ms,5
F44854#F32319,676.395µs,998.534292ms,0
F28878#F23256,3.508931ms,1.195467989s,20
F16869#F21316,2.102083ms,1.184883043s,18
F25770#F5244,2.448566ms,1.242373505s,32
F32796#F33320,753.62µs,1.054622555s,0
F35727#F23683,1.183677ms,752.089574ms,1
F47102#F40913,1.540021ms,867.127679ms,7
F32371#F28838,1.255538ms,663.615264ms,6
F35869#F49845,750.89µs,752.71047ms,1
F37525#F32633,719.186µs,1.0822524s,1
F59818#F23786,657.085µs,1.019837914s,1
F32628#F27303,678.426µs,1.025384644s,1
F33102#F29069,679.174µs,1.01124395s,1
F43245#F10087,1.343981ms,838.016575ms,5
F20846#F57541,655.777µs,1.114487841s,0
F63035#F62782,792.342µs,1.00651825s,0
F23628#F430,1.85302ms,1.063357489s,11
F24679#F4627,2.623948ms,1.195753821s,16
F11039#F58170,850.111µs,786.881998ms,2
F3506#F59149,723.116µs,961.697704ms,1
F51503#F54821,865.491µs,765.938375ms,1
F25525#F10834,731.467µs,782.896044ms,1
F18915#F58903,685.466µs,1.00582064s,1
F18006#F11349,1.914122ms,1.121738026s,14
F19620#F34640,722.919µs,1.013987377s,1
F4944#F13981,3.769549ms,1.290993623s,44
F11021#F53872,467.773µs,1.034179368s,1
F13089#F30531,658.862µs,1.076757877s,1
F42127#F56843,665.194µs,1.126660019s,0
F12103#F652,3.776264ms,1.187895303s,30
F41669#F54452,1.058475ms,691.737679ms,3
F18826#F20823,2.18761ms,1.194035899s,16
F49625#F60156,710.792µs,976.427266ms,0
F27597#F8110,2.326603ms,1.204580435s,11
F30823#F55760,904.382µs,804.161676ms,1
F33040#F54079,765.945µs,1.050006823s,1
F15543#F19806,3.265405ms,1.177606809s,30
F61711#F4830,794.713µs,981.020725ms,1
F12864#F27913,681.138µs,1.108228362s,1
F4385#F31925,1.879299ms,1.045289022s,9
F40102#F33224,820.064µs,1.013234463s,0
F18556#F24044,3.949581ms,1.194705256s,23
F44502#F45150,792.065µs,685.320803ms,2
F40474#F14337,1.622775ms,1.183989261s,8
F36957#F10604,1.471426ms,820.150079ms,8
F12611#F45803,986.379µs,759.561557ms,3
F34493#F37374,1.806079ms,1.073079574s,8
F47268#F30796,1.559378ms,897.586129ms,3
F49106#F2956,1.253139ms,667.209446ms,2
F39960#F13532,1.685737ms,1.152877342s,15
F16539#F52280,1.195451ms,720.332941ms,2
F36335#F54164,843.018µs,799.279149ms,1
F11364#F5408,3.210366ms,1.319064702s,45
F19440#F16622,746.164µs,1.148116912s,10
F26847#F52141,721.551µs,956.918818ms,1
F825#F24630,2.16881ms,1.208297567s,17
F16153#F48015,1.163939ms,661.99943ms,4
F21764#F8581,2.677561ms,1.187429199s,33
F18906#F16486,2.061372ms,1.249945866s,17
F6930#F46318,1.122016ms,767.844817ms,8
F52616#F47348,1.515336ms,896.664735ms,6
F31100#F49978,1.217875ms,822.422106ms,3
F45870#F31886,1.077954ms,713.655378ms,2
F29538#F4227,1.998225ms,1.167816675s,16
F23043#F62227,720.455µs,1.062727613s,1
F2831#F35104,914.436µs,794.293237ms,2
F24850#F25403,880.421µs,765.906871ms,0
F18230#F1634,2.855286ms,1.23154658s,28
F3823#F5075,2.478088ms,1.201079101s,20
F24030#F8718,3.427457ms,1.215387382s,35
F39312#F38556,1.313159ms,790.094558ms,9
F988#F50801,1.419742ms,859.070558ms,9
F11355#F52247,1.502226ms,653.979263ms,4
F4853#F12464,2.37283ms,1.215164502s,25
F29067#F34430,1.45185ms,1.017191861s,8
F58913#F22535,715.546µs,1.140057598s,0
F29648#F60692,743.498µs,1.08036555s,0
F11721#F47936,1.986633ms,1.046321264s,8
F32514#F34261,981.144µs,776.862125ms,1
F37596#F59166,753.697µs,748.622311ms,2
F49042#F35182,1.308192ms,653.432072ms,2
F10206#F17804,2.545679ms,1.230128886s,47
F54690#F33692,261.09µs,1.04575262s,1
F8694#F51372,1.475438ms,681.458649ms,4
F12323#F22286,1.108234ms,817.817104ms,9
F666#F60882,767.717µs,948.167219ms,1
F62860#F3384,211.908µs,1.014780033s,1
F62455#F58914,716.507µs,1.093088638s,0
F12362#F16743,3.645453ms,1.201099108s,32
F62334#F17182,761.379µs,1.108210302s,0
F53461#F51294,1.515882ms,677.926453ms,3
F43466#F3601,980.683µs,721.245886ms,3
F30989#F12179,650.202µs,1.055035843s,1
F4603#F31561,716.732µs,1.070852148s,1
F6613#F55750,940.938µs,803.75767ms,2
F57575#F11531,1.353408ms,717.083583ms,3
F11710#F45232,1.281354ms,641.532434ms,8
F50088#F59370,701.138µs,1.008752509s,0
F40681#F53075,1.060008ms,750.734433ms,2
F6010#F33815,720.789µs,1.025649433s,1
F46878#F37987,2.130385ms,1.07776783s,8
F35200#F59456,719.407µs,1.052656238s,0
F28983#F51265,1.685937ms,968.387335ms,8
F6864#F43453,1.53039ms,804.933392ms,7
F24127#F54549,721.869µs,1.068167515s,1
F6112#F57442,904.707µs,810.616006ms,1
F37054#F36069,714.416µs,1.033369207s,0
F28791#F31513,697.387µs,1.025639763s,0
F41143#F8304,1.870757ms,950.774499ms,7
F22899#F3855,2.803299ms,1.206715606s,18
F19547#F8073,1.544637ms,1.183635628s,16
F5708#F22062,2.726872ms,1.216236389s,29
F3340#F9940,3.050395ms,1.231389904s,43
F61383#F4054,932.829µs,759.656549ms,1
F27791#F45,660.402µs,1.0923078s,1
F60854#F25494,664.715µs,1.048427994s,0
F55601#F34077,657.111µs,1.032167588s,0
F54429#F4736,1.310519ms,670.32238ms,4
F25959#F39103,1.092272ms,677.709599ms,3
F7112#F20971,2.42359ms,1.19118044s,28
F63613#F35743,715.895µs,1.068429648s,1
F9657#F59239,725.689µs,1.042090437s,1
F37014#F62060,748.712µs,1.079660502s,0
F25190#F55521,956.041µs,839.664394ms,2
F16545#F34948,1.414079ms,654.477624ms,7
F57510#F58720,727.844µs,965.207565ms,1
F63103#F52609,671.188µs,1.066392826s,0
F36604#F60543,699.959µs,1.003263085s,1
F39639#F3377,859.857µs,795.872621ms,1
F28467#F30165,1.596088ms,676.669075ms,3
F50182#F12236,1.298086ms,791.652058ms,10
F63611#F43797,907.665µs,1.056750413s,1
F25917#F26319,5.309316ms,1.180603168s,11
F13778#F43668,1.48346ms,1.00581109s,9
F3692#F26001,895.432µs,821.82077ms,0
F2046#F13938,2.145585ms,1.186528497s,20
F34614#F52379,1.322934ms,794.46445ms,3
F61295#F45083,793.033µs,1.154782578s,0
F1120#F34953,1.803023ms,861.582364ms,7
F11153#F29276,1.987786ms,1.016667396s,15
F43317#F23165,1.574472ms,923.397528ms,2
F31222#F41334,1.766139ms,1.152904832s,5
F61639#F23291,956.309µs,791.597923ms,1
F3729#F38943,1.30453ms,839.746516ms,7
F47614#F60352,725.637µs,1.102571154s,1
F46356#F54853,1.422158ms,654.415931ms,4
F3915#F32405,931.33µs,676.680629ms,3
F6927#F43781,1.099638ms,829.72826ms,3
F61150#F17182,728.59µs,1.140958657s,0
F36402#F10790,2.279394ms,1.192152536s,10
F37485#F46606,1.595645ms,1.038167827s,9
F60502#F25009,921.691µs,753.603011ms,3
F56235#F62342,363.306µs,986.466601ms,0
F54222#F31481,1.094425ms,715.595466ms,3
F32538#F22617,730.508µs,1.066406247s,1
F19241#F16438,2.412537ms,1.208170668s,23
F21558#F26011,773.257µs,641.35032ms,5
F37710#F54398,889.326µs,757.925442ms,2
F62291#F40318,671.204µs,1.080632345s,1
F28177#F57006,862.834µs,678.786861ms,2
F44924#F4219,1.569184ms,1.18999257s,13
F48550#F58281,923.738µs,809.528417ms,2
F50159#F43569,1.270854ms,856.624052ms,2
F5030#F11079,1.230994ms,839.474991ms,7
F7257#F20936,2.799194ms,1.23131674s,21
F40512#F32751,882.62µs,862.120623ms,1
F59530#F7383,811.257µs,962.047741ms,1
F12990#F36808,1.719573ms,991.246019ms,5
F36914#F43027,928.212µs,788.231931ms,1
F33440#F47110,726.459µs,1.1137598s,0
F18771#F31296,2.304674ms,1.138726294s,11
F36403#F52022,1.52615ms,653.048086ms,6
F5563#F50888,746.955µs,1.039420022s,1
F9751#F63569,718.203µs,1.071719127s,1
F58443#F28960,1.10006ms,739.484923ms,3
F32693#F53515,847.788µs,805.928186ms,0
F31474#F6166,1.434296ms,797.385765ms,7
F28121#F25814,2.212961ms,1.220885031s,15
F48053#F49134,1.212589ms,978.120685ms,2
F27622#F25263,2.063897ms,1.199858533s,16
F35796#F52549,1.581399ms,819.875601ms,3
F47081#F12299,946.753µs,779.687999ms,2
F14109#F52874,1.490227ms,833.635311ms,7
F21437#F59150,975.195µs,828.201544ms,1
F33519#F48139,661.98µs,1.067546031s,0
F9392#F4175,2.905351ms,1.245825971s,32
F13854#F22337,2.287022ms,1.004373614s,16
F27329#F37522,1.646971ms,1.101238844s,9
F5852#F52442,714.37µs,1.072135184s,0
F18461#F58197,675.268µs,1.078745778s,1
F63569#F4464,647.481µs,948.914286ms,1
F58435#F27320,671.74µs,1.018725183s,0
F24899#F48790,1.34224ms,679.705526ms,8
F45563#F17839,849.774µs,669.848701ms,4
F53334#F10409,726.458µs,1.180911107s,0
F28133#F59198,719.835µs,1.198536515s,0
F25773#F27299,2.792296ms,1.199439722s,23
F41496#F32850,732.838µs,1.208915799s,1
F26003#F56533,1.209837ms,718.602604ms,0
F22421#F46902,1.09157ms,693.412547ms,3
F60020#F53515,733.435µs,755.018665ms,1
F34331#F28648,1.17415ms,694.785194ms,3
F20432#F26935,1.821946ms,1.176416942s,17
F43599#F29182,1.972514ms,1.199247178s,16
F7954#F33128,716.562µs,950.660565ms,0
F18883#F59833,678.273µs,1.014217588s,0
F45321#F48534,1.540676ms,841.142424ms,4
F16903#F55446,937.177µs,730.147479ms,4
F47718#F5916,1.651446ms,834.691124ms,6
F60443#F3370,827.902µs,805.626613ms,2
F46754#F21723,757.677µs,740.661774ms,1
F26974#F58361,580.999µs,1.047332838s,1
F3499#F11361,2.556513ms,1.233400505s,22
F14740#F60031,730.164µs,1.059647066s,0
F40822#F13469,1.117089ms,718.703866ms,4
F36293#F36600,1.957591ms,1.185538671s,14
F23104#F4245,1.685038ms,961.681484ms,7
F20628#F55359,939.533µs,723.96856ms,0
F25406#F24497,2.300516ms,1.243145947s,23
F9361#F26210,1.017721ms,829.593271ms,5
F8129#F59796,782.567µs,1.113543671s,0
F34853#F39660,1.445275ms,805.839671ms,2
F33223#F46082,681.252µs,1.037520597s,0
F57863#F40085,1.039285ms,696.49583ms,3
F59141#F47454,1.086674ms,774.889342ms,0
F47345#F48189,761.808µs,1.090895901s,0
F20573#F62889,762.322µs,1.056169968s,1
F21916#F54459,918.716µs,725.185045ms,3
F23243#F24982,1.996846ms,973.314576ms,12
F7437#F50830,1.007813ms,735.494233ms,3
F14661#F47260,1.700891ms,878.91592ms,10
F534#F16070,833.638µs,1.106535208s,1
F12440#F26451,2.919189ms,1.208115742s,23
F22571#F40822,1.132072ms,773.568867ms,4
F59862#F27400,864.516µs,727.146299ms,1
F9500#F4363,2.983012ms,1.213185437s,28
F44164#F38894,2.605483ms,1.214753911s,14
F31071#F21746,1.957214ms,1.233127839s,24
F24841#F19833,746.783µs,750.95753ms,2
F12176#F13192,2.76889ms,1.168710585s,24
F26000#F27582,740.374µs,997.523068ms,1
F9482#F14969,3.995954ms,1.167060166s,31
F57583#F17063,1.159198ms,657.653852ms,4
F50389#F43966,1.071004ms,692.85919ms,3
F18046#F15112,2.845204ms,1.20739548s,27
F50951#F39353,997.637µs,680.930571ms,3
F23662#F25310,792.595µs,1.030799905s,1
F56482#F32471,648.123µs,1.04874315s,0
F55938#F22697,1.150624ms,714.68347ms,3
F44898#F53088,1.347304ms,687.617405ms,2
F61618#F25086,744.554µs,1.08140272s,1
F48420#F15468,1.990205ms,1.029989809s,13
F28496#F57692,886.823µs,1.057326904s,1
F42916#F20030,1.551189ms,814.255226ms,8
F51054#F36758,663.072µs,1.037018165s,1
F18227#F690,3.743291ms,1.219780199s,41
F2103#F16616,2.709306ms,1.226856047s,26
F18#F14999,4.934629ms,1.147362647s,15
F44763#F15373,1.617058ms,812.925606ms,10
F23659#F38020,1.260164ms,789.24403ms,4
F11269#F21583,2.171958ms,1.209280244s,18
F17934#F33247,984.088µs,643.098284ms,5
F33298#F56056,738.301µs,1.049354635s,0
F31691#F59694,657.11µs,1.134855169s,1
F34649#F30489,1.148497ms,757.404062ms,2
F13400#F47610,1.225349ms,661.618693ms,5
F30838#F1504,1.601323ms,934.573083ms,12
F26310#F26201,730.025µs,1.072091843s,1
F34912#F19019,717.278µs,1.040375271s,0
F44953#F60410,992.24µs,752.712784ms,2
F48948#F9516,651.624µs,1.091911804s,0
F17730#F60455,1.273828ms,780.637064ms,2
F7933#F20654,2.388323ms,1.206969789s,27
F58639#F44264,725.392µs,1.102217259s,0
F32607#F62348,710.006µs,1.037652855s,1
F880#F18268,1.493762ms,926.973902ms,7
F26536#F11294,2.454098ms,1.197300636s,20
F46500#F8502,985.075µs,1.175125755s,12
F54748#F48531,845.703µs,813.220675ms,2
F33729#F27379,1.695553ms,978.982793ms,4
F54903#F30914,815.757µs,838.186478ms,1
F659#F46523,1.588597ms,869.410506ms,10
F31551#F58679,927.403µs,824.413815ms,0
F56339#F45329,747.23µs,1.086598652s,1
F57210#F41777,966.111µs,788.279327ms,1
F42526#F52885,765.829µs,690.942025ms,3
F42764#F27960,1.433204ms,908.982104ms,4
F34914#F34913,1.358319ms,659.171435ms,3
F33488#F866,1.218513ms,865.556248ms,6
F9209#F44603,1.088677ms,694.927779ms,2
F685#F39403,1.391408ms,851.977653ms,8
F15441#F23043,1.547223ms,814.963337ms,5
F32610#F23032,1.098223ms,685.031337ms,3
F17163#F9522,2.045911ms,1.187150409s,15
F34850#F27000,438.835µs,837.497966ms,1
F47881#F3740,3.397934ms,715.971288ms,3
F46723#F55326,725.641µs,1.021772325s,0
F49006#F9095,1.434139ms,644.457798ms,6
F7251#F4057,3.178964ms,1.986834583s,54
F41603#F37845,1.540708ms,814.739692ms,6
F46916#F40080,1.119789ms,720.236679ms,1
F13334#F21239,1.189339ms,699.037666ms,4
F13510#F28620,928.623µs,661.475266ms,5
F59988#F38029,340.62µs,921.096614ms,1
F20110#F50126,1.159718ms,679.147098ms,3
F20805#F12840,3.513904ms,1.414526038s,47
F21228#F19342,2.734124ms,1.24986581s,13
F43545#F471,1.378635ms,1.013734887s,11
F3289#F55952,1.141576ms,679.959868ms,4
F43366#F5326,1.109456ms,648.759783ms,5
F57167#F59438,978.528µs,694.370231ms,2
F48201#F37933,1.389418ms,765.953234ms,5
F24931#F49723,1.73294ms,1.017473574s,8
F10275#F19236,2.712205ms,1.341331389s,23
F61650#F48854,713.649µs,1.023369826s,0
F12932#F33816,207.293µs,1.039600591s,0
F35570#F227,1.158119ms,703.935427ms,4
F31344#F34389,934.446µs,768.373877ms,1
F62692#F21110,658.08µs,1.163929792s,1
F1948#F18949,3.990773ms,1.162855909s,35
F55917#F54092,1.480641ms,911.605561ms,0
F55374#F16903,1.158569ms,667.795167ms,6
F14136#F8352,1.927548ms,1.199504245s,26
F38947#F22747,2.056267ms,1.235950935s,11
F43031#F16091,1.924069ms,1.051600776s,8
F52257#F47660,853.074µs,752.298888ms,1
F36171#F14313,763.012µs,1.038127928s,1
F38631#F47892,1.367979ms,669.657746ms,2
F5611#F3090,5.979914ms,1.200346908s,40
F22897#F10755,2.959625ms,1.200792479s,18
F5191#F15075,2.393761ms,1.194064088s,35
F21543#F25794,607.455µs,1.074110009s,1
F2781#F100,2.695489ms,1.21127787s,23
F11083#F10562,2.308577ms,1.215399273s,26
F61297#F8269,719.504µs,1.020628902s,1
F30898#F63563,488.059µs,1.003472851s,0
F47306#F30947,1.408638ms,652.306527ms,3
F33501#F1150,863.142µs,780.698669ms,2
F24697#F8969,1.481043ms,960.554957ms,10
F5725#F47569,1.702457ms,665.123018ms,6
F7102#F39885,1.301853ms,654.511521ms,6
F54454#F32076,790.708µs,969.157138ms,0
F44382#F22718,1.447386ms,881.693525ms,8
F12684#F24305,1.870424ms,964.975378ms,12
F16027#F54336,1.29015ms,706.90133ms,5
F8382#F20474,2.772211ms,1.14365981s,31
F55383#F40984,918.27µs,777.774059ms,2
F54180#F5230,949.031µs,744.532936ms,3
F17658#F27336,2.07631ms,1.15603191s,13
F42672#F1044,1.137652ms,858.649269ms,5
F32191#F28366,989.181µs,670.835705ms,1
F10417#F22428,2.363179ms,1.189519093s,21
F59236#F3859,727.624µs,1.008302801s,1
F31294#F28770,1.514794ms,675.380675ms,5
F21240#F55908,858.995µs,734.371052ms,1
F62395#F30966,723.431µs,1.002057643s,1
F30838#F48406,1.79486ms,918.236516ms,7
F28325#F19693,725.04µs,1.137725981s,1
F58991#F63011,657.422µs,987.402763ms,0
F11365#F53292,667.045µs,989.107825ms,1
F57330#F44518,874.922µs,818.984785ms,0
F12083#F33538,653.085µs,1.003283259s,1
F13886#F55570,1.347868ms,679.079751ms,2
F54741#F37974,1.087727ms,666.25491ms,2
F17113#F29373,1.826663ms,1.099592551s,13
F40214#F14612,1.921633ms,1.056152496s,13
F45303#F19264,1.750656ms,1.130137809s,6
F48061#F24016,1.305092ms,828.622064ms,2
F19502#F36716,1.719962ms,859.588364ms,5
F7185#F59616,852.196µs,782.211934ms,2
F7020#F43895,1.936768ms,894.63249ms,10
F61022#F23008,715.647µs,1.036349831s,0
F15991#F42600,2.34098ms,964.629778ms,11
F59955#F3122,724.47µs,1.035037963s,0
F48695#F22128,1.637523ms,868.71143ms,7
F5795#F1931,3.593224ms,1.243685163s,25
F53864#F15503,965.641µs,733.902625ms,1
F35348#F40284,1.095954ms,686.345186ms,3
F51636#F36554,1.206362ms,779.107038ms,5
F36263#F9931,1.945499ms,1.138133671s,10
F52191#F26353,864.794µs,787.563929ms,1
F41857#F33428,1.062915ms,665.596465ms,2
F25954#F50085,1.210362ms,676.795945ms,5
F18079#F13320,2.177522ms,1.202727451s,17
F15535#F59511,1.202087ms,951.610688ms,1
F6837#F29459,2.072778ms,1.049982356s,7
F9589#F6921,1.473486ms,1.026542872s,11
F30693#F13123,1.006598ms,725.206034ms,2
F14151#F35393,1.734022ms,941.299961ms,12
F6447#F21468,1.579089ms,1.021813743s,11
F62170#F15051,780.006µs,1.017467685s,1
F5708#F31118,2.64231ms,1.1781605s,18
F11637#F51481,1.078881ms,672.120557ms,5
F54355#F32891,728.536µs,1.0554242s,0
F27518#F25253,834.374µs,809.142939ms,0
F52724#F44493,1.357154ms,650.328755ms,4
F2908#F54686,776.005µs,721.182609ms,3
F2677#F4946,2.594204ms,1.187005571s,38
F51054#F16612,988.224µs,1.055996028s,1
F55796#F52150,667.845µs,1.071931681s,0
F46865#F2423,1.732109ms,975.431132ms,12
F24919#F45645,1.748745ms,976.749233ms,7
F16908#F41503,2.6433ms,1.211691936s,15
F43936#F13685,782.58µs,776.042768ms,6
F57337#F13263,694.812µs,1.008275977s,1
F18786#F16243,2.392213ms,1.211137898s,19
F11925#F50938,784.596µs,652.740388ms,4
F59349#F6315,714.486µs,1.010109596s,0
F59755#F31703,652.449µs,1.066346361s,0
F25450#F6580,2.222758ms,1.213486305s,25
F111#F55066,853.771µs,904.312643ms,4
F1025#F7924,3.139088ms,1.220498885s,27
F55361#F25995,1.139095ms,830.03436ms,4
F5265#F37047,1.54617ms,891.49666ms,9
F47491#F2468,1.20153ms,640.436673ms,8
F10162#F37622,952.318µs,773.276248ms,3
F44515#F16426,1.468008ms,911.953625ms,5
F37465#F25898,1.803008ms,1.1522249s,10
F24160#F56798,715.902µs,930.203702ms,1
F36409#F29956,1.528801ms,655.121017ms,5
F11151#F14501,1.523494ms,1.184386896s,20
F32524#F21429,864.331µs,761.797191ms,1
F50557#F59433,684.143µs,981.42586ms,0
F14066#F47312,661.42µs,1.059537366s,1
F47399#F49975,1.43863ms,657.474934ms,2
F38371#F29741,1.547504ms,889.807057ms,4
F21573#F36183,718.821µs,972.604173ms,1
F11302#F33952,1.362856ms,648.21633ms,3
F45047#F51485,1.348753ms,854.777379ms,5
F45837#F43129,1.102427ms,699.187321ms,2
F43457#F6154,1.273437ms,840.871908ms,8
F52582#F24161,1.392924ms,844.60129ms,6
F55888#F5966,1.454593ms,665.975924ms,5
F16950#F16012,2.386345ms,1.166230035s,34
F63035#F22666,712.84µs,1.004634093s,1
F27760#F9815,2.254175ms,1.202966211s,15
F33716#F28765,938.207µs,1.092579584s,9
F33443#F16769,731.075µs,1.077392222s,1
F4855#F59769,747.601µs,992.929162ms,1
F41896#F10002,1.329422ms,794.212203ms,7
F12676#F40954,1.30184ms,636.002889ms,9
F41094#F50271,734.553µs,738.113406ms,1
F62379#F11689,664.157µs,1.002488991s,1
F49098#F36917,1.703539ms,852.663546ms,8
F24749#F33017,730.23µs,1.047637025s,1
F22735#F61848,764.13µs,1.171270758s,1
F1869#F49936,1.015853ms,692.123857ms,2
F7191#F19294,2.229406ms,1.210123267s,22
F43829#F14868,1.326367ms,858.169481ms,3
