keyword,clientSearchTime,serverTime,resultLength
F46171#F47046#F43258#F55822#F50198#F52380,2.881269ms,718.238814ms,0
F30513#F21524#F15039#F27450#F35945#F33770,2.799253ms,889.852775ms,0
F57574#F16293#F16973#F4504#F44001#F34851,3.580061ms,670.530597ms,2
F35162#F1145#F26104#F59557#F32727#F40335,2.755233ms,873.627725ms,0
F32145#F43429#F44753#F40245#F12671#F21217,3.224189ms,680.911988ms,0
F1619#F9806#F721#F11506#F61569#F19296,3.121767ms,731.207627ms,0
F4066#F38740#F57678#F56006#F17924#F4081,2.842497ms,726.493998ms,0
F35087#F49018#F53186#F9833#F47263#F2724,2.852065ms,705.719755ms,0
F58096#F7989#F37013#F25678#F46501#F53807,5.857945ms,706.181428ms,1
F47125#F29810#F10406#F60745#F62036#F41534,2.771361ms,918.12017ms,0
F46095#F7486#F15028#F38902#F41040#F19941,4.752686ms,754.945722ms,4
F21317#F37483#F36614#F27251#F5656#F3791,2.821498ms,1.173968173s,0
F15601#F26031#F11566#F35997#F895#F1449,2.897156ms,1.061382542s,1
F5270#F37170#F4763#F59673#F26356#F40682,2.644452ms,1.051841597s,1
F10147#F39320#F31597#F216#F32567#F28109,2.786291ms,1.090311184s,0
F58509#F7548#F29000#F22097#F9807#F44936,3.22372ms,657.956103ms,0
F28725#F33635#F29390#F7943#F44828#F17115,2.695115ms,943.001839ms,0
F22319#F49494#F513#F50877#F15793#F56855,2.67674ms,976.696362ms,0
F12310#F51413#F19174#F39906#F6489#F23192,4.819316ms,701.164562ms,5
F52562#F59626#F45404#F27892#F8264#F20080,2.767316ms,1.08281855s,0
F32563#F45240#F42612#F38755#F45342#F50663,3.020988ms,1.016396011s,0
F46806#F30177#F9179#F36496#F13096#F42847,3.767947ms,644.822493ms,2
F42198#F57411#F61427#F46790#F63257#F17675,2.829307ms,986.6771ms,0
F35510#F7218#F47572#F44796#F21388#F15905,3.70245ms,665.041006ms,0
F24112#F24327#F39903#F30343#F26126#F53528,2.718982ms,899.567013ms,0
F10246#F17042#F23286#F48550#F8083#F8300,4.755874ms,999.407535ms,7
F60736#F11500#F27854#F22794#F48639#F37087,2.722382ms,968.979484ms,0
F48467#F59627#F29660#F18824#F47520#F17827,2.696448ms,982.936462ms,0
F56252#F11600#F31837#F52063#F32557#F40624,2.692317ms,1.038071772s,0
F61788#F4376#F59783#F54862#F49865#F14461,2.654076ms,950.013877ms,0
F50591#F44368#F30976#F56777#F56340#F1,2.659024ms,955.19331ms,0
F29696#F13498#F12617#F52100#F53056#F8154,3.882204ms,652.635726ms,0
F49544#F35902#F40128#F16350#F1714#F59631,2.825709ms,910.436744ms,0
F52790#F26942#F14356#F43424#F3383#F3015,2.94043ms,739.344905ms,1
F19638#F27637#F24071#F43007#F17563#F30080,3.118898ms,674.807529ms,1
F39342#F10757#F25094#F58904#F2797#F10778,2.701141ms,982.826268ms,0
F9403#F20054#F52695#F5636#F61978#F45022,2.849388ms,987.622322ms,1
F61034#F10220#F49977#F45509#F24233#F42726,2.950975ms,898.436025ms,0
F45787#F57430#F43213#F28945#F40625#F39813,3.354879ms,700.616466ms,0
F23847#F41155#F53197#F61206#F7601#F53724,2.846563ms,782.238758ms,0
F30724#F42621#F40748#F17945#F18557#F26624,3.340681ms,647.861038ms,0
F12889#F25355#F17372#F57151#F47699#F54293,3.035337ms,743.196792ms,2
F16607#F45113#F21581#F13800#F28987#F35682,2.723915ms,988.892426ms,0
F3459#F62628#F41423#F4271#F44136#F61066,3.887906ms,972.424016ms,0
F31899#F11281#F39762#F34531#F27090#F58789,3.036533ms,824.525982ms,0
F27157#F13792#F13415#F56763#F16074#F11571,3.560309ms,670.368038ms,2
F52628#F63172#F42539#F22402#F58462#F16475,2.762805ms,985.4408ms,0
F57303#F44685#F41264#F12763#F1144#F5014,2.785822ms,910.583211ms,1
F59191#F29761#F61107#F14441#F58514#F32762,2.668042ms,936.255822ms,0
F28136#F2182#F35766#F58923#F24051#F48068,2.710325ms,882.918225ms,0
F25429#F17699#F51694#F886#F40723#F9808,3.698009ms,804.26918ms,4
F24154#F2745#F55821#F15006#F24272#F38978,3.108677ms,695.456855ms,2
F32387#F15704#F62427#F30956#F42084#F28966,2.769942ms,934.237473ms,0
F27527#F45191#F41436#F2303#F40770#F20591,3.141911ms,702.874572ms,1
F36096#F9455#F11665#F46560#F27323#F41620,2.729814ms,940.569396ms,0
F33337#F6162#F57420#F56593#F60076#F25648,2.656098ms,887.324036ms,0
F48727#F2779#F5500#F13644#F45069#F3611,3.949862ms,668.439866ms,5
F21913#F46723#F41169#F31339#F28408#F56701,2.719541ms,986.458439ms,0
F19875#F20504#F15151#F28790#F2195#F55453,2.633205ms,939.107208ms,0
F56240#F57785#F18297#F8944#F57383#F26128,2.712779ms,941.213572ms,0
F29428#F27985#F23929#F41388#F55843#F47590,2.892127ms,1.017801004s,0
F56909#F26289#F4859#F16097#F35591#F56413,2.87095ms,933.106045ms,0
F23152#F61847#F48706#F10304#F37637#F1252,2.729229ms,911.238938ms,0
F50750#F30660#F4149#F30182#F60680#F27081,3.209105ms,698.491182ms,0
F15939#F34974#F63450#F34932#F14553#F33655,2.736952ms,1.037719541s,0
F11279#F61574#F41366#F1266#F1896#F50401,2.68008ms,889.548743ms,0
F7573#F62843#F12325#F38017#F59119#F58420,2.686004ms,962.511865ms,0
F5477#F32472#F32446#F20344#F2814#F39408,3.385621ms,680.979351ms,0
F4549#F34989#F814#F32755#F17158#F1277,2.853459ms,749.927459ms,0
F62499#F25676#F35602#F15239#F23332#F9753,2.82418ms,1.080812636s,0
F59840#F36632#F42450#F61319#F29759#F50266,2.746172ms,1.011845919s,0
F42208#F52695#F27456#F47358#F1159#F33199,4.061774ms,653.626798ms,0
F47768#F1886#F40461#F22296#F40589#F48960,3.732414ms,781.492124ms,5
F34240#F6915#F54761#F17352#F44749#F38705,3.36875ms,667.41156ms,0
F26933#F55924#F36420#F33493#F44021#F50852,2.729856ms,969.493987ms,0
F58290#F47476#F50403#F43323#F53845#F40312,2.643706ms,944.153167ms,0
F24224#F47879#F60025#F16128#F43076#F14382,2.95621ms,1.055262579s,0
F10195#F59236#F42299#F21915#F16764#F54536,2.685259ms,932.733733ms,0
F57174#F2125#F8028#F49737#F24834#F36069,2.752068ms,909.797552ms,0
F15027#F44582#F39383#F57615#F2590#F18305,2.968712ms,746.062095ms,0
F26606#F51957#F23412#F48309#F51457#F18734,3.008425ms,756.941598ms,1
F8733#F45918#F35228#F27452#F5800#F19762,2.893592ms,767.417962ms,0
F28360#F11777#F3955#F36355#F29958#F34859,2.698749ms,919.547485ms,0
F49152#F13513#F10848#F43542#F21197#F10080,3.018741ms,730.50974ms,1
F17251#F24332#F51423#F12218#F6227#F34721,2.888824ms,755.589797ms,1
F8832#F10094#F48614#F8219#F61907#F29012,2.915596ms,739.754678ms,0
F38902#F46568#F29433#F14838#F46931#F51350,2.755241ms,1.037400548s,0
F54899#F55583#F11448#F55615#F20861#F955,2.682456ms,1.047896202s,0
F9933#F19137#F17697#F18144#F21340#F18979,4.740382ms,828.915071ms,1
F34574#F12808#F40086#F39652#F54602#F24177,2.82377ms,968.737919ms,0
F43709#F41356#F47193#F24079#F45974#F38082,3.273733ms,642.984445ms,0
F38580#F21800#F35012#F33057#F16136#F29996,2.840028ms,673.787547ms,0
F2852#F59118#F20557#F5277#F36579#F19882,2.98515ms,982.563985ms,0
F30935#F24267#F28018#F30777#F3783#F27898,5.473207ms,891.590711ms,3
F11046#F58240#F25735#F48437#F44007#F9411,2.734559ms,991.305052ms,0
F42551#F20411#F40748#F34223#F6739#F27213,3.543422ms,689.94341ms,1
F32710#F58241#F48104#F14116#F26739#F21047,2.795065ms,916.461043ms,0
F14206#F3868#F31759#F8301#F57906#F46691,2.953963ms,815.114196ms,1
F42646#F54190#F44962#F11006#F19659#F46771,2.680824ms,1.022997701s,0
F4010#F41396#F13050#F31395#F18306#F48321,2.63024ms,973.813408ms,0
F447#F24225#F16615#F44193#F42090#F9403,2.89894ms,832.498639ms,1
F42325#F13127#F20566#F51493#F62231#F39493,2.869378ms,969.371178ms,1
F4171#F21567#F16433#F18098#F16965#F15295,8.30717ms,1.152058468s,9
F23496#F55846#F49438#F52201#F21669#F14742,3.285892ms,656.977592ms,1
F61521#F53760#F43614#F53787#F52200#F43620,2.830824ms,958.213444ms,0
F38097#F50322#F33237#F59692#F58270#F11482,2.770518ms,914.646841ms,0
F59605#F20926#F53080#F4064#F20179#F10107,2.976771ms,737.876381ms,0
F26677#F55752#F48876#F46020#F15971#F46044,2.700824ms,887.001615ms,0
F23601#F38065#F29466#F23932#F36357#F3702,3.225351ms,750.221127ms,1
F18957#F46235#F12012#F55278#F62767#F23232,2.721017ms,912.896226ms,0
F61284#F3030#F33325#F8816#F29273#F56441,2.733179ms,878.956521ms,0
F58365#F55078#F43735#F27823#F535#F24292,2.729931ms,908.589321ms,0
F32634#F10174#F47074#F53596#F45691#F11771,3.663292ms,705.738789ms,1
F48181#F47288#F14675#F29661#F26361#F20621,3.400495ms,674.749163ms,0
F62844#F24395#F39911#F45140#F17000#F46651,2.817313ms,926.854775ms,0
F11342#F48977#F55085#F7450#F41669#F23350,3.242623ms,708.339801ms,1
F13352#F52271#F35509#F54588#F34553#F12877,2.706376ms,752.516849ms,0
F56328#F55751#F44355#F6205#F24459#F6121,2.816152ms,929.421078ms,0
F61383#F27058#F15013#F56527#F33364#F1703,2.681031ms,1.023478796s,0
F33057#F46139#F41333#F22235#F32137#F55263,2.65178ms,916.152932ms,0
F23389#F17727#F58770#F60717#F18606#F22391,2.771815ms,895.23531ms,0
F2588#F51682#F5878#F59829#F37555#F43369,2.749018ms,959.26704ms,0
F22116#F61754#F918#F10501#F3662#F12118,2.713386ms,910.458394ms,0
F40118#F336#F29387#F28790#F29848#F43370,2.689903ms,969.487247ms,0
F735#F49561#F2738#F60135#F50711#F40271,2.656371ms,1.044550176s,0
F20160#F21098#F51790#F44174#F61140#F5956,2.710971ms,984.937452ms,1
F59045#F31545#F59273#F54342#F37309#F23255,2.666925ms,978.595514ms,0
F17499#F48373#F13353#F52484#F62451#F14386,2.939404ms,825.587494ms,0
F4708#F59008#F32534#F26569#F333#F29960,3.108271ms,757.033429ms,0
F57749#F35751#F50080#F33742#F53514#F18301,2.7099ms,922.518013ms,0
F52659#F49661#F9419#F36852#F63181#F10129,2.943812ms,871.325024ms,1
F13758#F4913#F19687#F30328#F30793#F54058,3.190499ms,726.892447ms,0
F56474#F58369#F53141#F5200#F22459#F62221,3.06125ms,818.401915ms,0
F39797#F8291#F60361#F59229#F28447#F53519,2.95461ms,926.711418ms,0
F11621#F35322#F6056#F44472#F35155#F23926,3.812906ms,859.152492ms,2
F34889#F51641#F62228#F35097#F58776#F44506,2.969735ms,754.810642ms,0
F3893#F11934#F32037#F26989#F24966#F3070,3.654928ms,781.504753ms,2
F56627#F28942#F57437#F31511#F33468#F27526,2.806873ms,989.706227ms,0
F49503#F2501#F20679#F54457#F8382#F35556,2.682545ms,964.126833ms,0
F63446#F2683#F26774#F16381#F43181#F51088,2.661275ms,937.840474ms,0
F61370#F46912#F9147#F7062#F3207#F4805,3.197427ms,744.777641ms,0
F58255#F2878#F10703#F24490#F61609#F56512,2.717523ms,881.529999ms,0
F57448#F43426#F18715#F11094#F49014#F26511,3.019448ms,785.709351ms,0
F36837#F26052#F57182#F18738#F39316#F7854,2.837676ms,803.581504ms,1
F23795#F29093#F61341#F8308#F45624#F53280,3.395521ms,654.334083ms,1
F12611#F4926#F27945#F50000#F10905#F16417,3.598038ms,863.21189ms,4
F51627#F2470#F56334#F43313#F16483#F51910,2.950348ms,794.617851ms,0
F21777#F5121#F60807#F55700#F61101#F1947,2.736299ms,925.227786ms,0
F33133#F21733#F16838#F62285#F59394#F54634,2.83738ms,887.056965ms,0
F357#F716#F46505#F29334#F46396#F13596,3.895667ms,775.776462ms,3
F16286#F28344#F32259#F62942#F22750#F22228,2.724519ms,1.007180761s,0
F5913#F39768#F41715#F11802#F37803#F30233,3.594118ms,667.895202ms,1
F53269#F41382#F63145#F60739#F59110#F24704,2.755879ms,958.132992ms,0
F22945#F29293#F27755#F52521#F62087#F11729,768.58µs,913.943721ms,0
F57208#F46275#F45701#F1812#F53414#F22556,2.714674ms,910.855916ms,0
F61729#F14469#F35327#F16968#F18083#F36821,2.712765ms,968.415237ms,0
F34019#F42413#F20953#F43859#F45627#F52478,3.325839ms,681.702457ms,1
F23218#F21342#F47923#F25927#F42833#F6666,3.129009ms,664.522527ms,0
F26846#F8893#F57922#F15154#F28775#F24172,3.07757ms,1.038889219s,0
F7470#F9099#F5317#F9819#F19775#F57038,1.211459ms,973.034391ms,1
F34304#F55356#F2172#F14700#F9072#F26901,2.787615ms,776.454757ms,0
F46675#F34044#F55987#F57139#F57997#F53792,2.922558ms,729.161419ms,0
F13574#F6736#F62330#F20517#F44645#F30541,2.657225ms,996.721301ms,0
F56109#F43291#F46846#F2392#F59484#F27806,2.889533ms,753.548845ms,0
F17821#F53517#F60887#F43946#F47973#F46565,2.741511ms,744.631208ms,0
F7776#F36858#F50700#F49882#F27240#F4617,3.463993ms,702.408247ms,1
F25954#F46298#F43684#F14386#F36718#F16224,3.879102ms,893.288404ms,3
F44387#F38070#F28185#F50310#F63537#F16056,2.745457ms,1.033950418s,0
F38767#F16674#F16615#F3162#F10896#F24870,3.107351ms,882.162939ms,0
F32914#F16169#F31882#F60300#F20649#F9070,2.644706ms,971.387179ms,0
F43733#F16937#F60146#F24700#F54259#F16742,2.72184ms,902.191881ms,0
F36303#F46208#F16128#F49226#F34016#F19405,3.282441ms,723.50306ms,0
F50658#F57897#F36221#F32879#F13347#F23964,2.770366ms,986.708758ms,0
F33368#F46375#F42106#F38634#F52264#F48593,2.745043ms,917.506193ms,0
F32921#F55700#F19341#F16288#F15027#F33233,3.328529ms,666.946972ms,0
F46099#F1962#F53165#F42384#F37555#F62407,2.880574ms,783.16251ms,0
F26778#F7864#F63325#F10411#F19654#F24099,2.750673ms,943.400418ms,1
F18196#F54334#F47934#F59539#F10936#F8347,2.681691ms,960.416654ms,0
F55191#F47815#F9048#F28918#F59035#F53334,2.738645ms,1.007141493s,0
F35899#F19686#F53726#F58675#F23113#F15317,2.658037ms,924.294617ms,0
F38123#F36948#F31058#F54469#F45303#F24190,3.176829ms,942.862591ms,0
F34467#F12352#F1436#F14116#F14267#F32128,5.340909ms,829.390452ms,1
F11238#F8970#F8534#F58487#F25344#F8894,2.955238ms,830.049556ms,1
F51934#F992#F12180#F14516#F50525#F3395,3.741441ms,639.026802ms,1
F38292#F45330#F54812#F51012#F22924#F44219,2.909719ms,673.818019ms,0
F15235#F16333#F51203#F50629#F12166#F45425,3.329135ms,651.492821ms,3
F49872#F22339#F27057#F39531#F56916#F51450,2.749427ms,904.923678ms,0
F52359#F14513#F42828#F57100#F12245#F57282,2.729158ms,1.00634642s,0
F686#F23733#F15553#F28688#F36750#F48271,3.842289ms,696.825107ms,1
F44000#F48616#F20149#F25438#F6323#F3174,2.752526ms,941.592518ms,0
F51309#F16511#F37168#F28497#F4607#F49053,2.629711ms,905.011878ms,0
F62422#F121#F39382#F28788#F43208#F2801,2.69429ms,946.454081ms,0
F21674#F41202#F46428#F53652#F36410#F18156,3.25381ms,686.64099ms,1
F38414#F1310#F54037#F36062#F58397#F26078,2.773227ms,972.089733ms,0
F60120#F50495#F53004#F23709#F17694#F13954,2.851114ms,783.464186ms,1
F38281#F61857#F43535#F45976#F10570#F43235,2.766244ms,880.018855ms,0
F265#F50403#F9717#F49419#F34631#F24203,2.681033ms,974.365423ms,0
F59318#F11158#F8165#F39876#F44479#F8076,3.05648ms,709.138339ms,0
F3161#F6770#F61987#F5775#F29368#F48468,2.67659ms,905.738055ms,0
F27540#F34034#F43956#F36110#F21760#F36195,2.743946ms,1.027243012s,0
F28601#F63489#F56696#F10741#F26227#F25925,2.691554ms,986.08064ms,0
F55496#F58003#F41646#F33460#F21620#F6850,3.198284ms,664.61031ms,1
F35843#F13502#F53939#F25822#F50217#F31171,2.930377ms,989.434184ms,0
F29598#F20552#F28732#F38246#F7837#F60978,2.948809ms,728.475626ms,0
F3773#F59690#F9377#F40987#F31412#F9962,3.067698ms,699.344942ms,1
F49826#F35314#F19543#F19111#F18288#F10071,3.769953ms,867.005534ms,2
F10562#F55697#F25348#F30068#F8029#F3680,3.059242ms,680.136698ms,1
F7157#F23618#F16033#F21345#F26894#F26370,2.738806ms,907.540475ms,0
F55552#F28295#F3489#F24319#F39223#F39500,3.78577ms,659.759108ms,2
F14175#F38932#F20886#F9242#F10979#F59628,2.884085ms,1.073448499s,1
F19002#F13608#F28224#F22742#F4773#F4184,4.372094ms,881.287508ms,6
F55293#F26848#F3186#F19956#F32100#F57149,2.73851ms,1.0302831s,0
F61704#F4115#F56211#F42258#F28333#F56686,2.649838ms,1.020635346s,0
F60343#F44876#F47638#F40617#F4849#F13724,2.697215ms,1.029126908s,0
F56436#F16802#F52451#F24937#F37079#F31126,2.721458ms,1.090866698s,0
F26872#F52330#F36621#F8351#F2576#F60443,2.689719ms,1.042112859s,0
F33435#F59891#F40809#F36739#F22572#F45265,2.709903ms,1.074572369s,0
F16545#F58563#F17648#F37933#F61023#F41530,3.113714ms,740.770787ms,0
F37007#F32047#F3006#F43500#F39590#F36514,2.861703ms,983.286244ms,0
F12156#F29256#F37833#F59433#F45013#F16101,2.78304ms,953.113322ms,1
F60338#F51707#F18348#F8178#F25583#F44060,2.90962ms,757.71947ms,0
F22930#F42639#F19145#F10976#F31799#F9340,4.294359ms,659.295825ms,2
F57244#F11313#F22428#F3962#F47894#F34941,3.013786ms,708.823644ms,0
F11901#F50651#F35750#F46499#F12510#F134,2.822347ms,962.851699ms,1
F2572#F10697#F19060#F20152#F32790#F54373,2.658476ms,944.671418ms,0
F16996#F24053#F54931#F35123#F20133#F9525,2.819462ms,922.067158ms,0
F56739#F44282#F17102#F52870#F42102#F40185,3.898108ms,747.34303ms,0
F13826#F12728#F36076#F50755#F41039#F38,2.674984ms,899.981611ms,0
F52282#F38799#F50735#F41759#F23506#F15981,7.564531ms,663.999054ms,3
F46843#F51222#F4839#F53897#F25649#F27857,2.922281ms,724.331071ms,0
F31186#F41315#F36250#F23917#F3917#F53266,3.20194ms,661.179238ms,1
F39561#F61455#F49830#F16120#F2326#F3666,2.966249ms,705.27189ms,0
F25624#F47366#F42019#F60871#F25205#F12862,2.736483ms,1.014942671s,0
F53217#F21647#F39527#F43739#F41075#F43834,2.879509ms,921.838239ms,0
F10461#F4372#F10489#F2973#F22578#F19771,7.458857ms,1.19527735s,11
F31071#F8382#F38389#F51892#F15241#F29725,3.354637ms,680.921714ms,0
F13987#F33183#F46577#F63424#F44091#F15672,2.734017ms,971.463106ms,0
F55367#F56916#F1187#F62152#F11108#F39491,2.860918ms,910.588738ms,0
F24669#F18064#F5392#F41054#F14992#F9623,2.942208ms,967.235319ms,0
F5839#F61824#F47483#F6393#F60831#F43460,3.202079ms,929.840639ms,0
F7517#F47285#F14675#F4969#F17701#F5509,4.648029ms,682.767544ms,1
F38667#F2004#F22631#F50882#F12239#F11120,4.097657ms,873.895195ms,7
F21784#F29026#F16040#F19643#F41079#F60682,2.882887ms,683.086949ms,0
F7707#F19389#F17970#F28310#F22091#F57964,2.809862ms,950.440618ms,1
F32210#F27489#F53298#F23824#F22318#F9554,2.722657ms,941.262514ms,0
F4572#F24318#F50213#F25813#F48536#F59116,2.869206ms,749.643913ms,0
F45200#F34654#F51692#F9850#F55401#F49921,2.756642ms,956.65525ms,0
F12987#F2895#F45235#F40877#F35308#F28312,2.837532ms,760.663506ms,0
F25848#F34625#F28536#F62727#F42838#F37468,2.717919ms,960.44251ms,0
F10926#F4767#F62020#F21975#F35433#F60283,2.927131ms,884.077263ms,0
F51086#F154#F7729#F50907#F21476#F39382,2.876405ms,744.727438ms,1
F63280#F61773#F23601#F29287#F36652#F35876,2.728859ms,1.034445189s,1
F16348#F39430#F46007#F27265#F40050#F24195,3.687106ms,641.816038ms,3
F29179#F44348#F62902#F38816#F22139#F53423,2.90967ms,1.034108191s,0
F12934#F20199#F17935#F101#F57807#F43173,2.904096ms,995.579224ms,0
F46278#F58295#F25561#F42323#F32378#F50548,2.770249ms,992.367985ms,0
F41913#F7650#F39416#F27070#F38135#F35485,2.816915ms,994.458785ms,0
F16871#F63550#F60654#F13058#F36496#F39626,2.948685ms,921.449063ms,1
F47116#F46877#F54739#F4143#F11032#F28130,2.720321ms,958.176006ms,0
F42881#F9413#F6683#F25098#F2660#F11966,3.655952ms,653.504259ms,4
F39667#F6318#F39278#F20564#F59063#F18001,2.748522ms,940.906844ms,0
F48288#F44066#F16743#F60801#F3426#F23801,3.009866ms,730.063393ms,1
F28249#F34359#F39770#F28785#F3329#F50032,3.193295ms,670.466269ms,1
F54197#F26433#F61798#F3582#F29808#F48990,2.816681ms,890.635497ms,0
F59792#F9891#F29407#F31437#F61889#F42498,3.065869ms,767.141051ms,0
F20093#F55657#F21949#F24881#F28041#F7956,3.930181ms,677.902454ms,0
F4085#F15692#F23991#F41417#F40014#F52274,2.737924ms,1.0185632s,0
F27565#F14980#F8402#F28359#F59379#F1458,2.723512ms,934.926664ms,0
F18416#F61756#F41408#F9750#F27430#F12716,2.709443ms,952.429775ms,0
F34085#F63341#F20212#F5865#F58102#F46526,2.783255ms,1.003587424s,0
F52190#F21605#F28653#F3480#F14474#F46070,6.979832ms,678.990626ms,1
F60276#F24152#F16654#F61765#F41154#F42156,2.663445ms,975.761567ms,0
F24421#F20001#F9157#F16010#F33033#F6305,4.55378ms,821.92045ms,5
F20548#F23627#F8653#F41174#F25913#F47743,4.257799ms,895.676969ms,3
F27035#F46540#F5684#F25145#F54821#F44526,2.789989ms,799.099596ms,0
F51986#F51209#F39369#F46742#F57564#F42195,2.957182ms,809.184128ms,0
F6440#F36270#F33940#F55795#F21135#F3762,3.553452ms,660.319951ms,0
F27318#F12160#F21279#F59846#F59165#F62450,2.838169ms,929.535136ms,0
F47806#F55369#F60363#F37553#F41469#F28162,2.652443ms,914.382156ms,0
F19250#F45932#F5355#F42674#F19264#F35075,2.997614ms,734.054924ms,1
F34335#F43311#F45756#F35773#F9361#F23835,3.068284ms,651.898464ms,1
F1182#F28269#F29996#F4511#F27964#F9356,3.022075ms,665.229057ms,1
F39046#F14638#F59347#F10770#F18458#F41051,2.788072ms,953.236905ms,0
F21899#F54078#F3716#F12811#F43571#F18531,4.084489ms,879.487993ms,6
F45432#F30560#F35678#F26537#F12620#F3836,2.710648ms,982.378905ms,0
F25370#F39680#F16837#F54665#F21096#F3437,3.118402ms,718.195706ms,1
F18822#F2210#F19506#F35150#F22933#F43015,3.1475ms,677.094ms,1
F34807#F19137#F20313#F5657#F18841#F14306,4.021187ms,639.598835ms,1
F13947#F8687#F34077#F62320#F11625#F38071,2.853175ms,932.10469ms,0
F20395#F13089#F29827#F51535#F11216#F62826,2.868389ms,906.678959ms,0
F54656#F47391#F32438#F54291#F45337#F20430,2.855678ms,771.968547ms,0
F4527#F44659#F61782#F41079#F42851#F18752,2.677051ms,940.392919ms,0
F61519#F53963#F57872#F57251#F44918#F5328,2.688285ms,960.79989ms,0
F26202#F46926#F35879#F52024#F32722#F40809,2.962749ms,906.91844ms,0
F9208#F14982#F31437#F36544#F59787#F23697,2.945921ms,894.988476ms,0
F26713#F32161#F23444#F35933#F36360#F18659,2.775436ms,1.005445553s,0
F19082#F15976#F21075#F44021#F14467#F5347,3.853165ms,661.861577ms,2
F381#F11968#F10455#F9267#F52070#F20574,2.982139ms,670.047815ms,3
F38411#F16792#F47842#F60256#F43287#F49901,2.841343ms,750.023197ms,0
F44022#F10002#F37225#F37298#F42863#F38714,3.131832ms,735.719632ms,0
F10912#F40011#F54749#F59182#F53549#F59405,2.755334ms,1.100702025s,0
F51950#F12771#F36346#F25620#F34550#F15529,2.729224ms,1.013399452s,0
F24694#F31609#F18480#F47943#F59258#F21566,2.708484ms,1.072165161s,1
F10063#F19511#F16362#F26176#F20543#F57963,2.954201ms,1.076877781s,0
F61765#F15827#F44328#F55125#F21590#F61293,2.835072ms,990.914441ms,0
F5226#F43387#F60811#F27043#F46796#F51683,2.71162ms,1.06066881s,0
F2470#F52891#F56250#F9589#F41829#F52448,3.075617ms,678.011585ms,0
F55841#F36134#F39476#F63614#F63548#F20516,2.757607ms,1.107443066s,0
F40135#F10520#F21766#F7352#F8446#F19128,3.396279ms,679.435982ms,3
F34956#F37212#F26239#F50126#F627#F12059,3.205338ms,919.257424ms,3
F52625#F50363#F32658#F12469#F10278#F5320,2.841201ms,771.853278ms,0
F36191#F34741#F26663#F27974#F37341#F317,2.666231ms,919.081441ms,0
F54506#F1403#F40695#F19165#F63648#F52486,2.669148ms,871.732825ms,0
F19581#F39951#F30314#F26007#F23595#F37627,2.680093ms,897.568576ms,1
F667#F24142#F62600#F44849#F58856#F49157,2.714966ms,1.001796875s,0
F34674#F56596#F20729#F56457#F55515#F13009,2.681999ms,872.082593ms,1
F18340#F7387#F50381#F62672#F8787#F54714,2.6346ms,935.635487ms,0
F30119#F34939#F48107#F35396#F55062#F2773,6.666425ms,712.428421ms,0
F18883#F25179#F30907#F14929#F14864#F14976,3.028249ms,693.048702ms,2
F30918#F37535#F58238#F21963#F16674#F784,2.721727ms,939.26664ms,0
F24806#F10921#F59467#F54092#F20299#F62820,2.833238ms,1.021794487s,0
F58826#F16314#F57114#F62516#F32763#F56072,2.647658ms,910.252968ms,0
F54151#F26104#F18305#F4717#F42669#F57053,2.644448ms,946.749247ms,0
F15571#F25004#F16318#F61917#F23424#F40958,2.697036ms,937.52381ms,0
F18272#F16891#F23289#F14725#F61686#F21470,2.647097ms,935.266172ms,0
F10775#F36817#F29570#F323#F15068#F2573,2.969708ms,750.304871ms,0
F56067#F26488#F23435#F62632#F54696#F16571,2.642599ms,955.545294ms,0
F822#F34804#F15825#F2182#F25322#F59993,3.030726ms,744.742491ms,2
F2013#F48373#F47546#F45010#F45950#F19685,3.218703ms,656.273384ms,0
F41074#F13296#F17764#F6559#F41624#F57612,2.81254ms,751.723691ms,2
F57858#F5054#F49274#F1891#F44428#F8279,2.862745ms,741.469775ms,0
F38730#F43818#F31440#F8645#F26202#F40801,2.754918ms,720.114109ms,0
F44555#F19208#F44052#F40493#F53656#F6805,3.047507ms,679.987341ms,0
F20693#F16668#F15275#F48770#F31411#F34233,2.746315ms,881.184705ms,0
F18631#F5637#F28065#F18552#F23968#F40415,7.30011ms,963.525267ms,9
F62391#F11862#F29586#F16189#F62446#F52276,2.724394ms,995.391015ms,0
F57064#F42835#F6961#F9323#F32654#F43062,2.6619ms,948.619203ms,0
F48021#F17479#F26289#F52041#F56291#F31282,3.531883ms,652.975759ms,0
F5011#F48117#F17915#F4286#F27772#F21345,2.85733ms,929.870021ms,0
F60586#F13438#F8643#F41303#F10169#F49552,2.718634ms,914.83495ms,0
F15905#F61548#F20206#F19418#F21425#F41037,3.015171ms,749.594548ms,0
F38000#F21904#F20813#F51660#F6733#F10709,3.579539ms,673.311825ms,1
F52617#F29014#F51783#F13223#F6642#F13692,3.350294ms,663.648578ms,1
F7178#F45981#F23791#F38814#F17872#F6096,4.390271ms,939.259508ms,7
F43516#F22693#F50995#F62128#F36504#F58660,2.951983ms,921.566554ms,0
F16287#F19817#F42604#F10573#F8905#F62462,2.686312ms,893.136203ms,0
F18343#F34228#F9135#F12992#F38890#F6561,4.214972ms,783.683593ms,6
F5737#F42634#F28536#F31031#F31349#F14661,3.002151ms,686.856739ms,0
F49319#F26306#F372#F36229#F22568#F14161,2.995302ms,729.746888ms,1
F48405#F4878#F63274#F39870#F5181#F37653,2.879875ms,1.015679666s,0
