keyword,clientSearchTime,serverTime,resultLength
F45681#F53796,1.61175ms,2.702135697s,0
F14829#F44185,1.580381ms,2.787982832s,2
F53669#F38445,2.602509ms,4.504417611s,3
F29302#F42121,3.688647ms,6.205939187s,4
F48412#F61070,1.12114ms,1.851039671s,0
F36737#F6422,6.059916ms,9.993454957s,10
F8496#F10636,14.055833ms,24.495583979s,18
F44601#F35563,597.266µs,928.907084ms,1
F14647#F20450,14.776835ms,24.375912617s,20
F52571#F61180,3.915457ms,6.303927621s,3
F36389#F41875,7.452295ms,11.87084213s,6
F3656#F28764,12.388942ms,20.159706531s,16
F31790#F42623,6.133218ms,10.221502609s,2
F30024#F16803,605.41µs,894.928176ms,1
F25783#F49490,6.111597ms,10.005454921s,7
F16054#F31884,12.746645ms,22.694616883s,18
F735#F50102,2.109484ms,3.73225571s,1
F47988#F2636,8.992746ms,14.803467056s,15
F62547#F1997,552.343µs,988.356867ms,1
F17751#F1619,30.622735ms,58.721161897s,54
F44694#F21384,6.27179ms,11.904966734s,9
F11069#F24183,3.355726ms,5.557064521s,3
F46614#F37096,1.128061ms,2.00830042s,0
F46964#F469,6.709949ms,10.861103721s,10
F48278#F8365,3.926167ms,6.431197959s,5
F55853#F38653,588.259µs,978.324754ms,0
F38020#F20933,4.404167ms,7.28560568s,4
F36693#F38703,546.59µs,930.184514ms,1
F10290#F46854,1.686625ms,2.710361337s,1
F57740#F50711,557.813µs,947.474344ms,0
F51801#F39017,3.294582ms,5.401173439s,1
F11263#F11324,15.503878ms,26.187607358s,24
F62593#F18220,580.966µs,881.702349ms,0
F2501#F11532,22.052472ms,36.86714003s,27
F29096#F10227,11.631582ms,20.314157396s,18
F48577#F34358,4.395181ms,7.282655447s,3
F49648#F39345,1.578615ms,2.743192516s,2
F28851#F54034,4.149313ms,7.331659646s,3
F24767#F32490,550.326µs,938.937412ms,1
F19951#F46634,2.729495ms,4.661057054s,3
F50652#F20188,5.982247ms,10.220074585s,2
F36905#F40269,5.146954ms,8.178243797s,7
F10844#F19597,7.843871ms,12.775807164s,13
F46270#F17767,2.235686ms,3.736279151s,4
F10934#F35509,1.113561ms,1.803560261s,1
F22120#F35820,602.763µs,910.49237ms,0
F6719#F51474,3.281763ms,5.493983796s,6
F9834#F45554,5.023119ms,8.2687182s,7
F44829#F35521,2.588727ms,4.559630198s,4
F4058#F52811,2.101426ms,3.671759062s,3
F31278#F27250,1.08043ms,1.83753512s,1
F62377#F57292,566.672µs,877.283151ms,0
F36775#F60079,1.071823ms,1.834914426s,0
F25245#F23324,4.228316ms,7.171905696s,4
F11103#F10489,16.167156ms,28.078777392s,21
F12976#F5157,20.165768ms,37.402052951s,24
F22965#F48880,3.344376ms,5.518189072s,4
F55513#F22526,2.81989ms,4.534396117s,4
F25485#F45542,5.757025ms,9.700903571s,9
F684#F16755,25.957316ms,51.790454497s,34
F17167#F25994,478.832µs,2.776813756s,3
F20919#F36112,607.971µs,934.320313ms,1
F57097#F59302,558.85µs,952.089655ms,0
F2546#F43792,2.08912ms,3.634627981s,4
F5504#F57293,1.071932ms,1.759593937s,2
F29400#F2715,19.391889ms,33.715714897s,33
F44712#F5118,4.455876ms,7.156907152s,8
F56849#F53526,1.626378ms,2.631896361s,1
F9274#F40470,7.654049ms,12.986156714s,12
F30254#F49087,545.217µs,894.264666ms,0
F30896#F29496,550.372µs,996.111628ms,0
F28911#F9642,3.11585ms,5.355511678s,5
F47044#F63075,552.676µs,920.944141ms,0
F26066#F5319,3.690351ms,6.240549025s,7
F46472#F6057,6.254581ms,10.855728602s,11
F7161#F18183,29.959372ms,1m2.314235088s,43
F37233#F49016,1.411744ms,2.654128448s,1
F1870#F54,33.951243ms,1m10.051018461s,53
F59084#F46828,449.448µs,901.081287ms,0
F46616#F39304,1.623814ms,2.669996685s,3
F13424#F32181,582.794µs,949.902518ms,1
F55628#F28760,1.715168ms,2.768434282s,3
F37551#F8038,14.791865ms,24.724446438s,16
F53108#F39744,5.018238ms,7.605334995s,4
F21760#F43448,8.255678ms,14.638452331s,9
F44530#F63222,558.663µs,924.029166ms,0
F30310#F6848,564.66µs,896.136238ms,1
F24026#F10327,13.757367ms,22.705237376s,17
F2515#F62770,591.48µs,897.555819ms,1
F42391#F53552,5.515461ms,9.20689661s,4
F39488#F351,5.504314ms,9.097802049s,9
F6046#F29857,6.131192ms,10.832578974s,11
F60111#F29255,560.558µs,887.373064ms,0
F26792#F6968,19.37327ms,32.949827759s,25
F11718#F37696,3.419646ms,5.616343061s,5
F32598#F19413,597.107µs,883.710362ms,1
F38293#F24937,6.148561ms,9.954699631s,6
F59067#F4278,623.664µs,915.142471ms,0
F58359#F17867,571.657µs,905.440905ms,1
F36712#F46587,3.88286ms,6.246647713s,4
F7486#F37559,8.227306ms,13.695463328s,11
F52798#F60377,639.871µs,910.873249ms,0
F61284#F58237,579.214µs,956.819199ms,0
F29152#F62180,560.506µs,882.08385ms,1
F15293#F12181,27.49941ms,48.571241279s,40
F23451#F55611,1.006305ms,1.853723138s,1
F44869#F20217,3.665763ms,6.500398074s,6
F44085#F38966,7.106851ms,11.640465573s,5
F10385#F6925,31.439511ms,1m2.015646746s,46
F45503#F12129,7.74546ms,13.657927711s,12
F35012#F2467,2.688224ms,4.560790385s,5
F33914#F44764,1.074405ms,1.813626266s,1
F11479#F8702,24.627752ms,45.227911828s,35
F61304#F24949,562.566µs,990.805778ms,0
F28214#F25762,13.233315ms,21.981208108s,11
F47127#F38574,5.740988ms,9.228693972s,6
F28#F51206,7.876548ms,13.659902723s,15
F55342#F38423,3.337247ms,5.463643623s,3
F44827#F26775,4.505927ms,7.297485593s,4
F49172#F10488,4.212944ms,7.36701752s,7
F50706#F7369,4.901263ms,8.41243735s,5
F34020#F58620,549.121µs,919.148988ms,1
F24657#F18921,9.43251ms,16.168306218s,11
F26144#F30306,3.930447ms,6.332421587s,4
F35361#F21932,541.806µs,848.136285ms,0
F32345#F61690,596.997µs,903.023671ms,0
F4810#F18429,10.999979ms,18.274436088s,12
F14413#F48261,3.258308ms,5.401079072s,4
F20410#F6534,21.307078ms,36.802480219s,29
F55503#F53508,1.174625ms,1.920956959s,0
F44499#F56558,2.107178ms,3.535208481s,1
F8345#F29629,12.562231ms,21.312746561s,17
F55539#F3937,591.805µs,916.815796ms,1
F36807#F24374,13.608241ms,22.088379464s,13
F50104#F52982,2.858006ms,4.76618565s,3
F29304#F53710,1.103362ms,1.849817618s,2
F35402#F28763,2.133906ms,3.725289024s,2
F30461#F8532,15.963877ms,26.627083338s,17
F14193#F10329,9.535721ms,46.572307312s,33
F58288#F2991,552.217µs,915.710984ms,1
F12574#F18938,11.901675ms,19.322230893s,9
F22045#F5111,2.184296ms,3.560178377s,4
F59175#F40107,1.139828ms,1.86101036s,1
F11939#F22831,19.403411ms,31.854910062s,28
F31162#F31976,547.582µs,877.870345ms,1
F32779#F5819,561.67µs,871.976291ms,0
F13186#F11456,21.692746ms,38.813979588s,28
F45500#F59278,1.737441ms,2.659954104s,2
F30573#F36932,1.874885ms,2.673877073s,1
F3248#F35074,3.381438ms,5.61683643s,4
F51790#F52409,553.089µs,986.598833ms,0
F36093#F54920,574.683µs,973.679299ms,0
F34847#F9932,4.366971ms,7.391319188s,7
F62529#F21058,667.179µs,912.637831ms,1
F54249#F56439,1.078356ms,1.775974673s,0
F27500#F33355,3.727922ms,6.526628546s,5
F53276#F53554,3.292411ms,5.545530988s,3
F60963#F48768,2.108287ms,3.598771319s,0
F29309#F7473,6.301579ms,10.175233184s,5
F15263#F26046,6.152092ms,11.325376699s,8
F42726#F1787,4.137938ms,7.210313014s,7
F17222#F61821,596.365µs,878.036966ms,1
F44861#F16621,8.401652ms,13.916288751s,10
F6091#F36720,3.380573ms,5.37658696s,5
F4355#F16868,18.63261ms,31.363893768s,29
F29650#F52580,2.072817ms,3.730716399s,0
F41505#F45118,2.750737ms,4.465619596s,3
F16725#F2881,21.661455ms,38.116768863s,24
F13285#F40721,7.09359ms,11.900300996s,8
F47703#F4020,2.122912ms,3.491379848s,3
F40569#F22644,11.474198ms,20.014345923s,11
F60385#F55964,586.808µs,901.905045ms,0
F10783#F45091,11.875371ms,19.143313735s,18
F28382#F31285,2.78887ms,4.576251713s,4
F57495#F51066,1.103556ms,1.834306366s,1
F29381#F36124,547.559µs,961.54631ms,0
F3007#F10173,26.36704ms,50.16991885s,33
F41483#F33173,5.41851ms,9.31987745s,3
F58115#F61805,646.156µs,879.048044ms,0
F18760#F40550,6.427245ms,11.131073175s,7
F33401#F19870,744.59µs,916.354491ms,1
F26526#F8918,573.369µs,873.631662ms,1
F28056#F5475,23.724826ms,43.102465994s,33
F4957#F38294,3.316243ms,5.736666979s,6
F25982#F60143,583.643µs,923.28281ms,1
F61683#F43438,601.543µs,973.332367ms,0
F16594#F44449,7.485539ms,12.175091886s,11
F33358#F32472,549.078µs,970.242795ms,1
F19130#F13272,9.422909ms,15.583917553s,16
F42606#F49410,7.240212ms,11.793243484s,6
F25#F34137,6.791425ms,11.845392724s,11
F32159#F24475,590.33µs,1.008349727s,0
F12341#F8014,17.417751ms,30.386209865s,16
F59378#F50820,1.106549ms,1.865268012s,1
F55489#F38255,2.224578ms,3.708899857s,0
F19554#F43422,7.699309ms,13.020229922s,7
F29129#F42741,3.425644ms,5.274603184s,3
F52034#F937,7.652051ms,13.011020594s,12
F47066#F25549,1.109386ms,1.823976039s,1
F51437#F6020,552.519µs,891.747639ms,0
F46080#F54788,561.874µs,896.758274ms,1
F44259#F5412,1.119629ms,1.865084865s,1
F7068#F42746,3.102324ms,5.462788636s,6
F19648#F32169,555.429µs,903.687164ms,0
F37316#F21450,8.307347ms,14.79321435s,12
F25539#F43731,550.071µs,947.674761ms,0
F27596#F19321,12.960733ms,21.24462209s,13
F55944#F1469,555.863µs,1.033865842s,1
F37855#F26123,613.21µs,896.743911ms,1
F33510#F55169,615.844µs,876.88052ms,0
F56765#F51311,558.994µs,959.060802ms,0
F18481#F20972,15.338153ms,26.855188182s,18
F2225#F4497,31.064204ms,1m15.452832719s,51
F22166#F29299,8.177563ms,17.523344262s,13
F45657#F21256,5.002727ms,8.163763878s,8
F35882#F56948,1.107394ms,1.927905171s,0
F58917#F22008,1.621376ms,2.747416948s,2
F3131#F33855,2.746531ms,4.524193898s,4
F22401#F7149,10.940369ms,19.328244668s,18
F39295#F48414,9.173733ms,14.740592994s,10
F8000#F4389,28.792426ms,57.836894871s,39
F27230#F11968,548.991µs,1.009175246s,1
F53896#F12441,1.122698ms,1.852485691s,2
F13101#F8505,9.46972ms,15.635734381s,13
F29430#F3380,3.148543ms,5.487081439s,5
F7136#F32113,4.436762ms,7.36501844s,8
F24679#F23623,13.356188ms,22.080357585s,15
F29403#F19538,8.973907ms,14.870658883s,9
F53883#F11584,1.107942ms,1.785717015s,2
F38786#F12244,9.474197ms,15.631737592s,15
F35204#F3845,1.625553ms,2.724549036s,3
F36848#F32428,3.845329ms,6.392423849s,2
F62442#F58824,603.49µs,924.488313ms,0
F14037#F385,20.51146ms,35.097160175s,22
F52157#F27735,3.42334ms,5.615336306s,4
F36521#F52726,1.218797ms,1.867110663s,1
F38924#F11755,7.399238ms,13.189557398s,9
F45156#F27067,8.822324ms,14.608921865s,8
F55768#F10062,3.104919ms,5.592681741s,6
F14059#F12426,13.31549ms,22.151548532s,20
F18140#F3610,27.755075ms,59.147874114s,45
F24092#F58542,549.022µs,956.450936ms,1
F41595#F51631,1.088602ms,1.813241937s,1
F51750#F32114,3.206631ms,5.389816493s,3
F62719#F19531,542.741µs,1.01125154s,1
F29070#F24740,3.348827ms,5.585380077s,5
F19477#F17789,16.306544ms,27.587686135s,18
F32349#F45237,3.385232ms,5.62140709s,3
F39505#F47419,4.888847ms,8.250407554s,6
F41443#F34542,1.669671ms,2.814252024s,2
F20182#F4115,17.171338ms,28.882260318s,22
F42492#F5057,6.653076ms,10.695515093s,10
F11991#F25440,7.006581ms,11.805968896s,9
F13149#F42,29.347218ms,58.124094885s,48
F60955#F5334,449.09µs,901.933914ms,1
F52135#F1308,1.205696ms,1.90084947s,1
F54734#F38570,2.223609ms,3.668591033s,1
F6888#F61583,549.888µs,916.715951ms,0
F41914#F43557,3.470548ms,5.492284097s,2
F62102#F5802,1.727847ms,2.746771511s,3
F44498#F56446,3.963573ms,6.530366217s,4
F6513#F35771,593.406µs,930.889055ms,1
F56013#F16352,4.441202ms,7.453760858s,7
F15603#F53743,1.118858ms,1.768389781s,1
F22196#F5440,26.495873ms,46.584150353s,30
F44262#F61235,551.184µs,918.12385ms,0
F14659#F50180,4.411601ms,7.208577111s,8
F31884#F39703,8.408482ms,13.960652435s,6
F32968#F30373,544.73µs,885.099637ms,0
F7689#F51739,1.708934ms,2.640670553s,3
F33008#F5225,7.089228ms,11.831701376s,9
F13570#F33783,637.112µs,917.649044ms,1
F6855#F53024,4.428421ms,7.161413936s,8
F45264#F5573,1.104788ms,1.851834406s,2
F6143#F18917,12.980181ms,22.932456204s,19
F28695#F42084,3.829826ms,6.455131781s,6
F12419#F14599,17.001322ms,28.492366133s,21
F42673#F13243,7.820771ms,13.985659433s,8
F34420#F19846,2.288564ms,3.649124515s,3
F60028#F46654,545.711µs,872.621049ms,0
F13449#F19997,16.816598ms,29.229661899s,17
F27199#F28095,4.884048ms,8.272489067s,4
F30396#F53413,1.631144ms,2.719531426s,0
F17653#F39318,2.099324ms,3.625275866s,4
F60945#F4190,557.13µs,965.293427ms,1
F2392#F55029,1.077423ms,1.794614679s,1
F36929#F58779,1.071189ms,1.857676883s,2
F38040#F4457,7.213239ms,13.014933668s,12
F17565#F18565,27.052387ms,52.588360363s,39
F36656#F21121,4.914291ms,8.321582589s,8
F42351#F29659,4.113674ms,7.382212989s,2
F28693#F822,18.681712ms,32.438468907s,22
F61313#F857,550.66µs,854.099625ms,1
F51639#F59185,608.298µs,874.150318ms,1
F26415#F25499,557.609µs,897.254485ms,0
F32024#F23127,623.683µs,900.364051ms,1
F53233#F48371,1.149025ms,1.835457549s,1
F9731#F46449,10.491817ms,17.557769519s,16
F47734#F13490,7.825667ms,13.90466029s,11
F23597#F49510,11.204155ms,18.497448639s,14
F15515#F55333,1.058128ms,1.934378333s,2
F31394#F52877,554.166µs,950.722549ms,0
F13868#F23285,12.633784ms,21.551738009s,17
F53139#F28023,555.781µs,902.647983ms,1
F13037#F22349,14.78316ms,24.969463346s,20
F58771#F9837,597.063µs,957.497951ms,1
F54374#F61299,634.766µs,922.685502ms,1
F46695#F15963,6.510147ms,11.10967449s,11
F23015#F55793,549.351µs,856.172591ms,1
F60658#F19535,663.05µs,943.324857ms,0
F8353#F28870,6.015794ms,10.031288597s,6
F59716#F4635,1.608709ms,2.794191681s,2
F743#F24061,1.074115ms,1.865246059s,2
F18988#F8827,14.859326ms,24.950303785s,18
F33694#F23606,2.718603ms,4.565343035s,5
F1492#F30390,12.0304ms,21.576662649s,14
F23375#F60079,1.124552ms,1.824822101s,2
F33609#F44681,2.166328ms,3.768649209s,1
F40654#F1807,6.815443ms,11.089643735s,12
F58967#F34591,1.110925ms,1.931376895s,1
F7172#F30062,3.367758ms,5.573980295s,5
F30756#F19861,2.51699ms,3.691373934s,3
F20698#F6591,18.116165ms,30.734160615s,24
F46448#F13243,3.604926ms,14.290811057s,11
F57828#F49990,582.479µs,886.065973ms,1
F10576#F61592,628.095µs,963.814876ms,1
F116#F13899,22.460393ms,40.096903674s,32
F12147#F23348,10.34759ms,18.799907374s,16
F56667#F23164,1.056718ms,1.902676068s,0
F42710#F20940,3.253828ms,5.465023356s,3
F45762#F5849,3.646697ms,6.504296992s,5
F438#F21685,14.685558ms,25.793985065s,21
F23753#F5383,18.868339ms,34.771999337s,31
F20146#F63333,550.661µs,945.515002ms,1
F55236#F61120,559.877µs,865.279352ms,0
F22834#F31852,5.283673ms,9.445377102s,5
F607#F57839,1.150099ms,1.830026299s,2
F31432#F12533,12.671468ms,22.254868888s,12
F28771#F57568,2.079249ms,3.63794307s,3
F37868#F53126,2.74905ms,4.557543579s,4
F19065#F60203,575.829µs,905.785932ms,0
F62843#F60727,562.751µs,964.058251ms,0
F62534#F24292,614.597µs,969.738618ms,0
F36860#F3908,14.523526ms,24.263695386s,19
F27600#F32260,2.367432ms,3.704335257s,3
F50194#F43647,4.109665ms,6.354366966s,3
F40005#F44510,5.132136ms,8.242371773s,4
F31939#F15240,2.879932ms,4.719086378s,4
F43763#F38684,4.380256ms,7.499266685s,6
F25210#F48491,2.217473ms,3.667899466s,2
F31437#F41645,14.351766ms,24.012711924s,18
F51540#F2679,5.748501ms,9.317758519s,9
F46777#F1333,8.221942ms,13.833488581s,11
F41717#F41168,7.466974ms,11.950834699s,8
F12363#F59080,1.607655ms,2.820739918s,2
F31936#F4621,552.138µs,912.010773ms,1
F39483#F10367,2.635143ms,4.541985533s,4
F47981#F23288,5.744097ms,10.248287568s,5
F9169#F38774,11.469407ms,19.074724189s,17
F12407#F18259,589.66µs,848.667926ms,1
F50065#F61281,586.915µs,905.328853ms,0
F58394#F61516,550.297µs,1.006718632s,0
F16728#F49006,3.707745ms,6.251923811s,6
F22023#F35263,5.756643ms,10.151637513s,5
F6244#F16656,15.802058ms,27.145892239s,25
F55670#F11755,2.434046ms,3.612936842s,3
F42134#F54439,3.341398ms,5.353827759s,3
F60416#F28156,545.216µs,872.305552ms,1
F34994#F7256,6.250787ms,10.837078985s,10
F55895#F9398,584.087µs,929.395403ms,0
F8659#F11615,14.969103ms,24.125931058s,20
F16507#F9227,7.537323ms,31.874293122s,24
F30986#F22341,14.392469ms,25.769174401s,12
F53856#F6153,587.643µs,887.737149ms,1
F41714#F34711,3.268575ms,5.409246108s,2
F52587#F22837,4.920647ms,8.084334445s,4
F49349#F32818,583.02µs,938.326297ms,0
F9995#F51065,3.174138ms,5.356289679s,4
F30482#F28072,14.751023ms,25.211690663s,20
F61160#F4465,572.405µs,888.690417ms,1
F54772#F42883,1.084609ms,1.786807343s,0
F44221#F501,7.794013ms,13.206035616s,13
F25678#F35522,1.620279ms,2.705160602s,3
F39766#F25747,6.169316ms,9.875009176s,7
F42788#F12414,3.24074ms,5.300334965s,4
F15870#F49806,3.291792ms,5.386768032s,5
F24826#F5036,21.895064ms,36.25656878s,22
F57752#F10005,1.074467ms,1.73195876s,2
F41559#F11004,4.791505ms,7.94457751s,7
F13423#F23477,25.946598ms,47.861473144s,37
F6380#F12217,16.565294ms,34.075198338s,26
F3600#F31731,3.253237ms,5.427964622s,2
F4392#F51278,4.444041ms,7.235818933s,5
F27499#F62790,541.239µs,857.496553ms,0
F48109#F54929,2.756415ms,4.468535285s,2
F21875#F54742,4.144588ms,7.109103418s,7
F30176#F37375,10.328313ms,17.076117587s,12
F48321#F20610,8.507501ms,14.620327964s,8
F32322#F53812,559.718µs,878.624307ms,1
F25280#F4611,8.398543ms,14.241460195s,15
F44735#F3914,2.190471ms,3.576827118s,3
F53558#F51296,548.739µs,900.913002ms,1
F63285#F44094,553.571µs,846.223515ms,0
F34771#F25084,3.622106ms,6.208515421s,4
F51780#F3513,553.475µs,876.39ms,1
F63052#F13318,619.113µs,906.296757ms,0
F951#F1496,11.278757ms,22.134068876s,17
F32152#F40748,2.65917ms,4.496919795s,3
F21649#F18377,7.888033ms,13.518893544s,10
F25081#F44199,8.867413ms,15.309071452s,9
F43017#F29127,3.944188ms,6.128730302s,4
F30038#F48976,2.637554ms,4.483857346s,4
F9730#F14759,13.066802ms,22.525666222s,20
F27075#F26233,15.01675ms,25.220157545s,16
F16860#F32317,1.527977ms,9.055230991s,4
F25380#F24847,9.204484ms,21.614959988s,17
F49292#F59383,1.056771ms,1.77598484s,1
F15279#F58097,2.117094ms,3.546721638s,3
F59484#F49084,1.059215ms,1.782038418s,1
F9738#F5732,15.974093ms,26.660681661s,21
F21317#F32454,1.110828ms,1.745512503s,2
F24630#F28429,5.532791ms,8.841281497s,4
F29744#F13722,9.481856ms,15.321582869s,8
F52570#F27150,549.79µs,904.459445ms,1
F58065#F749,639.218µs,846.112106ms,1
F30085#F43809,614.395µs,876.629154ms,1
F34171#F63269,632.718µs,935.452701ms,0
F60144#F31001,562.203µs,870.945868ms,0
F55755#F32668,553.823µs,948.629394ms,0
F29456#F53296,566.323µs,908.950456ms,0
F28591#F54336,1.102231ms,1.786450002s,1
F628#F11980,29.231017ms,53.434925461s,47
F47262#F42066,5.546802ms,9.146868854s,6
F2391#F30923,1.175162ms,1.767989775s,2
F53833#F17854,1.717276ms,2.67354671s,1
F42150#F6278,7.839975ms,13.589381877s,9
F58279#F60640,578.831µs,882.271237ms,0
F39639#F1185,1.201132ms,1.798320091s,1
F7520#F59892,559.7µs,919.475103ms,1
F6318#F21952,17.844011ms,29.235834599s,22
F5032#F34945,2.233364ms,3.658636956s,4
F9141#F17760,22.891977ms,38.394707096s,28
F18183#F23548,12.271674ms,21.702608345s,19
F9752#F28788,15.122879ms,24.064088327s,25
F12910#F45130,7.440438ms,12.351108168s,10
F6066#F8279,8.435197ms,14.33183186s,13
F42#F43700,5.559654ms,8.867096143s,9
F47314#F22964,6.273377ms,10.732213124s,10
F40325#F30791,2.121193ms,3.653678079s,1
F48571#F40459,6.21986ms,10.772244067s,4
F56999#F45385,336.312µs,1.832124155s,1
F19929#F36946,17.248396ms,29.668257436s,22
F18395#F60970,2.821327ms,4.422308824s,4
F56823#F39461,2.661111ms,4.377176505s,3
F5230#F54112,1.108729ms,1.837966665s,1
F24663#F63593,562.095µs,935.270257ms,1
F58669#F19386,565.456µs,855.868673ms,1
F6271#F25018,15.07299ms,26.156291966s,22
F9895#F39482,7.99755ms,12.652322768s,12
F31454#F3051,554.195µs,854.879402ms,1
F44421#F29122,7.399644ms,12.473840791s,7
F50955#F13041,3.65418ms,6.311452217s,7
F35032#F60257,593.142µs,892.396121ms,1
F12308#F8899,21.57634ms,35.361597116s,34
F60538#F48592,156.785µs,966.281078ms,0
F18267#F7664,406.594µs,1.883149254s,2
F45611#F56058,4.680632ms,7.969801191s,6
F52614#F53647,5.941554ms,9.883590539s,6
F51063#F11918,3.09522ms,5.415785963s,6
F21326#F44725,562.012µs,920.697019ms,1
F29871#F12162,12.749093ms,27.85023257s,21
F14125#F26610,1.631297ms,2.742457302s,2
F55675#F26263,1.665902ms,2.704806942s,3
F29809#F17672,10.98872ms,18.902946961s,15
F13138#F37146,7.431358ms,12.464889298s,6
F50928#F21989,5.744875ms,9.95415169s,8
F50599#F27586,5.623789ms,9.956316436s,4
F20295#F37484,8.323525ms,18.159921036s,14
F25379#F44639,546.469µs,878.883189ms,0
F15948#F13549,31.990948ms,56.91783823s,45
F44349#F27962,579.534µs,893.86049ms,0
F60461#F44539,4.355499ms,7.179856044s,2
F26846#F6704,580.163µs,910.325458ms,1
F30531#F20878,609.816µs,994.29571ms,1
F1344#F36866,565.629µs,878.612932ms,1
F9781#F25960,7.855446ms,13.452101779s,9
F10978#F15787,21.762763ms,38.513694119s,33
F8781#F47950,1.06961ms,1.731545696s,2
F46588#F12866,3.672744ms,6.410098686s,4
F32759#F19953,732.689µs,921.726253ms,0
F9335#F23145,18.952954ms,32.905374232s,29
F11949#F22771,22.534068ms,46.916255024s,33
F40917#F49821,5.773957ms,9.995107121s,5
F57734#F50812,2.41923ms,3.618178741s,2
F26900#F21407,9.843575ms,16.215708229s,16
F5197#F11015,27.895636ms,54.464482548s,46
F63091#F53679,582.715µs,886.409832ms,0
F16134#F39138,7.670819ms,12.505117136s,6
F62764#F61572,607.773µs,875.482024ms,0
F10207#F43244,4.381652ms,7.081638732s,7
F2320#F51586,1.45467ms,1.757765322s,2
F10592#F16973,21.327249ms,36.246377008s,25
F25901#F30344,2.597761ms,4.493086528s,1
F54887#F17770,585.448µs,885.04911ms,1
F34363#F63249,546.991µs,938.144935ms,0
F23892#F44292,7.226708ms,12.557393986s,12
F47695#F58840,1.127179ms,1.791853472s,1
F63053#F33739,594.18µs,879.6634ms,1
F1841#F62122,617.88µs,858.272651ms,0
F32432#F38239,6.604129ms,10.877560035s,6
F59071#F18053,547.357µs,872.967824ms,0
F11506#F14765,21.007412ms,37.33982613s,25
F1279#F28007,9.090604ms,16.430645446s,15
F9513#F14048,30.956589ms,1m5.517033431s,56
F57339#F40627,1.181107ms,1.792861014s,1
F59739#F62896,552.711µs,895.26613ms,0
F25043#F55368,602.613µs,878.786694ms,0
F868#F4446,29.635872ms,54.806925873s,41
F20543#F145,1.96405ms,3.539893316s,2
F35134#F30474,612.079µs,900.771095ms,1
F40299#F2483,4.394892ms,7.152854007s,6
F42948#F14342,6.696218ms,11.439058096s,13
F3232#F20536,8.268726ms,13.20229669s,13
F39224#F55706,590.825µs,891.268027ms,1
F31497#F26892,618.283µs,898.885636ms,1
F18136#F26506,15.798484ms,25.79275861s,22
F50242#F18875,584.866µs,878.941772ms,1
F26020#F36791,10.701405ms,17.087277924s,11
F26788#F49055,2.173906ms,3.558306665s,4
F55434#F49976,1.050498ms,1.753156581s,1
F26410#F22669,2.160239ms,3.597054297s,4
F60692#F58699,554.876µs,871.711459ms,0
F43642#F3472,14.988612ms,24.136497539s,20
F38696#F54899,1.063045ms,1.726023746s,0
F25535#F43163,554.009µs,925.851836ms,0
F5231#F6493,5.237788ms,8.970928656s,8
F6017#F55377,3.287224ms,5.356311011s,6
F17994#F40496,6.502849ms,11.081869662s,9
F25198#F54630,3.356349ms,5.369790226s,4
F7330#F43540,6.27866ms,9.664946217s,6
F8678#F10209,8.958835ms,14.969796061s,13
F48931#F39222,8.375351ms,13.873849268s,10
F4884#F59384,588.993µs,824.183431ms,1
F60381#F49909,593.932µs,896.455804ms,0
F26652#F6824,14.262756ms,24.40057295s,22
F42208#F47469,3.692232ms,6.187993704s,5
F26585#F17667,557.468µs,929.432159ms,1
F21198#F40581,1.937877ms,2.77027569s,3
F54399#F7166,608.039µs,877.708915ms,1
F3618#F19148,15.979169ms,26.115536133s,17
F22667#F51221,6.098524ms,9.717698281s,5
F13618#F51749,3.688396ms,6.447224371s,5
F56350#F2384,4.386671ms,7.178169703s,7
F36840#F43370,7.202174ms,12.301093619s,7
F48627#F53798,6.055022ms,9.728360386s,7
F13387#F18528,15.235771ms,25.506790171s,20
F10633#F10310,15.312373ms,25.259642769s,27
F5859#F52698,6.589377ms,10.773736912s,12
F21275#F50724,3.815554ms,6.464508879s,5
F10947#F20971,17.677019ms,30.722164213s,26
F8318#F28369,11.052119ms,17.766061765s,13
F9063#F11708,14.87199ms,25.330131944s,22
F57016#F61823,548.479µs,860.443988ms,0
F6735#F23541,8.894084ms,14.284801006s,15
F3313#F16968,4.428524ms,7.176717577s,4
F50909#F44616,2.932445ms,4.463176962s,3
F8160#F5416,27.839423ms,50.25798847s,36
F42556#F170,10.173553ms,18.827168593s,20
F37890#F19314,7.396186ms,11.735592909s,6
F10106#F51675,1.110039ms,1.796619366s,2
F39605#F16711,1.154314ms,1.850159849s,1
F54827#F39820,2.771871ms,4.556570104s,2
F14546#F39531,10.209215ms,16.240175792s,13
F48431#F30282,2.745226ms,4.469763067s,4
F59500#F24562,596.029µs,880.869337ms,1
F25174#F29116,17.024931ms,27.660419696s,22
F747#F15421,15.892436ms,28.508146628s,21
F33503#F28052,554.415µs,852.815601ms,1
F35377#F39679,559.169µs,858.120776ms,0
F2396#F40999,5.700537ms,11.854201386s,11
F51737#F62849,592.467µs,889.390324ms,1
F16484#F35505,4.464758ms,7.187299091s,2
F48311#F30194,4.899359ms,7.972819466s,4
F8556#F34618,2.227769ms,3.531767344s,3
F49772#F1347,5.055488ms,8.191062732s,9
F59115#F32536,541.121µs,948.101339ms,0
F58275#F33702,603.215µs,969.57486ms,0
F20008#F21504,22.927567ms,37.50344675s,26
F44520#F61908,1.056015ms,1.783395832s,1
