keyword,volume,addTime,storageUpdateBytes
F13358,52,9.552708ms,9132
F13359,56,9.90843ms,9848
F13360,39,6.945695ms,6864
F13361,23,4.173993ms,4044
F13362,109,19.473136ms,19168
F13363,42,7.464085ms,7380
F13364,45,8.072426ms,7908
F13365,32,5.385448ms,5632
F13366,90,16.513154ms,15816
F13367,34,6.292944ms,5968
F13368,37,6.769465ms,6504
F13369,70,12.287231ms,12300
F13370,58,10.290631ms,10196
F13371,82,14.590149ms,14412
F13372,14,2.403274ms,2456
F13373,61,11.150057ms,10724
F13374,90,16.233095ms,15796
F13375,62,10.854964ms,10900
F13376,45,8.186171ms,7908
F13377,61,11.077201ms,10724
F13378,47,8.520464ms,8272
F13379,29,5.236216ms,5096
F13380,31,5.56397ms,5444
F13381,43,7.602627ms,7564
F13382,102,54.350956ms,17916
F13383,41,13.987702ms,7200
F16043,16,3.152659ms,2808
F16044,50,9.764611ms,8796
F16045,88,17.318881ms,15464
F16048,9,1.880835ms,1572
F16051,55,10.836788ms,9668
F16054,43,8.396154ms,7564
F16057,54,10.18007ms,9484
F16060,20,3.643059ms,3516
F16064,2,360.289µs,352
F16067,65,11.976362ms,11416
F16070,1,190.112µs,176
F16073,27,4.930594ms,4740
F16076,61,11.186975ms,10716
F16079,57,10.630246ms,10020
F16082,67,11.964163ms,11772
F16085,14,2.712535ms,2464
F16088,38,6.814196ms,6680
F16091,33,5.888396ms,5800
F16094,53,9.637942ms,9312
F16097,68,12.55893ms,11944
F16100,58,10.589824ms,10184
F16103,85,15.394969ms,14920
F16106,19,3.460169ms,3340
F16109,63,11.224577ms,11072
F16112,31,5.761547ms,5452
F16115,11,2.013065ms,1936
F16118,31,5.67727ms,5444
F16121,54,10.061971ms,9492
F16124,12,2.285035ms,2112
F16127,74,13.804697ms,13004
F16130,47,8.726151ms,8268
F16133,8,1.425292ms,1408
F16136,90,16.376202ms,15812
F16139,25,4.580493ms,4388
F16142,12,2.209877ms,2112
F16145,24,4.372409ms,4212
F16148,63,11.137313ms,11076
F16151,58,10.289072ms,10196
F16154,43,7.836257ms,7560
F16157,31,5.691778ms,5440
F16158,28,4.802736ms,4920
F16159,34,6.29605ms,5980
F16160,55,9.802746ms,9672
F16161,58,10.625021ms,10196
F16167,52,9.267056ms,9152
F16168,78,13.896995ms,13712
F16171,62,11.085695ms,10888
F16172,50,8.965264ms,8784
F16175,30,5.423323ms,5276
F16179,38,6.541619ms,6672
F16180,25,4.688606ms,4392
F16182,86,15.567795ms,15108
F16185,37,6.614781ms,6500
F16188,70,12.790415ms,12296
F16192,51,9.263319ms,8952
F16196,55,9.598045ms,9664
F16199,13,2.252424ms,2284
F16203,13,2.424982ms,2284
F16204,61,11.010916ms,10724
F16207,52,9.189069ms,9144
F16212,37,6.799223ms,6504
F16215,69,12.432884ms,12136
F16216,45,8.239351ms,7912
F16219,65,11.265881ms,11420
F15134,34,6.205094ms,5976
F15135,54,9.516339ms,9480
F15136,8,1.339571ms,1408
F15137,33,6.02281ms,5804
F15141,47,8.450891ms,8260
F15142,2,362.51µs,348
F15145,12,2.293386ms,2108
F15148,72,12.586259ms,12656
F15151,62,11.08153ms,10892
F15154,49,8.983951ms,8616
F15157,55,10.203356ms,9636
F15160,32,5.983826ms,5624
F15163,37,6.494487ms,6504
F15169,38,6.899817ms,6680
F15170,41,7.319907ms,7204
F15175,30,5.319306ms,5280
F15176,13,2.466206ms,2284
F15177,73,13.148699ms,12828
F15178,27,5.266732ms,4736
F15179,40,7.240341ms,7024
F15183,45,8.273565ms,7916
F15184,56,10.103031ms,9844
F15185,9,1.525571ms,1580
F15186,57,10.49465ms,10016
F15187,73,13.420138ms,12828
F15190,19,3.287822ms,3344
F15195,36,6.701408ms,6324
F15196,58,10.512114ms,10196
F15197,79,14.505379ms,13880
F15200,44,8.034773ms,7716
F15205,27,4.909379ms,4744
F15208,40,7.359752ms,7032
F15211,37,6.58473ms,6512
F15213,10,1.801779ms,1756
F15217,48,8.842538ms,8432
F15220,48,8.658024ms,8428
F15223,40,7.255958ms,7032
F15226,97,17.222382ms,17044
F15229,42,7.392385ms,7376
F15232,37,6.493865ms,6504
F15235,53,9.294709ms,9320
F15238,31,5.77996ms,5448
F15241,57,10.06719ms,10020
F15244,41,7.571376ms,7200
F15246,75,13.425429ms,13188
F15247,44,7.610867ms,7736
F15249,27,4.927951ms,4744
F15252,41,7.287423ms,7216
F15255,60,10.839862ms,10548
F15258,19,3.448445ms,3336
F15261,40,7.260814ms,7028
F15264,25,4.643502ms,4400
F15267,6,1.158698ms,1056
F15270,45,8.201378ms,7916
F15273,54,9.975443ms,9488
F15275,58,10.70236ms,10188
F15278,42,7.716374ms,7380
F15282,69,12.716128ms,12120
F15284,66,12.314125ms,11600
F15287,43,7.850302ms,7564
F15290,48,8.974147ms,8440
F15296,70,12.957518ms,12308
F15297,43,7.76381ms,7560
F15301,59,10.872291ms,10384
F15323,1,181.515µs,176
F15328,44,8.066178ms,7736
F15331,37,6.897807ms,6500
F15334,56,10.424362ms,9840
F15337,42,7.585925ms,7384
F15340,43,7.801856ms,7564
F15343,102,18.200957ms,17936
F15346,17,2.928926ms,2984
F15349,48,8.682978ms,8440
F15352,78,14.155005ms,13716
F15357,58,10.563832ms,10196
F15360,49,8.894932ms,8612
F15364,48,8.743931ms,8436
F15366,49,9.024155ms,8612
F15369,31,5.58297ms,5440
F15372,32,5.769912ms,5628
F15373,43,7.663594ms,7544
F15377,24,4.165662ms,4224
F15380,37,6.851231ms,6504
F15381,22,3.929137ms,3868
F15384,47,8.228315ms,8264
F15387,72,13.064719ms,12656
F15390,65,11.948911ms,11432
F15393,38,7.080236ms,6680
F15396,25,4.570735ms,4396
F15399,43,7.651547ms,7568
F15403,68,12.26291ms,11956
F15406,9,1.467688ms,1580
F15409,12,2.115288ms,2108
F15412,34,6.161938ms,5980
F15415,65,11.751741ms,11432
F15418,31,5.440869ms,5452
F15421,32,5.780091ms,5620
F15424,59,10.404439ms,10356
F15427,50,9.000194ms,8780
F15430,53,9.347703ms,9324
F15433,26,4.82219ms,4576
F15436,71,12.428007ms,12476
F15439,24,4.468712ms,4208
F15442,24,4.326585ms,4220
F15445,38,6.565471ms,6676
F15447,49,9.041048ms,8616
F15450,24,4.143249ms,4216
F15453,46,8.346811ms,8092
F15456,54,9.077132ms,9500
F15459,81,14.799649ms,14236
F15462,22,3.828349ms,3864
F15466,53,9.690776ms,9324
F15469,67,12.29497ms,11776
F15472,61,11.011639ms,10716
F15475,28,5.093994ms,4920
F15478,84,15.490104ms,14760
F15482,18,3.263939ms,3164
F15485,42,7.603317ms,7384
F15488,48,8.598404ms,8440
F15491,53,9.232487ms,9316
F15494,31,5.580267ms,5444
F15497,45,8.06578ms,7896
F15501,37,6.507262ms,6508
F15504,57,10.071382ms,10024
F15505,13,2.278542ms,2284
F15506,1,176.083µs,176
F15507,26,4.623274ms,4568
F15510,71,12.687677ms,12472
F16223,32,5.741139ms,5632
F16230,55,9.798871ms,9668
F16233,19,3.448556ms,3340
F16234,25,4.735452ms,4392
F16235,47,8.097664ms,8252
F16242,38,6.905595ms,6688
F16243,29,5.227877ms,5092
F16244,14,2.500616ms,2460
F16245,12,1.975365ms,2108
F16246,57,10.288405ms,10016
F16249,30,5.29411ms,5276
F16250,64,15.319482ms,11244
F16254,50,9.276769ms,8796
F16258,49,8.882362ms,8620
F16261,60,11.089699ms,10552
F16264,34,6.172077ms,5976
F16267,43,7.966884ms,7560
F16270,7,1.301008ms,1228
F16273,31,5.652317ms,5452
F16276,36,6.477717ms,6320
F16279,30,5.357174ms,5276
F16282,40,7.265037ms,7036
F16285,53,9.814795ms,9320
F16288,22,4.060235ms,3864
F16291,48,8.665748ms,8428
F16294,64,11.32043ms,11252
F16297,56,9.906901ms,9852
F16300,9,1.685594ms,1584
F16303,25,4.547801ms,4396
F16306,48,8.849523ms,8424
F16309,82,14.537339ms,14420
F16312,38,6.973501ms,6684
F16315,11,1.92487ms,1932
F16318,1,182.844µs,176
F16321,45,8.200245ms,7908
F16324,58,10.189831ms,10204
F16327,71,12.280877ms,12484
F16330,32,5.629403ms,5620
F16333,28,5.192253ms,4920
F16336,36,6.442689ms,6320
F16339,46,8.366242ms,8088
F16343,45,7.900759ms,7916
F16346,1,178.729µs,176
F16349,23,4.223784ms,4044
F16352,44,7.738754ms,7728
F16355,50,9.133027ms,8796
F16358,13,2.345328ms,2288
F16359,51,9.145316ms,8968
F16360,44,8.038893ms,7732
F16361,51,8.790428ms,8968
F16366,27,5.155071ms,4752
F16373,42,7.658521ms,7380
F16378,30,5.498619ms,5276
F16381,32,5.922142ms,5628
F16385,38,6.544587ms,6680
F16386,44,7.895561ms,7744
F16389,53,9.473998ms,9312
F16390,84,15.313403ms,14760
F16393,47,8.493678ms,8268
F16396,18,3.261607ms,3164
F16399,34,6.0557ms,5976
F16400,81,14.224489ms,14236
F16401,58,10.226747ms,10200
F16402,29,5.2114ms,5104
F15514,22,3.843077ms,3872
F15517,38,6.87748ms,6660
F15521,70,12.507307ms,12292
F15524,40,7.389551ms,7032
F15531,43,7.560065ms,7560
F15534,66,11.541058ms,11604
F15535,42,7.57616ms,7380
F15536,75,13.215547ms,13180
F15537,27,4.774218ms,4752
F15538,63,11.528851ms,11072
F15539,21,3.572461ms,3692
F15540,47,8.688674ms,8256
F15541,28,4.628158ms,4916
F15542,27,5.04573ms,4748
F15543,44,7.847678ms,7736
F15544,40,7.171768ms,7040
F15545,89,15.852502ms,15648
F15546,56,10.179074ms,9848
F15547,29,5.422561ms,5092
F15548,53,9.598831ms,9320
F15549,63,11.502733ms,11080
F15550,35,5.844879ms,6160
F15551,53,9.599511ms,9312
F15552,32,5.632888ms,5632
F15563,45,7.955187ms,7908
F15564,1,182.055µs,176
F15569,80,14.611079ms,14076
F15572,2,350.045µs,352
F15575,63,11.76215ms,11068
F15578,56,10.128841ms,9852
F15581,75,13.291692ms,13176
F15584,22,4.120149ms,3872
F15587,45,8.23279ms,7912
F15590,64,11.550719ms,11240
F15593,50,8.722168ms,8792
F15595,27,5.063631ms,4744
F15596,44,7.975506ms,7744
F15598,48,8.582273ms,8436
F15601,58,10.24923ms,10192
F15604,40,7.328627ms,7024
F15607,71,13.069001ms,12484
F15610,91,16.549997ms,16000
F15677,103,18.760155ms,18108
F15679,59,10.352438ms,10364
F15682,55,9.596426ms,9660
F15683,68,12.380167ms,11940
F15686,41,7.32358ms,7212
F15687,47,8.68207ms,8252
F15688,61,11.142459ms,10724
F15690,44,7.931006ms,7732
F15691,24,4.311445ms,4220
F15692,1,193.052µs,176
F15696,42,7.492668ms,7376
F15697,37,6.511629ms,6508
F15698,72,12.938764ms,12648
F15700,38,7.024315ms,6688
F15701,52,9.080744ms,9136
F15705,66,11.83749ms,11592
F15708,28,4.793367ms,4928
F15711,39,7.064892ms,6864
F15714,21,3.457005ms,3680
F15717,33,6.003225ms,5792
F15720,45,7.880256ms,7908
F15723,66,11.829306ms,11604
F15307,68,12.131419ms,11952
F15308,34,6.20542ms,5968
F15313,44,7.687751ms,7744
F15314,25,4.526657ms,4396
F15321,32,5.263833ms,5620
F15325,17,3.030806ms,2992
F15327,49,8.855913ms,8616
F15330,9,1.68456ms,1584
F15333,44,8.237607ms,7732
F15336,73,12.877182ms,12832
F15339,52,9.552104ms,9128
F15342,80,14.431748ms,14052
F15345,103,18.849554ms,18100
F15348,37,6.836229ms,6508
F15350,36,6.337559ms,6324
F15353,3,599.138µs,528
F15358,54,9.685059ms,9476
F15361,36,6.576902ms,6320
F15362,60,11.182487ms,10552
F15365,69,12.910022ms,12116
F15368,32,5.900313ms,5624
F15371,67,12.459083ms,11772
F15375,27,4.848729ms,4748
F15376,42,7.459775ms,7388
F15379,34,6.071091ms,5972
F15383,68,12.043844ms,11960
F15386,32,5.741282ms,5628
F15389,46,8.414909ms,8088
F15392,24,4.22512ms,4220
F15395,25,4.11883ms,4388
F15398,59,10.879849ms,10368
F15401,47,8.568442ms,8260
F15404,78,14.049392ms,13720
F15407,39,7.117193ms,6856
F15410,112,20.187713ms,19692
F15414,18,3.308752ms,3168
F15417,54,9.921681ms,9488
F15420,22,3.885695ms,3872
F15423,54,9.888098ms,9492
F15426,18,3.157448ms,3164
F15429,48,8.761042ms,8440
F15432,24,4.446021ms,4216
F15435,38,6.687728ms,6688
F15438,43,7.96329ms,7564
F15441,31,5.659924ms,5448
F15444,63,11.298518ms,11072
F15448,50,9.338065ms,8784
F15451,68,12.037116ms,11936
F15454,19,3.561216ms,3328
F15457,40,7.293935ms,7024
F15460,26,4.42434ms,4572
F15463,18,3.316013ms,3168
F15464,57,10.009252ms,10012
F15467,17,3.087851ms,2992
F15470,51,8.968469ms,8968
F15474,45,8.235362ms,7916
F15477,42,7.175979ms,7384
F15480,45,8.176626ms,7916
F15481,51,8.92108ms,8972
F15484,82,14.59364ms,14412
F15487,39,7.03428ms,6856
F15490,54,9.592438ms,9492
F15493,57,10.351999ms,10024
F15496,56,9.737458ms,9856
F16403,36,6.590491ms,6328
F16404,42,6.941672ms,7384
F16405,59,10.668228ms,10360
F16406,59,10.331286ms,10376
F16407,29,5.2728ms,5104
F16408,9,1.598636ms,1576
F16409,44,7.992992ms,7732
F16410,1,175.162µs,176
F16411,73,13.248963ms,12828
F16412,27,5.001195ms,4744
F16413,97,16.916711ms,17056
F16414,57,10.028649ms,10028
F16415,79,14.332357ms,13896
F16416,35,6.269638ms,6156
F16417,37,6.796984ms,6508
F16418,37,6.63775ms,6504
F16419,54,9.375313ms,9500
F16420,47,8.703352ms,8252
F16421,1,183.653µs,176
F16422,30,5.579689ms,5260
F16423,55,9.962244ms,9660
F16424,29,5.309785ms,5096
F16425,65,11.953809ms,11428
F16426,45,8.294777ms,7908
F16427,33,5.777618ms,5800
F16428,53,9.773575ms,9300
F16429,38,6.669572ms,6676
F16430,54,9.512447ms,9500
F16431,62,10.541999ms,10904
F16432,73,12.984938ms,12828
F16433,55,10.143848ms,9676
F16434,40,7.160512ms,7028
F16435,43,7.863653ms,7560
F16436,51,8.629085ms,8960
F16437,34,6.551882ms,5984
F16438,53,9.228599ms,9300
F16439,45,8.199359ms,7896
F16440,30,5.335495ms,5276
F16441,30,5.475579ms,5276
F16442,67,11.985464ms,11780
F16443,53,9.778099ms,9320
F16444,44,7.763158ms,7736
F16445,53,9.502788ms,9308
F16446,29,4.998111ms,5084
F16447,5,956.093µs,880
F16448,52,9.454848ms,9140
F16449,46,8.475393ms,8076
F16450,49,8.882562ms,8624
F16451,35,6.570088ms,6144
F16452,5,909.503µs,880
F16453,58,10.47171ms,10192
F16454,24,4.480217ms,4220
F16455,18,3.274801ms,3160
F16456,43,7.879976ms,7564
F16457,35,6.468123ms,6148
F16458,33,6.0386ms,5804
F16459,52,9.639468ms,9124
F16460,16,2.938453ms,2808
F16461,82,15.08411ms,14420
F16462,54,9.962667ms,9480
F16463,44,7.992489ms,7732
F16464,23,4.345464ms,4036
F16465,58,10.683819ms,10192
F16466,14,2.518879ms,2460
F13384,36,6.550448ms,6328
F13385,100,18.201929ms,17564
F13386,10,1.919296ms,1756
F13387,51,10.270367ms,8956
F13388,55,9.733752ms,9668
F13389,24,4.36712ms,4224
F13390,84,15.227496ms,14768
F13391,24,4.344686ms,4224
F13392,49,8.926184ms,8612
F13393,42,7.80814ms,7384
F13394,32,5.761756ms,5628
F13395,26,4.849909ms,4572
F13396,68,12.082474ms,11952
F13397,32,5.86265ms,5628
F13398,54,10.001927ms,9496
F13399,27,5.081625ms,4744
F13400,52,9.363602ms,9136
F13401,47,8.539474ms,8268
F13402,35,6.457607ms,6152
F13403,35,6.471491ms,6152
F13404,11,1.975454ms,1932
F13405,45,7.858335ms,7920
F13406,40,7.128827ms,7024
F13407,40,7.219501ms,7036
F13408,56,9.809525ms,9840
F13409,26,4.386973ms,4576
F13410,38,7.078959ms,6680
F13411,47,8.221193ms,8256
F13412,25,4.478628ms,4392
F13413,56,10.012779ms,9844
F13414,63,11.254479ms,11064
F13415,57,10.163089ms,10020
F13416,78,14.297095ms,13704
F13417,43,7.835613ms,7564
F13418,42,7.105911ms,7376
F13419,78,13.818923ms,13712
F13420,38,6.835763ms,6672
F13421,92,16.672909ms,16180
F13422,33,6.108386ms,5804
F13423,88,15.71394ms,15452
F13424,60,10.566251ms,10544
F13425,34,5.961046ms,5980
F13426,33,6.027929ms,5808
F13427,57,10.282978ms,10020
F13428,63,11.500409ms,11068
F13429,33,6.104101ms,5796
F13430,57,10.254859ms,10012
F13431,60,10.921993ms,10540
F13432,82,14.943921ms,14408
F13433,43,7.699449ms,7564
F13434,67,12.235307ms,11768
F13435,33,6.127261ms,5800
F13436,62,11.073064ms,10896
F13437,81,14.661627ms,14244
F13438,51,9.436252ms,8964
F13439,69,12.390755ms,12108
F13440,35,6.367846ms,6156
F13441,71,12.45614ms,12492
F13442,40,6.731811ms,7036
F13443,15,2.948131ms,2640
F13444,97,17.617835ms,17040
F13445,57,10.321405ms,10016
F13446,32,5.671383ms,5624
F13447,37,6.583462ms,6504
F15726,47,8.446781ms,8264
F15729,33,5.863546ms,5804
F15732,75,13.280608ms,13164
F15735,91,16.332607ms,16000
F15738,22,3.996647ms,3872
F15741,56,9.931423ms,9840
F15744,13,2.41877ms,2284
F15747,67,12.153993ms,11780
F15750,58,10.663683ms,10196
F15753,86,15.580482ms,15112
F15756,84,15.029479ms,14776
F15759,44,7.983437ms,7740
F15762,21,3.497061ms,3696
F15765,50,9.017461ms,8780
F15768,37,6.607181ms,6508
F15771,68,12.262369ms,11940
F15774,40,7.108667ms,7032
F15777,43,7.619464ms,7560
F15780,44,7.797983ms,7736
F15783,60,10.680553ms,10548
F15789,56,10.064918ms,9836
F15790,61,11.17706ms,10720
F15791,21,3.962569ms,3688
F15792,14,2.55469ms,2460
F15793,81,14.653732ms,14236
F15797,63,11.163543ms,11072
F15798,46,8.275106ms,8084
F15803,49,8.582408ms,8604
F15804,30,5.421424ms,5276
F15810,42,7.658525ms,7376
F15811,54,9.48786ms,9484
F15812,22,4.14218ms,3864
F15815,73,12.933471ms,12844
F15818,23,4.253271ms,4048
F15821,60,10.649326ms,10544
F15824,28,5.111567ms,4924
F15827,47,8.251606ms,8268
F15830,49,8.885598ms,8616
F15833,80,14.292352ms,14056
F15836,7,1.257485ms,1228
F15839,63,33.406291ms,11072
F15843,49,24.53135ms,8616
F15846,42,12.288723ms,7376
F15849,52,10.96404ms,9148
F15852,29,5.713862ms,5096
F15855,25,4.992344ms,4392
F15858,50,9.865114ms,8784
F15861,54,13.755944ms,9492
F15864,90,21.964261ms,15816
F15885,55,10.136761ms,9672
F15886,25,4.707117ms,4384
F15887,17,3.07126ms,2992
F15888,22,4.109278ms,3872
F15889,75,13.79013ms,13172
F15890,61,11.229199ms,10716
F15891,51,9.419603ms,8964
F15892,12,2.415094ms,2112
F15893,90,16.231163ms,15816
F15894,63,11.217927ms,11080
F15895,43,7.803206ms,7560
F15896,34,5.883763ms,5960
F15897,6,996.478µs,1056
F15898,18,3.205725ms,3164
F15899,32,5.983967ms,5624
F16467,29,5.10308ms,5096
F16468,34,6.086608ms,5980
F16469,33,6.028439ms,5800
F16470,22,3.821336ms,3868
F16471,28,4.856333ms,4924
F16473,30,5.578217ms,5268
F16475,69,12.004207ms,12108
F16477,28,5.104034ms,4924
F16479,40,6.993636ms,7032
F16481,43,7.950983ms,7556
F16483,39,6.687556ms,6852
F16485,26,4.60743ms,4568
F16486,35,6.347477ms,6160
F16487,4,723.055µs,704
F16488,32,5.824605ms,5620
F16489,38,6.736658ms,6668
F16490,34,6.232646ms,5980
F16491,19,3.541385ms,3344
F16492,14,2.56937ms,2460
F16493,61,11.140395ms,10724
F16494,88,16.282832ms,15464
F16495,50,9.066581ms,8796
F16496,79,14.626858ms,13884
F16497,77,14.155323ms,13520
F16498,5,875.003µs,880
F16499,69,12.740018ms,12124
F16500,43,7.654895ms,7556
F16501,21,3.958515ms,3684
F16502,46,8.489359ms,8084
F16503,47,8.704435ms,8252
F16504,53,9.291225ms,9316
F16505,112,20.396768ms,19676
F16506,2,365.14µs,352
F16507,44,7.910442ms,7732
F16508,50,9.048071ms,8776
F16509,19,3.439552ms,3340
F16510,3,539.853µs,528
F16511,32,5.629132ms,5624
F16512,49,9.017794ms,8612
F16514,24,4.259915ms,4216
F16515,28,5.16505ms,4924
F16516,12,2.168367ms,2112
F16517,43,7.48086ms,7556
F16518,40,7.196355ms,7028
F16519,34,6.087554ms,5964
F16520,72,12.983763ms,12668
F16521,53,9.679174ms,9316
F16522,57,10.204681ms,10012
F16524,53,9.456737ms,9308
F16527,74,13.386203ms,13004
F16529,26,4.528824ms,4556
F16531,69,12.275118ms,12140
F16532,74,13.492223ms,13008
F16534,26,4.623738ms,4572
F16535,1,174.864µs,176
F16536,45,8.195805ms,7912
F16561,44,7.833658ms,7728
F16563,97,17.123243ms,17048
F16566,52,9.375984ms,9140
F16569,32,5.553048ms,5624
F16572,19,3.344477ms,3336
F16581,50,9.20889ms,8788
F16587,16,2.943766ms,2808
F16598,40,7.623708ms,7032
F15499,51,9.299149ms,8968
F15500,67,12.034932ms,11788
F15503,6,1.007642ms,1056
F15509,65,11.6848ms,11420
F15512,45,7.991516ms,7908
F15513,15,2.623223ms,2636
F15516,54,9.596885ms,9476
F15519,24,4.288537ms,4220
F15520,66,12.095196ms,11596
F15523,76,13.935475ms,13360
F15528,68,12.35614ms,11956
F15529,56,10.304805ms,9844
F15530,64,11.659081ms,11252
F15533,44,7.95459ms,7736
F15562,13,2.288822ms,2288
F15566,32,5.867696ms,5624
F15567,22,4.149203ms,3872
F15568,29,4.889377ms,5088
F15571,29,5.243181ms,5088
F15574,39,7.332829ms,6856
F15577,66,11.966813ms,11612
F15580,55,10.134472ms,9668
F15582,7,1.25632ms,1232
F15585,53,9.88263ms,9308
F15588,36,6.329973ms,6328
F15591,35,6.52409ms,6156
F15594,69,12.431016ms,12136
F15599,57,10.54417ms,10020
F15602,36,6.699372ms,6328
F15605,34,6.298617ms,5976
F15608,36,6.165662ms,6336
F15611,43,7.941495ms,7568
F15612,31,5.743004ms,5436
F15613,29,5.416864ms,5096
F15614,34,6.209135ms,5976
F15615,59,10.672446ms,10364
F15616,46,8.335903ms,8080
F15617,24,4.414215ms,4216
F15618,40,7.609099ms,7036
F15619,46,8.460667ms,8084
F15620,39,7.038545ms,6860
F15621,70,12.979358ms,12308
F15622,30,5.403138ms,5280
F15623,34,6.075395ms,5972
F15624,47,8.286163ms,8268
F15625,40,7.168752ms,7036
F15626,46,8.241601ms,8080
F15627,47,8.738183ms,8260
F15628,46,8.328743ms,8092
F15629,30,5.631786ms,5272
F15630,43,7.605143ms,7548
F15631,29,5.262363ms,5096
F15632,69,12.307343ms,12124
F15633,57,10.340065ms,10008
F15634,51,9.159114ms,8968
F15635,43,7.857884ms,7564
F15636,44,8.084705ms,7740
F15637,4,769.947µs,704
F15638,53,9.480522ms,9320
F15639,69,12.728269ms,12124
F15640,51,9.292577ms,8964
F15641,27,5.051384ms,4748
F15642,42,7.222305ms,7380
F15643,37,6.76142ms,6496
F16601,26,4.795614ms,4576
F16604,50,8.873232ms,8784
F16607,60,10.607163ms,10544
F16613,81,14.773449ms,14256
F16616,32,6.133824ms,5632
F16619,72,13.194878ms,12664
F16621,50,9.303734ms,8796
F16624,54,9.869865ms,9496
F16627,54,9.846326ms,9488
F16630,58,10.713466ms,10188
F16633,51,9.403776ms,8952
F16636,38,6.801674ms,6688
F16638,2,363.395µs,352
F16641,48,8.770224ms,8428
F16644,29,5.452972ms,5096
F16645,58,10.769391ms,10204
F16646,48,8.784759ms,8428
F16649,63,11.981709ms,11068
F16652,78,14.464405ms,13712
F16655,68,12.547005ms,11956
F16692,33,6.136763ms,5796
F16695,27,5.278739ms,4748
F16698,78,14.751998ms,13720
F16701,18,3.574455ms,3168
F16704,39,7.588308ms,6844
F16707,66,12.778697ms,11588
F16710,57,11.31958ms,10012
F16713,76,14.187645ms,13360
F16716,40,7.350356ms,7028
F16719,62,12.042306ms,10896
F16722,72,13.513294ms,12640
F16725,59,10.980778ms,10364
F16730,73,13.873566ms,12816
F16732,30,5.4616ms,5268
F16733,61,11.412931ms,10724
F16736,33,6.08758ms,5796
F16737,57,10.752491ms,10024
F16740,27,4.91594ms,4748
F16744,53,9.888121ms,9316
F16746,20,3.645431ms,3512
F16748,39,7.098926ms,6860
F16749,70,13.042575ms,12292
F16752,38,7.090227ms,6668
F16756,47,8.446119ms,8272
F16759,26,4.913166ms,4568
F16762,63,11.692956ms,11064
F16765,60,11.224925ms,10552
F16768,52,9.661404ms,9140
F16771,93,17.163146ms,16348
F16809,66,12.128987ms,11600
F16813,79,14.836837ms,13888
F16816,19,3.578779ms,3336
F16819,42,7.701529ms,7384
F16822,32,5.843041ms,5612
F16825,5,966.983µs,880
F16828,66,11.672631ms,11604
F16831,27,4.999042ms,4744
F16834,21,3.755862ms,3692
F16837,23,4.10716ms,4048
F16840,68,12.014235ms,11952
F16843,14,2.438784ms,2452
F16871,41,7.532043ms,7208
F16872,43,7.800178ms,7568
F16873,37,6.690312ms,6500
F15900,35,6.431817ms,6156
F15904,13,2.362263ms,2288
F15905,29,5.17235ms,5096
F15906,58,10.632621ms,10208
F15909,87,15.365672ms,15292
F15913,67,11.89204ms,11780
F15916,4,724.531µs,704
F15919,25,4.558529ms,4388
F15922,18,3.254704ms,3164
F15926,67,11.898625ms,11788
F15930,27,4.802839ms,4752
F15933,28,5.034437ms,4916
F15936,76,13.540321ms,13368
F15939,25,4.51145ms,4396
F15942,33,5.771942ms,5804
F15945,37,6.710356ms,6508
F15949,44,7.873128ms,7724
F15952,33,6.151928ms,5808
F15955,30,5.441356ms,5268
F15959,1,173.48µs,176
F15962,2,350.511µs,352
F15965,59,10.942725ms,10356
F15968,14,2.531424ms,2460
F15971,80,14.64664ms,14060
F15974,69,12.855314ms,12116
F15977,36,6.547932ms,6320
F15980,42,7.684725ms,7384
F15983,20,3.592532ms,3516
F15986,8,1.45162ms,1404
F15989,22,3.941112ms,3860
F15992,24,4.1661ms,4220
F15995,56,10.320629ms,9848
F15998,63,11.351506ms,11084
F16001,50,8.778101ms,8792
F16005,26,4.795417ms,4568
F16008,51,9.312143ms,8952
F16011,11,2.051303ms,1936
F16014,5,966.205µs,876
F16018,80,14.50443ms,14064
F16021,31,5.791759ms,5456
F16024,3,541.187µs,524
F16027,66,12.051868ms,11608
F16029,59,10.662754ms,10368
F16031,50,10.518792ms,8776
F16035,34,6.355008ms,5968
F16038,54,9.83277ms,9492
F16041,15,2.719013ms,2640
F16046,97,17.333587ms,17052
F16049,65,11.706895ms,11428
F16052,62,11.33718ms,10888
F16055,52,9.156328ms,9140
F16058,61,11.278432ms,10724
F16061,80,14.846076ms,14052
F16063,24,4.295541ms,4224
F16066,32,5.929608ms,5624
F16069,47,8.317022ms,8260
F16072,29,5.378581ms,5092
F16075,1,186.198µs,176
F16078,30,5.415271ms,5276
F16081,8,1.514819ms,1408
F16084,52,9.467798ms,9140
F16087,23,4.077325ms,4036
F16090,52,9.174951ms,9136
F16093,65,11.251119ms,11424
F13448,95,17.311791ms,16700
F13449,41,7.532558ms,7208
F13450,43,7.804451ms,7556
F13451,58,10.465261ms,10196
F13452,39,7.002704ms,6856
F13453,71,12.784318ms,12472
F13454,43,7.820689ms,7556
F13455,65,11.550528ms,11432
F13456,61,11.248033ms,10724
F13457,50,9.158254ms,8796
F13458,51,9.497509ms,8960
F13459,28,5.269806ms,4924
F13460,91,16.48436ms,15996
F13461,16,2.88603ms,2812
F13462,25,4.544642ms,4396
F13463,74,13.499292ms,13000
F13464,57,10.313959ms,10024
F13465,30,5.510779ms,5268
F13466,40,7.344024ms,7032
