keyword,volume,addTime,storageUpdateBytes
F13060,83,40.9564ms,14600
F13061,50,7.4142ms,8796
F13062,21,19.0114ms,3692
F13063,37,9.99ms,6500
F12637,108,41.8644ms,18964
F12638,38,5.238ms,6680
F12639,48,0s,8440
F12640,28,10.021ms,4924
F12641,49,31.217ms,8608
F12642,72,36.829ms,12644
F12643,84,37.0952ms,14764
F12644,2,1.9882ms,352
F12645,27,15.9648ms,4748
F12646,28,6.3708ms,4912
F12647,33,11.5346ms,5808
F12648,35,0s,6148
F12649,41,0s,7204
F12650,56,11.9636ms,9832
F12651,15,999.9µs,2636
F12652,93,37.3367ms,16348
F12653,36,12.0281ms,6328
F12654,51,20.9587ms,8972
F12655,69,48.3174ms,12120
F12656,56,31.0496ms,9840
F12657,62,30.809ms,10884
F12658,12,2.9925ms,2108
F12659,62,16.04ms,10900
F12660,34,9.9714ms,5976
F12661,57,2.9628ms,10020
F12662,22,17.8992ms,3872
F12663,62,30.0113ms,10896
F12664,62,24.0554ms,10908
F12665,46,33.1221ms,8092
F12666,54,33.132ms,9492
F12667,71,16.644ms,12476
F12668,91,51.329ms,16000
F12669,39,13.7202ms,6860
F12670,47,7.524ms,8268
F12671,59,5.2975ms,10372
F12672,80,40.1837ms,14064
F12673,27,0s,4744
F12674,74,22.2801ms,13012
F12675,39,36.7315ms,6856
F12676,45,32.9054ms,7908
F12677,48,41.8997ms,8436
F12678,41,25.9896ms,7208
F12679,41,37.1207ms,7212
F12680,12,2.012ms,2108
F12681,81,62.8673ms,14240
F12682,56,37.8862ms,9844
F12683,55,42.9477ms,9656
F12684,60,38.0613ms,10548
F12685,13,4.0056ms,2288
F12686,23,9.396ms,4044
F12687,58,32.4283ms,10196
F12688,78,51.133ms,13704
F12689,49,37.9143ms,8620
F12690,80,54.4556ms,14068
F12691,18,5.9961ms,3160
F12692,25,1.9918ms,4396
F12693,11,0s,1932
F12694,61,26.9874ms,10724
F12695,40,22.0027ms,7028
F12696,32,2.9856ms,5632
F12697,28,0s,4920
F12698,34,32.6094ms,5972
F12699,35,13.7124ms,6152
F12700,121,49.5325ms,21276
F13064,37,26.9757ms,6504
F13065,47,27.054ms,8256
F13066,52,30.1344ms,9148
F13067,26,16.9312ms,4572
F13068,84,44.6956ms,14768
F13069,71,63.2487ms,12484
F13070,73,56.2027ms,12836
F13071,36,21.9324ms,6328
F13072,16,6.5779ms,2816
F13073,38,32.516ms,6676
F13074,64,44.2182ms,11256
F13075,47,26.9089ms,8256
F13076,78,50.9654ms,13720
F13077,52,30.8406ms,9140
F13078,30,16.0064ms,5272
F13079,72,35.9964ms,12664
F13080,49,37.953ms,8620
F13081,48,24.558ms,8444
F13082,15,11.0088ms,2632
F13083,57,33.033ms,10012
F13084,46,22.044ms,8084
F13085,26,17.964ms,4572
F13086,49,3.1476ms,8624
F13087,65,14.2336ms,11424
F13088,24,10.233ms,4212
F13089,83,36.141ms,14604
F13090,49,997.6µs,8616
F13091,73,24.0216ms,12828
F13092,37,19.098ms,6496
F13093,39,2.0106ms,6864
F13094,76,17.3927ms,13364
F13095,28,22.0506ms,4920
F13096,52,20.9455ms,9144
F13097,32,21.176ms,5624
F13098,15,7.9952ms,2636
F13099,26,0s,4568
F13100,70,24.9363ms,12300
F13101,40,18.018ms,7028
F13102,70,28.3044ms,12304
F13103,47,35.6476ms,8260
F13104,83,32.096ms,14580
F13105,50,19.972ms,8788
F13106,48,16.0272ms,8440
F13107,55,17.9267ms,9656
F13108,46,9.578ms,8084
F13109,30,0s,5272
F13110,73,33.528ms,12820
F13111,41,33.4367ms,7196
F13112,57,29.994ms,10028
F13113,43,29.7588ms,7560
F13114,44,20.3625ms,7732
F13115,62,53.9067ms,10900
F13116,23,12.9719ms,4032
F13117,60,49.8806ms,10540
F13118,35,16.088ms,6156
F13119,42,30.9929ms,7372
F13120,21,17.32ms,3684
F13121,58,36.0284ms,10196
F13122,47,28.3422ms,8248
F13123,3,0s,528
F13124,60,31.968ms,10548
F13125,4,0s,704
F13126,37,25.3704ms,6512
F13127,17,1.5084ms,2992
F12701,95,53.6465ms,16688
F12702,44,8.4696ms,7740
F12703,52,34.3026ms,9136
F12704,64,36.8096ms,11252
F12705,46,26.445ms,8076
F12706,85,49.6802ms,14944
F12707,30,13.6976ms,5272
F12708,42,23.9232ms,7380
F12709,35,22.0946ms,6156
F12710,47,14.0296ms,8264
F12711,55,24.4975ms,9668
F12712,57,37.1271ms,10020
F12713,90,39.156ms,15816
F12714,31,20.0696ms,5444
F12715,50,15.5605ms,8788
F12716,68,33.1448ms,11952
F12717,52,22.2179ms,9148
F12718,79,55.6677ms,13892
F12719,75,76.366ms,13180
F12720,64,51.6685ms,11244
F12721,23,16.8882ms,4048
F12722,52,25.6157ms,9128
F12723,57,19.982ms,10020
F12724,30,16.7951ms,5276
F12725,50,28.8086ms,8784
F12726,65,34.52ms,11420
F12727,85,73.7261ms,14948
F12728,101,94.0231ms,17744
F12729,75,64.5912ms,13184
F12730,94,50.9739ms,16520
F12731,35,27.6484ms,6152
F12732,64,15.1871ms,11244
F12733,32,9.3167ms,5624
F12734,31,21.0042ms,5448
F12735,20,14.0322ms,3512
F12736,82,44.5441ms,14396
F12737,46,6.0558ms,8076
F12738,74,30.888ms,13008
F12739,3,1.9954ms,528
F12740,96,52.3951ms,16876
F12741,14,994.8µs,2464
F12742,22,0s,3868
F12743,72,30.0608ms,12660
F12744,32,0s,5632
F12745,43,7.936ms,7548
F12746,30,18.144ms,5272
F12747,56,30.8791ms,9828
F12748,36,0s,6316
F12749,18,1.5777ms,3152
F12750,24,510.9µs,4212
F12751,31,9.14ms,5456
F12752,38,15.9984ms,6676
F12753,52,9.5128ms,9148
F12754,38,12.285ms,6684
F12755,41,1.0564ms,7208
F12756,64,23.9856ms,11260
F12757,19,13.0221ms,3340
F12758,56,28.1232ms,9840
F12759,54,55.7471ms,9504
F12760,29,7.3056ms,5104
F12761,61,14.0056ms,10708
F12762,68,27.3719ms,11952
F12763,102,42.7819ms,17928
F12764,81,23.0115ms,14224
F13128,44,3.4154ms,7736
F13129,74,25.893ms,13008
F13130,59,14.5614ms,10372
F13131,52,23.1095ms,9144
F13132,47,0s,8264
F13133,64,5.0025ms,11240
F13134,85,9.5793ms,14936
F13135,86,31.468ms,15112
F13136,42,26.2288ms,7380
F13137,69,55.535ms,12112
F13138,14,7.028ms,2460
F13139,54,49.0599ms,9480
F13140,39,37.6557ms,6860
F13141,68,45.9215ms,11948
F13142,43,16.8016ms,7560
F13143,45,28.497ms,7892
F13144,68,37.947ms,11952
F13145,34,22.4904ms,5980
F13146,15,2.796ms,2636
F13147,58,32.9538ms,10188
F13148,40,998.1µs,7028
F13149,63,32.8218ms,11072
F13150,59,37.191ms,10380
F13151,25,13.9804ms,4392
F13152,47,18.9867ms,8260
F13153,41,46.3908ms,7212
F13154,18,0s,3160
F13155,32,18.0666ms,5612
F13156,36,51.11ms,6332
F13157,42,66.8273ms,7380
F13158,40,31.6687ms,7036
F13159,31,20.9685ms,5440
F13160,59,24.9968ms,10372
F13161,77,43.8833ms,13512
F13162,35,0s,6148
F13163,86,28.0448ms,15108
F13164,51,5.071ms,8972
F13165,16,1.9966ms,2808
F13166,65,25.8466ms,11424
F13167,34,14.0042ms,5976
F13168,53,13.013ms,9320
F13169,49,18.981ms,8624
F13170,17,0s,2992
F13171,36,4.016ms,6328
F13172,31,19.944ms,5448
F13173,31,10.04ms,5448
F13174,59,0s,10368
F13175,84,34.5838ms,14768
F13176,63,27.986ms,11084
F13177,41,0s,7200
F13178,59,3.001ms,10368
F13179,18,0s,3156
F13180,19,10.9736ms,3340
F13181,14,0s,2456
F13182,19,0s,3340
F13183,4,0s,704
F13184,50,5.005ms,8784
F13185,81,28.1676ms,14256
F13186,97,44.1863ms,17032
F13187,69,20.086ms,12140
F13188,58,4.9886ms,10192
F13189,70,28.9768ms,12300
F13190,33,0s,5796
F13191,79,51.3463ms,13888
F13192,53,11.0176ms,9308
F13193,62,21.9676ms,10884
F13194,24,2.0006ms,4216
F13195,34,0s,5972
F13196,39,1.0003ms,6860
F13197,16,0s,2816
F13198,60,4.9994ms,10548
F13199,92,65.6405ms,16168
F13200,49,22.0462ms,8604
F13201,45,23.964ms,7920
F13202,84,38.9259ms,14760
F13203,27,20.2274ms,4752
F13204,81,27.8128ms,14232
F13205,39,22.9011ms,6860
F13206,42,0s,7380
F13207,35,26.3956ms,6148
F13208,46,19.0785ms,8084
F13209,19,6.0402ms,3340
F13210,64,24.5203ms,11244
F13211,83,36.1044ms,14592
F13212,50,9.9503ms,8780
F13213,54,32.9604ms,9492
F13214,64,4.008ms,11256
F13215,49,28.1499ms,8616
F13216,58,53.5069ms,10188
F13217,53,24.703ms,9304
F13218,55,34.8975ms,9664
F13219,25,12.0048ms,4392
F13220,10,999.5µs,1760
F13221,50,14.97ms,8792
F13222,31,34.776ms,5448
F13223,37,13.7547ms,6504
F13224,49,8.0336ms,8616
F13225,53,3.9868ms,9316
F13226,29,20.9853ms,5104
F13227,18,1.0624ms,3160
F13228,51,32.9802ms,8964
F13229,50,33.0363ms,8796
F13230,20,6.0018ms,3512
F13231,24,0s,4216
F13232,91,38.8051ms,15992
F13233,74,22.9413ms,13000
F13234,21,998.4µs,3692
F13235,38,23.0092ms,6680
F13236,42,33.9233ms,7376
F13237,12,0s,2108
F13238,62,16.9246ms,10896
F13239,63,56.2503ms,11064
F13240,50,1.8431ms,8792
F13241,48,999.5µs,8424
F13242,32,13.9394ms,5624
F13243,44,22.9931ms,7716
F13244,37,20.004ms,6512
F13245,44,28ms,7728
F13246,70,28.0476ms,12292
F13247,41,23.1254ms,7212
F13248,45,17.281ms,7912
F13249,44,30.969ms,7740
F13250,43,15.036ms,7552
F13251,26,0s,4572
F13252,20,14.0042ms,3516
F13253,36,11.9208ms,6332
F13254,41,0s,7212
F13255,75,24.9456ms,13180
F12765,79,41.3013ms,13888
F12766,71,37.9092ms,12476
F12767,47,32.1736ms,8256
F12768,32,14.805ms,5628
F12769,74,45.1737ms,13004
F12770,59,3.9941ms,10368
F12771,33,11.011ms,5796
F12772,50,37.6392ms,8780
F12773,62,22.548ms,10904
F12774,85,29.4312ms,14940
F12775,39,28.4564ms,6852
F12776,87,33.6254ms,15292
F12777,39,16.9218ms,6856
F12778,65,37.5938ms,11416
F12779,41,10.0047ms,7200
F12780,48,27.79ms,8436
F12781,92,36.9445ms,16168
F12782,31,3.0042ms,5452
F12783,26,19.1268ms,4568
F12784,43,25.9896ms,7564
F12785,16,0s,2816
F12786,37,0s,6504
F12787,45,10.9425ms,7916
F12788,74,16.547ms,13012
F12789,15,1.0003ms,2640
F12790,69,34.323ms,12112
F12791,105,89.0605ms,18460
F12792,43,49.9349ms,7552
F12793,67,59.0295ms,11768
F12794,30,18.0508ms,5276
F12795,63,41.9208ms,11080
F12796,53,32.9846ms,9316
F12797,69,63.4144ms,12124
F12798,47,33.961ms,8268
F12799,26,18.0829ms,4576
F12800,37,9.0625ms,6500
F12801,61,31.7984ms,10728
F12802,85,40.6269ms,14940
F12803,47,44.4122ms,8264
F12804,41,13.914ms,7208
F12805,58,29.5926ms,10196
F12806,73,39.1165ms,12840
F12807,12,0s,2112
F12808,72,25.4907ms,12656
F12809,47,10.9109ms,8264
F12810,91,55.3237ms,15992
F12811,37,14.9984ms,6504
F12812,53,38.6795ms,9324
F12813,70,60.322ms,12308
F12814,67,31.1581ms,11776
F12815,78,61.0688ms,13708
F12816,33,17.9141ms,5804
F12817,68,39.6662ms,11960
F12818,22,9.0126ms,3864
F12819,55,29.665ms,9668
F12820,50,20.514ms,8780
F12821,55,25.4701ms,9664
F12822,65,26.9451ms,11432
F12823,64,59.3499ms,11244
F12824,80,37.7427ms,14068
F12825,25,0s,4400
F12826,34,39.1488ms,5976
F12827,10,0s,1756
F12828,66,19.6459ms,11600
F13256,56,32.6616ms,9832
F13257,39,20.9895ms,6856
F13258,49,24.0132ms,8616
F13259,38,21.0231ms,6676
F13260,37,6.9867ms,6512
F13261,37,10.347ms,6508
F13262,46,7.4464ms,8080
F13263,59,27.6722ms,10376
F13264,17,11.264ms,2992
F13265,25,15.891ms,4392
F13266,81,32.022ms,14240
F13267,73,33.924ms,12824
F13268,17,3.0033ms,2992
F13269,44,0s,7724
F13270,67,19.7135ms,11764
F13271,39,20.1229ms,6852
F13272,57,13.0172ms,10012
F13273,42,26.4908ms,7384
F13274,69,16.0148ms,12132
F13275,53,31.7792ms,9308
F13276,32,0s,5608
F13277,67,20.2464ms,11784
F13278,39,0s,6856
F13279,65,19.8896ms,11416
F13280,50,26.9892ms,8796
F13281,92,43.5375ms,16172
F13282,66,28.0952ms,11608
F13283,56,25.4667ms,9844
F13284,69,21.3954ms,12128
F13285,32,21.184ms,5624
F13286,1,0s,176
F13287,53,27.0162ms,9316
F13288,61,21.9648ms,10720
F13289,45,28.9826ms,7908
F13290,52,27.9272ms,9144
F13291,70,24.4437ms,12296
F13292,61,9.1107ms,10716
F13293,36,14.1443ms,6328
F13294,70,28.9351ms,12304
F13295,59,34.4365ms,10376
F13296,82,7.9482ms,14412
F13297,71,27.0843ms,12480
F13298,49,21.128ms,8608
F13299,39,20.9538ms,6860
F13300,65,22.9422ms,11432
F13301,70,32.02ms,12308
F13302,87,38.9258ms,15284
F13303,81,28.8584ms,14240
F13304,88,37.0481ms,15460
F13305,63,23.0466ms,11072
F13306,75,23.3313ms,13176
F13307,64,27.9188ms,11244
F13308,48,49.5755ms,8436
F13309,57,32.68ms,10016
F13310,77,40.1443ms,13528
F13311,82,24.4175ms,14420
F13312,7,1.0594ms,1232
F13313,30,0s,5268
F13314,9,1.9958ms,1576
F13315,48,12.0504ms,8432
F13316,69,18.7657ms,12132
F13317,59,23.5359ms,10372
F13318,81,31.67ms,14244
F13319,15,2.1338ms,2640
F13320,69,32.283ms,12128
F13321,27,0s,4740
F13322,57,8.4879ms,10024
F13323,69,21.1583ms,12124
F13324,61,9.4068ms,10724
F13325,54,14.988ms,9484
F13326,76,20.8125ms,13352
F13327,51,17.8123ms,8964
F13328,28,18.8271ms,4928
F13329,43,37.9294ms,7560
F13330,56,43.0515ms,9832
F13331,58,52.037ms,10192
F13332,8,7.0021ms,1400
F13333,92,74.2385ms,16176
F13334,64,32.5941ms,11248
F13335,46,34.1282ms,8092
F13336,39,18.5064ms,6860
F13337,51,30.5702ms,8956
F13338,43,21.7426ms,7564
F13339,47,21.162ms,8268
F13340,67,44.7821ms,11772
F13341,22,18.4194ms,3868
F13342,57,34.8921ms,10008
F13343,61,33.0198ms,10716
F13344,39,26.0104ms,6860
F13345,47,34.043ms,8260
F13346,49,34.8159ms,8604
F13347,68,49.5692ms,11948
F13348,26,17.9676ms,4576
F13349,25,9.0045ms,4380
F13350,51,27.0135ms,8956
F13351,39,15.009ms,6848
F13352,69,33.9283ms,12128
F13353,53,32.7232ms,9316
F13354,64,34.979ms,11244
F13355,96,55.0085ms,16868
F13356,59,40.0314ms,10376
F13357,50,17.4602ms,8788
F13358,52,23.6844ms,9132
F13359,56,26.0052ms,9848
F13360,39,34.0052ms,6860
F13361,23,13.9218ms,4048
F13362,109,95.6557ms,19160
F13363,42,33.4306ms,7380
F13364,45,39.0588ms,7916
F13365,32,13.9174ms,5628
F13366,90,55.9748ms,15812
F13367,34,26.8314ms,5972
F13368,37,8.6904ms,6508
F13369,70,37.952ms,12296
F13370,58,30.5125ms,10192
F13371,82,30.9326ms,14408
F13372,14,13.9874ms,2452
F13373,61,37.3589ms,10724
F13374,90,57.6794ms,15804
F13375,62,26.8864ms,10900
F13376,45,32.9282ms,7908
F13377,61,31.0068ms,10724
F13378,47,5.3695ms,8272
F13379,29,13.9594ms,5100
F13380,31,14.838ms,5452
F13381,43,5.0325ms,7564
F13382,102,29.823ms,17920
F13383,41,9.07ms,7200
F12829,38,25.4016ms,6672
F12830,70,30.9256ms,12320
F12831,53,27.054ms,9312
F12832,91,36.1312ms,15968
F12833,32,0s,5624
F12834,49,14.9847ms,8604
F12835,28,998.8µs,4928
F12836,29,0s,5100
F12837,20,0s,3520
F12838,29,4.997ms,5084
F12839,38,5.979ms,6660
F12840,89,29.4598ms,15640
F12841,72,57.2834ms,12648
F12842,41,7.4392ms,7216
F12843,62,13.9948ms,10904
F12844,55,28.0084ms,9676
F12845,19,2.823ms,3340
F12846,61,18.003ms,10712
F12847,70,25.8126ms,12300
F12848,50,0s,8796
F12849,13,17.9125ms,2284
F12850,38,0s,6688
F12851,28,9.93ms,4924
F12852,33,20.6294ms,5796
F12853,46,25.9636ms,8076
F12854,35,18.2124ms,6152
F12855,37,26.9379ms,6504
F12856,63,27.8176ms,11076
F12857,53,4.2236ms,9316
F12858,13,1.0024ms,2284
F12859,19,1.0004ms,3340
F12860,48,12.0773ms,8444
F12861,24,9.7443ms,4220
F12862,71,30.0096ms,12480
F12863,63,10.517ms,11068
F12864,34,18.8176ms,5972
F12865,33,9.38ms,5796
F12866,34,1.0004ms,5980
F12867,66,26.0598ms,11608
F12868,82,29.1144ms,14424
F12869,28,24.7126ms,4920
F12870,38,13.986ms,6680
F12871,78,66.4434ms,13712
F12872,24,13.8346ms,4216
F12873,60,51.1385ms,10544
F12874,61,54.1083ms,10716
F12875,44,29.9708ms,7728
F12876,55,36.9932ms,9672
F12877,77,45.1483ms,13532
F12878,23,21.6176ms,4040
F12879,37,26.088ms,6504
F12880,42,22.0112ms,7376
F12881,22,1.8532ms,3864
F12882,42,17.9802ms,7372
F12883,73,33.8618ms,12836
F12884,48,32.8119ms,8440
F12885,62,36.9941ms,10888
F12886,78,40.3638ms,13716
F12887,50,34.9734ms,8780
F12888,60,31.2046ms,10536
F12889,24,2.9829ms,4216
F12890,20,11.0011ms,3508
F12891,34,18.108ms,5972
F12892,75,32.7954ms,13172
F13384,36,21.0084ms,6328
F13385,100,49.0365ms,17572
F13386,10,0s,1760
F13387,51,30.748ms,8964
F13388,55,23.9568ms,9664
F13389,24,0s,4220
F13390,84,30.2298ms,14768
F13391,24,11.0892ms,4224
F13392,49,0s,8604
F13393,42,7.5754ms,7384
F13394,32,21.0021ms,5620
F13395,26,2.0062ms,4568
F13396,68,16.9167ms,11956
F13397,32,13.9304ms,5624
F13398,54,22.0264ms,9492
F13399,27,10.8754ms,4740
F13400,52,26.5923ms,9148
F13401,47,34.4747ms,8264
F13402,35,1.996ms,6156
F13403,35,0s,6160
F13404,11,1.0014ms,1936
F13405,45,30.0162ms,7912
F13406,40,19.8177ms,7024
F13407,40,0s,7036
F13408,56,1.9966ms,9840
F13409,26,13.2808ms,4576
F13410,38,30.0807ms,6684
F13411,47,43.0422ms,8256
F13412,25,13.0234ms,4392
F13413,56,25.5143ms,9848
F13414,63,44.5669ms,11068
F13415,57,44.9462ms,10020
F13416,78,56.5366ms,13716
F13417,43,29.121ms,7560
F13418,42,47.6917ms,7380
F13419,78,49.8838ms,13720
F13420,38,15.9607ms,6676
F13421,92,58.9688ms,16176
F13422,33,19.93ms,5808
F13423,88,70.7712ms,15460
F13424,60,17.9712ms,10544
F13425,34,10.9769ms,5984
F13426,33,9.0045ms,5808
F13427,57,35.8848ms,10020
F13428,63,15.9968ms,11072
F13429,33,8.9865ms,5792
F13430,57,35.6891ms,10012
F13431,60,17.9788ms,10536
F13432,82,44.9354ms,14412
F13433,43,11.9592ms,7564
F13434,67,19.0013ms,11768
F13435,33,14.9535ms,5796
F13436,62,60.6235ms,10900
F13437,81,37.9595ms,14244
F13438,51,12.0192ms,8968
F13439,69,27.9552ms,12120
F13440,35,23.0133ms,6152
F13441,71,38.0639ms,12484
F13442,40,0s,7040
F13443,15,1.7376ms,2640
F13444,97,31.5828ms,17048
F13445,57,25.9541ms,10012
F13446,32,8.0103ms,5616
F13447,37,11.9976ms,6508
F12893,74,36.018ms,12996
F12894,43,0s,7564
F12895,58,57.4095ms,10200
F12896,48,31.9552ms,8436
F12897,23,10.9763ms,4048
F12898,26,1.0033ms,4568
F12899,32,17.9928ms,5632
F12900,21,0s,3692
F12901,31,8.9469ms,5456
F12902,62,31.0847ms,10888
F12903,25,0s,4400
F12904,76,34.5941ms,13352
F12905,28,17.0034ms,4924
F12906,102,35.0243ms,17928
F12907,22,10.9472ms,3868
F12908,93,31.572ms,16348
F12909,77,13.0117ms,13532
F12910,22,3.6128ms,3868
F12911,58,14.064ms,10196
F12912,26,11.9641ms,4564
F12913,60,19.0047ms,10540
F12914,77,69.7118ms,13544
F12915,21,23.1477ms,3696
F12916,60,55.0412ms,10556
F12917,72,61.8975ms,12660
F12918,29,12.0144ms,5100
F12919,11,9.0063ms,1932
F12920,45,44.5481ms,7912
F12921,66,37.429ms,11596
F12922,26,12.6243ms,4576
F12923,41,19.8275ms,7200
F12924,21,0s,3696
F12925,41,13.9944ms,7208
F12926,50,32.496ms,8784
F12927,92,63.2035ms,16172
F12928,30,20.7372ms,5272
F12929,47,25.085ms,8264
F12930,51,6.9454ms,8956
F12931,44,27.0024ms,7728
F12932,76,30.9211ms,13364
F12933,27,11.97ms,4748
F12934,38,23.1725ms,6672
F12935,46,22.8206ms,8092
F12936,41,3.7668ms,7204
F12937,71,19.9274ms,12480
F12938,116,39.1521ms,20376
F12939,29,0s,5100
F12940,39,43.0602ms,6860
F12941,41,24.5674ms,7204
F12942,34,10.9824ms,5968
F12943,35,0s,6152
F12944,48,5.0055ms,8436
F12945,75,27.8329ms,13180
F12946,36,23.2254ms,6328
F12947,50,25.9818ms,8784
F12948,34,0s,5968
F12949,46,0s,8080
F12950,28,0s,4916
F12951,42,16.3954ms,7384
F12952,62,17.8444ms,10896
F12953,51,13.9972ms,8968
F12954,106,42.4864ms,18640
F12955,15,11.0407ms,2636
F12956,85,27.9008ms,14948
F13448,95,61.2222ms,16696
F13449,41,18.8727ms,7208
F13450,43,0s,7556
F13451,58,24.4256ms,10200
F13452,39,44.3255ms,6848
F13453,71,57.066ms,12472
F13454,43,33.9877ms,7564
F13455,65,22.9618ms,11432
F13456,61,23.9928ms,10728
F13457,50,0s,8792
F13458,51,39.9086ms,8960
F13459,28,13.7615ms,4924
F13460,91,64.604ms,15996
F13461,16,2.0012ms,2816
F13462,25,0s,4400
F13463,74,26.119ms,13008
F13464,57,16.7662ms,10024
F13465,30,0s,5268
F13466,40,20.9238ms,7036
F13467,35,0s,6156
F13468,43,13.0078ms,7552
F13469,91,41.1553ms,16000
F13470,84,28.9699ms,14772
F13471,61,35.9856ms,10712
F13472,39,28.014ms,6852
F13473,65,34.051ms,11432
F13474,47,7.1531ms,8260
F13475,78,34.7652ms,13712
F13476,66,21.763ms,11604
F13477,41,6.9748ms,7208
F13478,50,9.054ms,8776
F13479,61,18.9574ms,10724
F13480,76,36.9519ms,13344
F13481,74,0s,13012
F13482,48,2.032ms,8432
F13483,59,32.0128ms,10372
F13484,46,0s,8084
F13485,29,0s,5088
F13486,24,14.9955ms,4220
F13487,35,12.624ms,6148
F13488,35,0s,6156
F13489,20,0s,3508
F13490,53,21.9406ms,9320
F13491,65,8.5626ms,11416
F13492,43,29.6592ms,7556
F13493,53,20.286ms,9316
F13494,24,0s,4224
F13495,68,16.842ms,11952
F13496,66,9.6501ms,11592
F13497,47,17.0527ms,8256
F13498,20,0s,3520
F13499,14,10.003ms,2464
F13500,67,34.0068ms,11772
F13501,28,33.3522ms,4916
F13502,22,3.5752ms,3864
F13503,27,1.0022ms,4740
F13504,68,28.9362ms,11952
F13505,96,35.0917ms,16888
F13506,28,9.981ms,4912
F13507,68,34.3298ms,11944
F13508,51,32.6898ms,8960
F13509,70,20.2425ms,12304
F13510,37,22.9104ms,6508
F13511,50,31.9968ms,8788
F13512,73,12.9845ms,12832
F13513,70,21.0165ms,12300
F13514,37,17.0323ms,6496
F13515,47,5.9977ms,8260
F13516,57,52.4667ms,10016
F13517,65,31.9355ms,11436
F13518,68,36.9526ms,11956
F13519,35,23.9712ms,6148
F13520,37,22.0044ms,6512
F13521,68,33.0906ms,11952
F13522,23,17.3911ms,4040
F13523,2,961.9µs,352
F13524,40,31.3397ms,7036
F13525,86,81.4661ms,15124
F13526,35,28.6678ms,6152
F13527,26,17.1732ms,4576
F13528,48,36.6894ms,8440
F13529,29,21.7721ms,5100
F13530,54,47.4088ms,9480
F13531,71,67.9052ms,12480
F13532,60,57.331ms,10552
F13533,44,42.1582ms,7740
F13534,60,60.3582ms,10548
F13535,55,44.1992ms,9668
F13536,26,18.9668ms,4568
F13537,57,49.1851ms,10028
F13538,50,43.012ms,8788
F13539,95,89.3402ms,16712
F13540,46,38.6948ms,8076
F13541,53,34.1024ms,9316
F13542,17,0s,2992
F13543,56,37.626ms,9844
F13544,54,39.915ms,9492
F13545,56,35.9534ms,9856
F13546,34,12.0324ms,5976
F13547,53,33.2291ms,9316
F13548,88,60.5166ms,15468
F13549,87,53.3699ms,15308
F13550,56,22.9882ms,9832
F13551,85,49.0806ms,14928
F13552,39,11.0407ms,6860
F13553,70,39.6473ms,12296
F13554,34,3.2487ms,5960
F13555,27,5.029ms,4736
F13556,65,31.7899ms,11428
F13557,35,13.9678ms,6156
F13558,40,8.0672ms,7028
F13559,49,21.21ms,8616
F13560,6,4.9135ms,1056
F13561,69,36.4764ms,12124
F13562,22,0s,3868
F13563,48,21.76ms,8440
F13564,30,19.968ms,5276
F13565,20,2.9904ms,3516
F13566,31,0s,5456
F13567,76,22.4127ms,13360
F13568,67,16.9578ms,11768
F13569,72,22.6439ms,12660
F13570,50,22.0536ms,8792
F13571,37,17.2788ms,6508
F13572,72,20.162ms,12648
F13573,60,14.5316ms,10548
F13574,59,34.3604ms,10368
F13575,35,10.9796ms,6152
F12957,78,37.2619ms,13720
F12958,35,23.31ms,6152
F12959,118,43.4268ms,20740
F12960,94,38.6311ms,16524
F12961,40,21.3711ms,7028
F12962,56,31.0248ms,9836
F12963,60,27.7614ms,10552
F12964,82,42.8847ms,14404
F12965,53,17.0085ms,9316
F12966,34,3.0099ms,5984
F12967,69,31.0057ms,12116
F12968,17,0s,2984
F12969,45,39.2302ms,7908
F12970,80,35.5797ms,14068
F12971,56,21.0399ms,9848
F12972,76,24.7265ms,13364
F12973,88,42.5358ms,15472
F12974,63,10.0314ms,11068
F12975,67,17.5643ms,11780
F12976,41,20.072ms,7204
F12977,41,20.851ms,7208
F12978,35,8.0072ms,6160
F12979,31,0s,5444
F12980,37,8.0664ms,6504
F12981,6,2.1208ms,1056
F12982,13,0s,2276
F12983,48,25.6515ms,8440
F12984,41,0s,7208
F12985,85,32.5885ms,14928
F12986,24,16.9696ms,4224
F12987,53,13.0284ms,9320
F12988,69,29.2296ms,12116
F12989,50,37.6859ms,8792
F12990,31,10.2223ms,5440
F12991,76,34.0238ms,13360
F12992,33,19.988ms,5796
F12993,107,27.9738ms,18816
F12994,47,31.9328ms,8272
F12995,57,32.1792ms,10016
F12996,30,4.7343ms,5264
F12997,63,27.4362ms,11076
F12998,80,32.8999ms,14044
F12999,29,6.021ms,5104
F13576,53,27.8226ms,9320
F13577,71,24.8517ms,12468
F13578,43,19.862ms,7564
F13579,51,24.402ms,8968
F13580,29,8.9658ms,5096
F13581,49,15.015ms,8616
F13582,43,6.986ms,7564
F13583,66,23.7876ms,11604
F13584,83,33.949ms,14592
F13585,64,17.8385ms,11252
F13586,65,16.212ms,11424
F13587,69,9.9021ms,12124
F13588,50,18.0208ms,8796
F13589,80,23.0315ms,14076
F13590,78,10.59ms,13716
F13591,43,19.8478ms,7560
F13592,44,25ms,7732
F13593,24,4.1632ms,4224
F13594,53,3.8292ms,9316
F13595,79,29.9964ms,13876
F13596,67,28.9801ms,11780
F13597,69,16.0352ms,12132
F13598,37,452.7µs,6512
F13599,26,8.3925ms,4572
F13600,62,34.2024ms,10888
F13601,33,0s,5800
